ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,North Europe,North Europe Store 40,2019-01-15,Furniture,Beds,2,100,32605627,22904851,False,2019-01-15,1
1,North Europe,North Europe Store 40,2019-01-01,Clothing,Swimwear,4,12,87026619,73900557,True,2019-01-01,1
2,North Europe,North Europe Store 40,2019-02-24,Clothing,Baby,5,10,89080882,44081034,True,2019-02-24,1
3,North Europe,North Europe Store 40,2019-01-30,Baby,Diaper bags,4,15,57393218,31548191,False,2019-01-30,1
4,North Europe,North Europe Store 40,2019-02-05,Clothing,Womens,5,12,41580201,41055865,True,2019-02-05,1
5,North Europe,North Europe Store 40,2019-02-11,Clothing,Womens,5,12,64843714,30683857,False,2019-02-11,1
6,North Europe,North Europe Store 40,2019-05-25,Baby,Cribs,7,15,75332402,51427873,True,2019-05-25,1
7,North Europe,North Europe Store 40,2019-03-26,Furniture,Indoor tables,6,100,32786806,36734195,False,2019-03-26,1
8,North Europe,North Europe Store 40,2019-06-06,Beauty/Health,Oral care,8,10,67554691,45809702,True,2019-06-06,1
9,North Europe,North Europe Store 40,2019-03-15,Clothing,Mens,5,25,47342318,33709026,False,2019-03-15,1
10,North Europe,North Europe Store 40,2019-06-20,Baby,Cribs,8,10,12966069,55749543,True,2019-06-20,1
11,North Europe,North Europe Store 40,2019-05-23,Electronics,Tablets,6,100,52622589,86001233,True,2019-05-23,1
12,North Europe,North Europe Store 40,2019-03-06,Furniture,Beds,6,75,15420919,38895030,True,2019-03-06,1
13,North Europe,North Europe Store 40,2019-04-27,Beauty/Health,Oral care,7,14,16382526,28955189,False,2019-04-27,1
14,North Europe,North Europe Store 40,2019-01-17,Electronics,Tablets,2,50,83109284,30683857,False,2019-02-11,2
15,North Europe,North Europe Store 40,2019-01-05,Baby,Strollers,3,30,77320058,70011054,True,2019-01-05,1
16,North Europe,North Europe Store 40,2019-08-03,Beauty/Health,Makeup,11,14,83313376,29387356,False,2019-08-03,1
17,North Europe,North Europe Store 40,2019-08-14,Beauty/Health,Bath,12,10,78283122,31980358,False,2019-08-14,1
18,North Europe,North Europe Store 40,2019-06-26,Baby,Diaper bags,9,30,55279205,32412525,False,2019-06-26,1
19,North Europe,North Europe Store 40,2019-02-16,Electronics,Headphones,4,200,35441925,77790060,True,2019-02-16,1
20,North Europe,North Europe Store 40,2019-01-16,Beauty/Health,Haircare,2,10,52459514,31548191,False,2019-01-30,2
21,North Europe,North Europe Store 40,2019-03-19,Furniture,Indoor seating,6,30,93573416,77790060,True,2019-02-16,2
22,North Europe,North Europe Store 40,2019-04-06,Electronics,Tablets,5,50,90700215,35437694,False,2019-04-06,1
23,North Europe,North Europe Store 40,2019-03-20,Furniture,Pool furniture,4,100,47803291,77357893,True,2019-03-20,1
24,North Europe,North Europe Store 40,2019-04-18,Clothing,Womens,6,25,82219859,66553718,True,2019-04-18,1
25,North Europe,North Europe Store 40,2019-06-03,Baby,Car seats,10,15,85210190,68282386,True,2019-06-03,1
26,North Europe,North Europe Store 40,2019-05-24,Electronics,Headphones,7,100,94696200,16854513,False,2019-05-24,1
27,North Europe,North Europe Store 40,2019-07-28,Clothing,Kids,9,12,98507756,85136899,True,2019-07-28,1
28,North Europe,North Europe Store 40,2019-06-08,Beauty/Health,Feminine Products,10,10,76941309,42784533,True,2019-06-08,1
29,North Europe,North Europe Store 40,2019-01-14,Baby,Diapers,4,30,91847011,7779006,False,2019-01-14,1
30,North Europe,North Europe Store 40,2019-03-22,Baby,Diapers,4,30,80095331,51860040,True,2019-03-22,1
31,North Europe,North Europe Store 40,2019-07-18,Electronics,Televisions,8,300,57314743,73468390,True,2019-07-18,1
32,North Europe,North Europe Store 40,2019-03-09,Beauty/Health,Haircare,4,14,23426176,68714553,True,2019-03-09,1
33,North Europe,North Europe Store 40,2019-02-15,Baby,Diapers,4,10,82382983,65689384,True,2019-02-15,1
34,North Europe,North Europe Store 40,2019-05-20,Electronics,Tablets,6,300,45312551,65689384,True,2019-02-15,2
35,North Europe,North Europe Store 40,2019-01-12,Clothing,Mens,2,20,84827763,66553718,True,2019-04-18,2
