ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 70,2019-05-24,Baby,Strollers,9,5,27623313,12532843,False,2019-05-24,1
1,West US,West US Store 70,2019-05-13,Clothing,Womens,9,13,99471526,58774712,True,2019-05-13,1
2,West US,West US Store 70,2019-06-04,Beauty/Health,Makeup,11,10,24781228,61799881,True,2019-06-04,1
3,West US,West US Store 70,2019-05-17,Beauty/Health,Fragrances,11,6,39692183,71739722,True,2019-05-17,1
4,West US,West US Store 70,2019-03-22,Clothing,Kids,6,25,74249755,84272565,True,2019-03-22,1
5,West US,West US Store 70,2019-04-11,Baby,Diaper bags,9,15,82964723,8211173,False,2019-04-11,1
6,West US,West US Store 70,2019-01-20,Clothing,Mens,4,20,36887389,54020875,True,2019-01-20,1
7,West US,West US Store 70,2019-03-05,Furniture,Indoor tables,7,75,40661131,24633519,False,2019-03-05,1
8,West US,West US Store 70,2019-05-26,Beauty/Health,Feminine Products,11,10,89419493,67850219,True,2019-05-26,1
9,West US,West US Store 70,2019-06-25,Baby,Strollers,10,30,60263310,29819523,False,2019-06-25,1
10,West US,West US Store 70,2019-04-30,Baby,Strollers,10,10,79008173,65689384,True,2019-04-30,1
11,West US,West US Store 70,2019-01-30,Baby,Cribs,6,5,74404193,64825050,True,2019-01-30,1
12,West US,West US Store 70,2019-06-29,Clothing,Mens,12,13,63324553,25497853,False,2019-06-29,1
13,West US,West US Store 70,2019-03-27,Electronics,Tablets,7,100,62169764,79950895,True,2019-03-27,1
14,West US,West US Store 70,2019-05-28,Clothing,Swimwear,9,10,97844182,66985885,True,2019-05-28,1
15,West US,West US Store 70,2019-04-12,Baby,Car seats,7,15,33407526,31116024,False,2019-04-12,1
16,West US,West US Store 70,2019-01-09,Beauty/Health,Feminine Products,5,6,30344357,45377535,True,2019-01-09,1
17,West US,West US Store 70,2019-08-01,Baby,Cribs,12,5,73407926,87729901,True,2019-08-01,1
18,West US,West US Store 70,2019-03-08,Electronics,Computers,6,200,89145207,31980358,False,2019-03-08,1
19,West US,West US Store 70,2019-04-03,Beauty/Health,Bath,8,10,42733951,66553718,True,2019-04-03,1
20,West US,West US Store 70,2019-03-08,Furniture,Pool furniture,8,15,96326390,16854513,False,2019-03-08,1
21,West US,West US Store 70,2019-04-20,Beauty/Health,Bath,7,10,15075138,78222227,True,2019-04-20,1
22,West US,West US Store 70,2019-06-08,Baby,Car seats,11,5,37061488,52724374,True,2019-06-08,1
