ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West Europe,West Europe Store 95,2019-05-05,Beauty/Health,Fragrances,8,6,98835479,56181710,True,2019-05-05,1
1,West Europe,West Europe Store 95,2019-05-25,Furniture,Pool furniture,9,15,80780059,53588708,True,2019-05-25,1
2,West Europe,West Europe Store 95,2019-04-02,Electronics,Speakers,1,100,46409935,87297734,True,2019-04-02,1
3,West Europe,West Europe Store 95,2019-04-02,Furniture,Indoor tables,6,100,27042556,47970537,True,2019-04-02,1
4,West Europe,West Europe Store 95,2019-05-25,Furniture,Patio furniture,9,75,80081393,17286680,False,2019-05-25,1
5,West Europe,West Europe Store 95,2019-07-02,Beauty/Health,Oral care,11,10,63371613,55749543,True,2019-07-02,1
6,West Europe,West Europe Store 95,2019-03-30,Electronics,Headphones,1,200,55567308,60503380,True,2019-03-30,1
7,West Europe,West Europe Store 95,2019-05-31,Beauty/Health,Makeup,8,6,40234550,84704732,True,2019-05-31,1
8,West Europe,West Europe Store 95,2019-03-29,Beauty/Health,Fragrances,4,10,96529397,86865567,True,2019-03-29,1
9,West Europe,West Europe Store 95,2019-04-25,Baby,Diapers,6,30,28725723,59639046,True,2019-04-25,1
10,West Europe,West Europe Store 95,2019-02-02,Furniture,Patio furniture,5,75,66585953,70875388,True,2019-02-02,1
11,West Europe,West Europe Store 95,2019-07-10,Beauty/Health,Oral care,10,15,43660947,85136899,True,2019-07-10,1
12,West Europe,West Europe Store 95,2019-02-04,Clothing,Womens,5,13,91890627,76061392,True,2019-02-04,1
13,West Europe,West Europe Store 95,2019-03-21,Clothing,Mens,4,25,33976890,80815229,True,2019-03-21,1
14,West Europe,West Europe Store 95,2019-04-07,Electronics,Computers,2,100,85346537,63960716,True,2019-04-07,1
15,West Europe,West Europe Store 95,2019-01-20,Clothing,Shoes,4,13,75326246,35005527,False,2019-01-20,1
16,West Europe,West Europe Store 95,2019-06-06,Electronics,Cell Phones,1,100,46210728,5186004,False,2019-06-06,1
17,West Europe,West Europe Store 95,2019-08-04,Electronics,Computers,1,300,74051427,48402704,True,2019-08-04,1
18,West Europe,West Europe Store 95,2019-01-28,Beauty/Health,Feminine Products,2,6,69113962,65257217,True,2019-01-28,1
19,West Europe,West Europe Store 95,2019-08-05,Baby,Strollers,11,30,62843949,85569066,True,2019-08-05,1
20,West Europe,West Europe Store 95,2019-06-04,Furniture,Pool furniture,10,30,37403036,70443221,True,2019-06-04,1
21,West Europe,West Europe Store 95,2019-04-27,Furniture,Indoor tables,6,75,28172523,45377535,True,2019-04-27,1
22,West Europe,West Europe Store 95,2019-03-03,Electronics,Speakers,2,200,48196883,71739722,True,2019-03-03,1
23,West Europe,West Europe Store 95,2019-05-02,Electronics,Computers,1,300,62443505,29387356,False,2019-05-02,1
24,West Europe,West Europe Store 95,2019-07-09,Clothing,Shoes,11,20,67501010,35437694,False,2019-07-09,1
25,West Europe,West Europe Store 95,2019-07-22,Clothing,Kids,9,25,89817818,65689384,True,2019-07-22,1
26,West Europe,West Europe Store 95,2019-01-07,Beauty/Health,Haircare,4,6,28233664,80383062,True,2019-01-07,1
27,West Europe,West Europe Store 95,2019-03-01,Electronics,Tablets,1,200,79302275,27658688,False,2019-03-01,1
28,West Europe,West Europe Store 95,2019-04-11,Baby,Diapers,5,30,81555261,35005527,False,2019-01-20,2
29,West Europe,West Europe Store 95,2019-03-02,Electronics,Computers,1,100,38010411,57910378,True,2019-03-02,1
30,West Europe,West Europe Store 95,2019-05-06,Clothing,Mens,9,13,75487834,79950895,True,2019-05-06,1
31,West Europe,West Europe Store 95,2019-05-15,Electronics,Headphones,2,50,25646670,17718847,False,2019-05-15,1
32,West Europe,West Europe Store 95,2019-03-03,Furniture,Patio furniture,4,75,41084109,48402704,True,2019-08-04,2
33,West Europe,West Europe Store 95,2019-05-07,Electronics,Computers,2,200,16814468,32844692,False,2019-05-07,1
34,West Europe,West Europe Store 95,2019-05-16,Beauty/Health,Skincare,7,15,89747950,72171889,True,2019-05-16,1
35,West Europe,West Europe Store 95,2019-05-10,Baby,Cribs,9,10,87861184,49267038,True,2019-05-10,1
36,West Europe,West Europe Store 95,2019-06-18,Baby,Diaper bags,10,30,17299188,8211173,False,2019-06-18,1
37,West Europe,West Europe Store 95,2019-08-06,Furniture,Beds,11,40,48301151,86001233,True,2019-08-06,1
38,West Europe,West Europe Store 95,2019-04-24,Clothing,Kids,7,25,20447555,49699205,True,2019-04-24,1
39,West Europe,West Europe Store 95,2019-07-31,Beauty/Health,Bath,11,6,69017396,38462863,False,2019-07-31,1
40,West Europe,West Europe Store 95,2019-01-21,Clothing,Baby,2,25,21393259,70443221,True,2019-06-04,2
41,West Europe,West Europe Store 95,2019-08-20,Clothing,Mens,11,10,90385433,12965010,False,2019-08-20,1
42,West Europe,West Europe Store 95,2019-06-05,Electronics,Televisions,2,200,91669189,81679563,True,2019-06-05,1
43,West Europe,West Europe Store 95,2019-07-04,Furniture,Patio furniture,11,40,98931810,28523022,False,2019-07-04,1
44,West Europe,West Europe Store 95,2019-05-20,Beauty/Health,Fragrances,8,10,66786534,78222227,True,2019-05-20,1
45,West Europe,West Europe Store 95,2019-01-28,Beauty/Health,Haircare,2,15,48480867,39327197,True,2019-01-28,1
46,West Europe,West Europe Store 95,2019-03-24,Clothing,Baby,6,13,25367619,35869861,False,2019-03-24,1
47,West Europe,West Europe Store 95,2019-05-24,Beauty/Health,Feminine Products,8,10,41619840,80815229,True,2019-03-21,2
48,West Europe,West Europe Store 95,2019-08-20,Furniture,Indoor tables,11,100,11023964,46241869,True,2019-08-20,1
49,West Europe,West Europe Store 95,2019-01-09,Baby,Diapers,2,15,97421829,7346839,False,2019-01-09,1
50,West Europe,West Europe Store 95,2019-05-17,Clothing,Kids,8,25,83269220,25065686,False,2019-05-17,1
51,West Europe,West Europe Store 95,2019-06-09,Beauty/Health,Fragrances,8,6,75870170,50563539,True,2019-06-09,1
52,West Europe,West Europe Store 95,2019-04-05,Clothing,Kids,5,12,47824256,39759364,True,2019-04-05,1
53,West Europe,West Europe Store 95,2019-06-01,Baby,Diaper bags,10,30,46948480,14693678,False,2019-06-01,1
54,West Europe,West Europe Store 95,2019-02-16,Baby,Diaper bags,4,15,44558412,15125845,False,2019-02-16,1
55,West Europe,West Europe Store 95,2019-01-30,Baby,Diapers,3,15,56459442,82543897,True,2019-01-30,1
56,West Europe,West Europe Store 95,2019-03-21,Clothing,Womens,6,25,25787613,22040517,False,2019-03-21,1
57,West Europe,West Europe Store 95,2019-02-01,Baby,Baby toys,3,15,42402686,26362187,False,2019-02-01,1
58,West Europe,West Europe Store 95,2019-03-03,Clothing,Womens,4,12,33267432,31116024,False,2019-03-03,1
