ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 51,2019-01-15,Clothing,Baby,4,13,89563051,54453042,True,2019-01-15,1
1,East US,East US Store 51,2019-02-03,Electronics,Headphones,6,300,18438242,76925726,True,2019-02-03,1
2,East US,East US Store 51,2019-08-20,Beauty/Health,Oral care,12,10,44774465,40623698,True,2019-08-20,1
3,East US,East US Store 51,2019-04-21,Baby,Strollers,7,30,62059045,35869861,False,2019-04-21,1
4,East US,East US Store 51,2019-02-06,Clothing,Mens,6,13,96035080,25930020,False,2019-02-06,1
5,East US,East US Store 51,2019-03-23,Electronics,Headphones,6,100,70330247,24201352,False,2019-03-23,1
6,East US,East US Store 51,2019-05-22,Electronics,Headphones,8,200,29179479,84704732,True,2019-05-22,1
7,East US,East US Store 51,2019-03-20,Clothing,Baby,8,12,31938605,51427873,True,2019-03-20,1
8,East US,East US Store 51,2019-08-09,Baby,Cribs,12,30,30770430,15990179,False,2019-08-09,1
9,East US,East US Store 51,2019-02-04,Furniture,Indoor tables,5,15,19177284,25497853,False,2019-02-04,1
10,East US,East US Store 51,2019-01-03,Electronics,Cell Phones,4,100,39661563,79086561,True,2019-01-03,1
11,East US,East US Store 51,2019-06-16,Baby,Diaper bags,12,30,74723770,34141193,False,2019-06-16,1
12,East US,East US Store 51,2019-05-28,Baby,Cribs,9,15,27151665,27658688,False,2019-05-28,1
13,East US,East US Store 51,2019-05-08,Baby,Diaper bags,11,5,63164453,47538370,True,2019-05-08,1
14,East US,East US Store 51,2019-07-05,Beauty/Health,Feminine Products,13,10,19335609,63096382,True,2019-07-05,1
15,East US,East US Store 51,2019-01-22,Beauty/Health,Skincare,4,10,70745335,66985885,True,2019-01-22,1
16,East US,East US Store 51,2019-06-28,Clothing,Shoes,12,13,59366952,50995706,True,2019-06-28,1
17,East US,East US Store 51,2019-05-24,Clothing,Shoes,10,20,46023693,34141193,False,2019-06-16,2
18,East US,East US Store 51,2019-01-19,Baby,Car seats,4,5,32979824,22472684,False,2019-01-19,1
19,East US,East US Store 51,2019-03-01,Clothing,Kids,7,25,43253449,63096382,True,2019-07-05,2
20,East US,East US Store 51,2019-08-02,Clothing,Baby,14,20,60605803,77790060,True,2019-08-02,1
21,East US,East US Store 51,2019-08-02,Baby,Diaper bags,12,10,53700699,61799881,True,2019-08-02,1
22,East US,East US Store 51,2019-07-28,Beauty/Health,Fragrances,11,15,37551200,24633519,False,2019-07-28,1
23,East US,East US Store 51,2019-01-09,Furniture,Beds,4,30,11532376,40623698,True,2019-08-20,2
24,East US,East US Store 51,2019-04-30,Baby,Cribs,10,10,62085872,79086561,True,2019-01-03,2
25,East US,East US Store 51,2019-08-10,Furniture,Indoor seating,14,75,44814735,80815229,True,2019-08-10,1
26,East US,East US Store 51,2019-05-09,Beauty/Health,Feminine Products,10,10,29086084,74332724,True,2019-05-09,1
27,East US,East US Store 51,2019-02-02,Clothing,Shoes,6,25,27292151,83408231,True,2019-02-02,1
28,East US,East US Store 51,2019-05-24,Furniture,Pool furniture,9,40,24223746,76493559,True,2019-05-24,1
29,East US,East US Store 51,2019-02-09,Beauty/Health,Makeup,6,6,62910978,60503380,True,2019-02-09,1
30,East US,East US Store 51,2019-05-16,Beauty/Health,Bath,9,10,22428315,23769185,False,2019-05-16,1
31,East US,East US Store 51,2019-05-04,Furniture,Indoor tables,11,100,70526821,18151014,False,2019-05-04,1
32,East US,East US Store 51,2019-03-18,Beauty/Health,Makeup,8,10,30489884,68282386,True,2019-03-18,1
33,East US,East US Store 51,2019-06-20,Baby,Cribs,11,30,54428410,43216700,True,2019-06-20,1
34,East US,East US Store 51,2019-04-08,Baby,Strollers,7,10,10851239,53156541,True,2019-04-08,1
35,East US,East US Store 51,2019-08-19,Clothing,Womens,13,25,94615061,47106203,True,2019-08-19,1
36,East US,East US Store 51,2019-08-03,Clothing,Swimwear,14,13,66550179,78654394,True,2019-08-03,1
37,East US,East US Store 51,2019-01-02,Furniture,Indoor seating,4,40,48177279,82543897,True,2019-01-02,1
38,East US,East US Store 51,2019-02-16,Clothing,Womens,5,13,85369349,29387356,False,2019-02-16,1
39,East US,East US Store 51,2019-04-27,Beauty/Health,Bath,8,10,55702066,84704732,True,2019-05-22,2
40,East US,East US Store 51,2019-04-14,Beauty/Health,Bath,9,10,98697360,71307555,True,2019-04-14,1
41,East US,East US Store 51,2019-04-27,Beauty/Health,Fragrances,9,14,58438714,38030696,False,2019-04-27,1
42,East US,East US Store 51,2019-07-26,Beauty/Health,Oral care,11,15,96481492,85136899,True,2019-07-26,1
43,East US,East US Store 51,2019-04-29,Baby,Strollers,10,5,26772798,63528549,True,2019-04-29,1
44,East US,East US Store 51,2019-04-15,Furniture,Indoor tables,7,40,92048455,35437694,False,2019-04-15,1
45,East US,East US Store 51,2019-04-02,Clothing,Shoes,8,20,78580851,33276859,False,2019-04-02,1
46,East US,East US Store 51,2019-05-02,Baby,Car seats,9,12,51262725,65689384,True,2019-05-02,1
47,East US,East US Store 51,2019-02-22,Electronics,Headphones,6,200,49864646,51860040,True,2019-02-22,1
48,East US,East US Store 51,2019-05-20,Beauty/Health,Fragrances,11,10,84022966,63960716,True,2019-05-20,1
49,East US,East US Store 51,2019-01-03,Clothing,Baby,5,13,69882006,53588708,True,2019-01-03,1
50,East US,East US Store 51,2019-08-20,Furniture,Indoor tables,13,15,59151590,28523022,False,2019-08-20,1
51,East US,East US Store 51,2019-04-27,Furniture,Pool furniture,8,100,83932175,57910378,True,2019-04-27,1
52,East US,East US Store 51,2019-07-02,Beauty/Health,Fragrances,13,10,79333861,60503380,True,2019-02-09,2
53,East US,East US Store 51,2019-04-07,Electronics,Computers,7,200,89639080,73468390,True,2019-04-07,1
54,East US,East US Store 51,2019-08-14,Furniture,Patio furniture,13,15,41528747,76925726,True,2019-02-03,2
55,East US,East US Store 51,2019-03-10,Electronics,Speakers,6,100,61216419,44945368,True,2019-03-10,1
56,East US,East US Store 51,2019-06-03,Clothing,Swimwear,10,12,67323477,37598529,False,2019-06-03,1
57,East US,East US Store 51,2019-06-03,Baby,Car seats,12,15,13946288,40623698,True,2019-08-20,3
58,East US,East US Store 51,2019-05-11,Beauty/Health,Haircare,10,10,63561570,50563539,True,2019-05-11,1
59,East US,East US Store 51,2019-02-24,Beauty/Health,Bath,6,6,86175309,52724374,True,2019-02-24,1
60,East US,East US Store 51,2019-01-06,Furniture,Indoor tables,5,30,24483858,75629225,True,2019-01-06,1
61,East US,East US Store 51,2019-07-18,Beauty/Health,Haircare,13,14,52474161,72604056,True,2019-07-18,1
62,East US,East US Store 51,2019-06-09,Clothing,Baby,12,20,55318855,63528549,True,2019-04-29,2
63,East US,East US Store 51,2019-06-07,Electronics,Speakers,9,300,10470033,25497853,False,2019-02-04,2
64,East US,East US Store 51,2019-04-21,Furniture,Indoor tables,7,40,89282373,60935547,True,2019-04-21,1
65,East US,East US Store 51,2019-03-17,Electronics,Speakers,7,200,72411183,23337018,False,2019-03-17,1
66,East US,East US Store 51,2019-05-16,Furniture,Beds,10,15,78044883,28523022,False,2019-08-20,2
67,East US,East US Store 51,2019-04-19,Beauty/Health,Bath,8,10,71012577,59639046,True,2019-04-19,1
68,East US,East US Store 51,2019-05-01,Electronics,Speakers,9,300,78106030,7779006,False,2019-05-01,1
69,East US,East US Store 51,2019-06-06,Electronics,Computers,9,100,22023071,55317376,True,2019-06-06,1
70,East US,East US Store 51,2019-01-16,Clothing,Kids,4,25,13872808,79950895,True,2019-01-16,1
71,East US,East US Store 51,2019-05-14,Clothing,Swimwear,9,20,52341760,27658688,False,2019-05-28,2
72,East US,East US Store 51,2019-03-13,Clothing,Shoes,7,20,44053762,42784533,True,2019-03-13,1
73,East US,East US Store 51,2019-02-08,Furniture,Beds,7,30,28503187,59639046,True,2019-04-19,2
74,East US,East US Store 51,2019-07-10,Furniture,Patio furniture,12,30,12139174,45377535,True,2019-07-10,1
75,East US,East US Store 51,2019-06-23,Beauty/Health,Skincare,10,15,31793722,64392883,True,2019-06-23,1
76,East US,East US Store 51,2019-03-05,Baby,Car seats,7,5,73886045,71307555,True,2019-04-14,2
77,East US,East US Store 51,2019-02-03,Furniture,Patio furniture,5,15,34474907,36302028,False,2019-02-03,1
78,East US,East US Store 51,2019-06-17,Clothing,Shoes,12,10,55014743,61799881,True,2019-08-02,2
79,East US,East US Store 51,2019-07-23,Baby,Baby toys,11,30,40351537,79950895,True,2019-01-16,2
80,East US,East US Store 51,2019-06-23,Baby,Cribs,12,30,32503791,86001233,True,2019-06-23,1
81,East US,East US Store 51,2019-04-26,Electronics,Cell Phones,8,100,28827253,73900557,True,2019-04-26,1
82,East US,East US Store 51,2019-08-05,Beauty/Health,Bath,14,15,66246886,74332724,True,2019-05-09,2
83,East US,East US Store 51,2019-07-22,Baby,Diapers,11,30,78086842,80383062,True,2019-07-22,1
84,East US,East US Store 51,2019-05-23,Clothing,Kids,11,25,37510895,72171889,True,2019-05-23,1
