ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,North Europe,North Europe Store 83,2019-05-15,Furniture,Patio furniture,8,15,48959186,73468390,True,2019-05-15,1
1,North Europe,North Europe Store 83,2019-01-23,Furniture,Indoor tables,4,40,39906128,17718847,False,2019-01-23,1
2,North Europe,North Europe Store 83,2019-07-07,Electronics,Headphones,9,300,26171472,43648867,True,2019-07-07,1
3,North Europe,North Europe Store 83,2019-01-06,Beauty/Health,Skincare,2,10,28535751,78654394,True,2019-01-06,1
4,North Europe,North Europe Store 83,2019-04-26,Electronics,Tablets,6,100,41674704,56181710,True,2019-04-26,1
5,North Europe,North Europe Store 83,2019-07-18,Electronics,Televisions,9,200,58184420,51427873,True,2019-07-18,1
6,North Europe,North Europe Store 83,2019-02-05,Furniture,Beds,5,15,86726577,50131372,True,2019-02-05,1
7,North Europe,North Europe Store 83,2019-01-09,Baby,Car seats,2,12,53839104,52292207,True,2019-01-09,1
8,North Europe,North Europe Store 83,2019-08-08,Furniture,Beds,12,15,28086991,84272565,True,2019-08-08,1
9,North Europe,North Europe Store 83,2019-03-28,Furniture,Indoor seating,4,15,76612874,30251690,False,2019-03-28,1
10,North Europe,North Europe Store 83,2019-02-06,Furniture,Beds,4,75,67863658,41488032,True,2019-02-06,1
11,North Europe,North Europe Store 83,2019-07-13,Baby,Cribs,11,10,89608730,89026402,True,2019-07-13,1
12,North Europe,North Europe Store 83,2019-03-30,Electronics,Headphones,5,100,33469958,23769185,False,2019-03-30,1
13,North Europe,North Europe Store 83,2019-03-30,Baby,Strollers,6,30,13754530,35005527,False,2019-03-30,1
14,North Europe,North Europe Store 83,2019-06-03,Electronics,Televisions,7,200,21631900,7779006,False,2019-06-03,1
15,North Europe,North Europe Store 83,2019-05-24,Clothing,Mens,8,20,79428970,86433400,True,2019-05-24,1
16,North Europe,North Europe Store 83,2019-06-11,Clothing,Baby,10,25,72582643,66985885,True,2019-06-11,1
17,North Europe,North Europe Store 83,2019-02-27,Beauty/Health,Skincare,5,14,88668687,71739722,True,2019-02-27,1
18,North Europe,North Europe Store 83,2019-01-03,Baby,Car seats,2,12,82842614,70443221,True,2019-01-03,1
19,North Europe,North Europe Store 83,2019-04-27,Clothing,Kids,7,25,94834234,64392883,True,2019-04-27,1
20,North Europe,North Europe Store 83,2019-03-28,Electronics,Computers,5,100,33427419,72604056,True,2019-03-28,1
21,North Europe,North Europe Store 83,2019-01-04,Beauty/Health,Feminine Products,3,6,22155072,72171889,True,2019-01-04,1
22,North Europe,North Europe Store 83,2019-04-25,Furniture,Indoor tables,7,75,31171912,39759364,True,2019-04-25,1
23,North Europe,North Europe Store 83,2019-06-18,Furniture,Pool furniture,9,75,97848710,44081034,True,2019-06-18,1
24,North Europe,North Europe Store 83,2019-03-26,Electronics,Headphones,5,200,65962269,68282386,True,2019-03-26,1
25,North Europe,North Europe Store 83,2019-06-07,Electronics,Tablets,8,100,14396341,27226521,False,2019-06-07,1
26,North Europe,North Europe Store 83,2019-04-26,Beauty/Health,Skincare,6,15,19550301,64825050,True,2019-04-26,1
27,North Europe,North Europe Store 83,2019-04-22,Electronics,Tablets,6,200,69967421,82543897,True,2019-04-22,1
28,North Europe,North Europe Store 83,2019-01-15,Clothing,Baby,2,10,75918694,43648867,True,2019-07-07,2
29,North Europe,North Europe Store 83,2019-03-09,Clothing,Womens,4,12,66321175,33709026,False,2019-03-09,1
30,North Europe,North Europe Store 83,2019-08-15,Baby,Diapers,10,30,16486849,47106203,True,2019-08-15,1
31,North Europe,North Europe Store 83,2019-02-04,Furniture,Indoor seating,3,40,26607003,68714553,True,2019-02-04,1
32,North Europe,North Europe Store 83,2019-07-17,Baby,Cribs,9,30,28974368,44513201,True,2019-07-17,1
33,North Europe,North Europe Store 83,2019-05-26,Beauty/Health,Feminine Products,7,10,71075292,80383062,True,2019-05-26,1
34,North Europe,North Europe Store 83,2019-03-21,Beauty/Health,Skincare,5,10,26689076,61799881,True,2019-03-21,1
35,North Europe,North Europe Store 83,2019-05-02,Clothing,Kids,9,20,40216460,79518728,True,2019-05-02,1
36,North Europe,North Europe Store 83,2019-07-16,Clothing,Mens,10,20,57053404,69578887,True,2019-07-16,1
37,North Europe,North Europe Store 83,2019-07-19,Clothing,Mens,9,12,47641861,35869861,False,2019-07-19,1
38,North Europe,North Europe Store 83,2019-03-07,Beauty/Health,Bath,5,15,80190824,33709026,False,2019-03-09,2
