ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 43,2019-01-30,Electronics,Computers,5,50,33837527,48834871,True,2019-01-30,1
1,East US,East US Store 43,2019-05-24,Electronics,Speakers,9,200,63266070,74332724,True,2019-05-24,1
2,East US,East US Store 43,2019-04-07,Baby,Car seats,8,12,61141449,31980358,False,2019-04-07,1
3,East US,East US Store 43,2019-06-03,Clothing,Shoes,11,25,65648576,78654394,True,2019-06-03,1
4,East US,East US Store 43,2019-03-05,Furniture,Indoor tables,6,15,44703258,41920199,True,2019-03-05,1
5,East US,East US Store 43,2019-08-13,Beauty/Health,Bath,14,15,68358253,52292207,True,2019-08-13,1
6,East US,East US Store 43,2019-04-17,Electronics,Tablets,8,100,88522392,83408231,True,2019-04-17,1
7,East US,East US Store 43,2019-07-15,Clothing,Mens,12,13,20992472,58342545,True,2019-07-15,1
8,East US,East US Store 43,2019-05-18,Clothing,Mens,11,12,52745910,80383062,True,2019-05-18,1
9,East US,East US Store 43,2019-08-21,Electronics,Computers,11,200,79282488,66553718,True,2019-08-21,1
10,East US,East US Store 43,2019-03-05,Clothing,Baby,6,25,49598519,33709026,False,2019-03-05,1
11,East US,East US Store 43,2019-02-08,Clothing,Baby,6,12,89003906,56181710,True,2019-02-08,1
12,East US,East US Store 43,2019-07-23,Clothing,Swimwear,11,25,34075710,70875388,True,2019-07-23,1
13,East US,East US Store 43,2019-02-18,Baby,Strollers,7,30,16568983,38462863,False,2019-02-18,1
14,East US,East US Store 43,2019-05-21,Baby,Car seats,11,10,37168153,32844692,False,2019-05-21,1
15,East US,East US Store 43,2019-07-30,Furniture,Pool furniture,11,40,73508574,66121551,True,2019-07-30,1
16,East US,East US Store 43,2019-08-13,Electronics,Headphones,11,200,95762694,47106203,True,2019-08-13,1
17,East US,East US Store 43,2019-08-02,Beauty/Health,Fragrances,13,6,76649668,41055865,True,2019-08-02,1
18,East US,East US Store 43,2019-02-10,Beauty/Health,Oral care,6,14,20410911,33276859,False,2019-02-10,1
19,East US,East US Store 43,2019-07-25,Clothing,Shoes,11,25,63697705,3457336,False,2019-07-25,1
20,East US,East US Store 43,2019-03-05,Furniture,Indoor seating,6,75,53194522,84704732,True,2019-03-05,1
21,East US,East US Store 43,2019-05-23,Clothing,Baby,9,25,94901812,81679563,True,2019-05-23,1
22,East US,East US Store 43,2019-07-16,Clothing,Swimwear,12,10,30290536,3457336,False,2019-07-25,2
23,East US,East US Store 43,2019-06-26,Clothing,Kids,12,25,82719143,33709026,False,2019-03-05,2
24,East US,East US Store 43,2019-01-08,Furniture,Pool furniture,6,40,62774094,63528549,True,2019-01-08,1
25,East US,East US Store 43,2019-04-13,Baby,Cribs,8,15,77723845,40623698,True,2019-04-13,1
26,East US,East US Store 43,2019-02-07,Baby,Diapers,7,15,70624681,26794354,False,2019-02-07,1
27,East US,East US Store 43,2019-05-18,Clothing,Baby,9,25,70782132,82111730,True,2019-05-18,1
28,East US,East US Store 43,2019-07-19,Electronics,Headphones,11,100,35534856,82111730,True,2019-05-18,2
29,East US,East US Store 43,2019-08-03,Electronics,Speakers,12,50,49346731,34141193,False,2019-08-03,1
30,East US,East US Store 43,2019-06-16,Electronics,Speakers,10,100,48560427,68714553,True,2019-06-16,1
31,East US,East US Store 43,2019-04-30,Furniture,Indoor seating,8,30,62316352,72171889,True,2019-04-30,1
32,East US,East US Store 43,2019-03-05,Electronics,Televisions,7,100,63270399,72171889,True,2019-04-30,2
33,East US,East US Store 43,2019-02-07,Furniture,Pool furniture,6,15,23763815,40623698,True,2019-04-13,2
34,East US,East US Store 43,2019-03-27,Baby,Diaper bags,6,12,36222903,81247396,True,2019-03-27,1
35,East US,East US Store 43,2019-01-02,Clothing,Womens,6,10,75983361,76493559,True,2019-01-02,1
36,East US,East US Store 43,2019-04-05,Furniture,Pool furniture,9,75,45963851,64392883,True,2019-04-05,1
37,East US,East US Store 43,2019-01-26,Electronics,Televisions,5,100,22228316,14261511,False,2019-01-26,1
38,East US,East US Store 43,2019-01-11,Electronics,Speakers,4,300,93472055,21176183,False,2019-01-11,1
39,East US,East US Store 43,2019-04-29,Electronics,Computers,7,100,24963305,41055865,True,2019-08-02,2
40,East US,East US Store 43,2019-03-29,Beauty/Health,Bath,7,10,92829107,43216700,True,2019-03-29,1
41,East US,East US Store 43,2019-01-04,Electronics,Tablets,4,200,20995872,41055865,True,2019-08-02,3
42,East US,East US Store 43,2019-03-03,Clothing,Shoes,8,20,15424468,31980358,False,2019-04-07,2
43,East US,East US Store 43,2019-08-04,Electronics,Televisions,11,50,61761615,46674036,True,2019-08-04,1
44,East US,East US Store 43,2019-06-04,Baby,Strollers,10,12,25903894,65689384,True,2019-06-04,1
45,East US,East US Store 43,2019-02-19,Furniture,Patio furniture,7,30,67273836,81247396,True,2019-03-27,2
46,East US,East US Store 43,2019-04-08,Furniture,Indoor tables,8,15,85030775,73900557,True,2019-04-08,1
47,East US,East US Store 43,2019-01-03,Baby,Cribs,5,30,76321315,55317376,True,2019-01-03,1
48,East US,East US Store 43,2019-07-19,Clothing,Baby,11,10,51000911,66553718,True,2019-08-21,2
49,East US,East US Store 43,2019-03-29,Electronics,Tablets,6,300,39564588,79950895,True,2019-03-29,1
50,East US,East US Store 43,2019-05-27,Furniture,Indoor seating,9,40,91938353,39759364,True,2019-05-27,1
51,East US,East US Store 43,2019-07-25,Baby,Baby toys,13,5,47245635,82111730,True,2019-05-18,3
52,East US,East US Store 43,2019-01-09,Clothing,Baby,5,25,42455892,61799881,True,2019-01-09,1
53,East US,East US Store 43,2019-07-22,Electronics,Televisions,10,50,27413326,73468390,True,2019-07-22,1
54,East US,East US Store 43,2019-08-08,Beauty/Health,Oral care,14,10,30210129,85569066,True,2019-08-08,1
55,East US,East US Store 43,2019-05-12,Furniture,Indoor seating,11,100,46435923,19015348,False,2019-05-12,1
56,East US,East US Store 43,2019-03-15,Baby,Diapers,7,15,66565284,49267038,True,2019-03-15,1
57,East US,East US Store 43,2019-02-14,Electronics,Televisions,6,200,37105436,41488032,True,2019-02-14,1
58,East US,East US Store 43,2019-04-27,Baby,Car seats,9,5,75227643,72171889,True,2019-04-30,3
59,East US,East US Store 43,2019-06-29,Electronics,Headphones,10,200,19706813,66553718,True,2019-08-21,3
60,East US,East US Store 43,2019-06-13,Furniture,Patio furniture,12,75,15578275,43216700,True,2019-03-29,2
61,East US,East US Store 43,2019-06-26,Electronics,Televisions,10,200,79584530,41488032,True,2019-02-14,2
62,East US,East US Store 43,2019-04-22,Clothing,Womens,8,20,68653731,72604056,True,2019-04-22,1
63,East US,East US Store 43,2019-05-26,Baby,Car seats,11,12,46805682,75197058,True,2019-05-26,1
64,East US,East US Store 43,2019-04-09,Electronics,Computers,7,200,84469253,17718847,False,2019-04-09,1
65,East US,East US Store 43,2019-07-01,Clothing,Baby,13,12,89885799,88162068,True,2019-07-01,1
66,East US,East US Store 43,2019-05-31,Clothing,Shoes,9,25,86432675,30683857,False,2019-05-31,1
67,East US,East US Store 43,2019-01-11,Electronics,Speakers,5,100,41141879,70875388,True,2019-07-23,2
68,East US,East US Store 43,2019-03-30,Furniture,Indoor tables,8,40,37587244,31548191,False,2019-03-30,1
69,East US,East US Store 43,2019-05-19,Baby,Diapers,11,5,89558775,47106203,True,2019-08-13,2
70,East US,East US Store 43,2019-04-14,Baby,Diaper bags,7,5,45422947,54453042,True,2019-04-14,1
71,East US,East US Store 43,2019-01-19,Electronics,Computers,4,100,84391169,3025169,False,2019-01-19,1
72,East US,East US Store 43,2019-01-07,Beauty/Health,Skincare,6,15,21406652,70443221,True,2019-01-07,1
73,East US,East US Store 43,2019-06-28,Clothing,Womens,11,20,39929027,87729901,True,2019-06-28,1
74,East US,East US Store 43,2019-01-31,Furniture,Pool furniture,6,75,63442175,58774712,True,2019-01-31,1
75,East US,East US Store 43,2019-05-03,Baby,Diaper bags,10,5,13311780,22904851,False,2019-05-03,1
76,East US,East US Store 43,2019-01-10,Baby,Car seats,6,10,63513417,61367714,True,2019-01-10,1
77,East US,East US Store 43,2019-04-23,Clothing,Mens,7,13,81652804,12100676,False,2019-04-23,1
78,East US,East US Store 43,2019-02-06,Furniture,Indoor tables,6,40,66451774,50995706,True,2019-02-06,1
79,East US,East US Store 43,2019-07-04,Clothing,Swimwear,13,10,24170833,7346839,False,2019-07-04,1
80,East US,East US Store 43,2019-04-30,Baby,Diaper bags,8,30,65835184,82111730,True,2019-05-18,4
81,East US,East US Store 43,2019-05-01,Electronics,Televisions,9,300,37203236,53156541,True,2019-05-01,1
82,East US,East US Store 43,2019-03-29,Baby,Diapers,7,15,68434973,64392883,True,2019-04-05,2
83,East US,East US Store 43,2019-04-13,Furniture,Patio furniture,9,75,59743116,81247396,True,2019-03-27,3
84,East US,East US Store 43,2019-06-18,Baby,Strollers,12,15,16828449,63528549,True,2019-01-08,2
85,East US,East US Store 43,2019-02-25,Beauty/Health,Bath,7,10,24580067,62664215,True,2019-02-25,1
86,East US,East US Store 43,2019-04-30,Baby,Strollers,8,12,12510207,77357893,True,2019-04-30,1
87,East US,East US Store 43,2019-01-07,Baby,Diapers,6,30,86707922,59206879,True,2019-01-07,1
88,East US,East US Store 43,2019-06-16,Beauty/Health,Oral care,10,10,14295937,62664215,True,2019-02-25,2
89,East US,East US Store 43,2019-05-06,Furniture,Beds,10,75,81458817,33276859,False,2019-02-10,2
90,East US,East US Store 43,2019-08-18,Clothing,Womens,13,13,96238825,45377535,True,2019-08-18,1
91,East US,East US Store 43,2019-04-19,Clothing,Mens,8,20,93110524,29387356,False,2019-04-19,1
92,East US,East US Store 43,2019-06-22,Beauty/Health,Skincare,10,10,47460341,82543897,True,2019-06-22,1
93,East US,East US Store 43,2019-02-05,Baby,Cribs,5,12,83926211,56181710,True,2019-02-08,2
94,East US,East US Store 43,2019-01-18,Baby,Diaper bags,5,12,57196474,28523022,False,2019-01-18,1
95,East US,East US Store 43,2019-03-02,Furniture,Patio furniture,8,15,33962893,63528549,True,2019-01-08,3
96,East US,East US Store 43,2019-01-02,Beauty/Health,Oral care,5,10,10502614,56613877,True,2019-01-02,1
97,East US,East US Store 43,2019-05-08,Furniture,Indoor tables,10,30,34179002,46674036,True,2019-08-04,2
98,East US,East US Store 43,2019-04-24,Clothing,Shoes,7,12,48085426,35005527,False,2019-04-24,1
99,East US,East US Store 43,2019-01-02,Clothing,Mens,6,25,76966062,47970537,True,2019-01-02,1
100,East US,East US Store 43,2019-07-29,Baby,Cribs,12,10,93430670,64392883,True,2019-04-05,3
101,East US,East US Store 43,2019-06-02,Furniture,Patio furniture,12,40,79089662,88594235,True,2019-06-02,1
