ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 35,2019-07-26,Beauty/Health,Makeup,9,15,75569456,60935547,True,2019-07-26,1
1,East Europe,East Europe Store 35,2019-04-18,Furniture,Indoor tables,5,15,88267454,75629225,True,2019-04-18,1
2,East Europe,East Europe Store 35,2019-04-24,Furniture,Pool furniture,6,75,74786719,5618171,False,2019-04-24,1
3,East Europe,East Europe Store 35,2019-07-15,Beauty/Health,Skincare,11,10,12041415,38895030,True,2019-07-15,1
4,East Europe,East Europe Store 35,2019-08-04,Baby,Diaper bags,11,12,45132600,44513201,True,2019-08-04,1
5,East Europe,East Europe Store 35,2019-04-20,Beauty/Health,Oral care,7,14,63590139,79518728,True,2019-04-20,1
6,East Europe,East Europe Store 35,2019-02-03,Electronics,Computers,1,300,45795830,63960716,True,2019-02-03,1
7,East Europe,East Europe Store 35,2019-02-10,Clothing,Swimwear,5,12,73979735,59206879,True,2019-02-10,1
8,East Europe,East Europe Store 35,2019-07-22,Beauty/Health,Haircare,11,15,24289500,26362187,False,2019-07-22,1
9,East Europe,East Europe Store 35,2019-01-30,Clothing,Baby,3,25,43676542,51427873,True,2019-01-30,1
10,East Europe,East Europe Store 35,2019-01-12,Baby,Baby toys,2,30,67280087,34141193,False,2019-01-12,1
11,East Europe,East Europe Store 35,2019-03-09,Furniture,Indoor seating,4,100,71972955,37598529,False,2019-03-09,1
12,East Europe,East Europe Store 35,2019-04-20,Furniture,Patio furniture,6,40,41731543,44513201,True,2019-08-04,2
13,East Europe,East Europe Store 35,2019-01-26,Electronics,Cell Phones,2,200,48361063,59206879,True,2019-02-10,2
14,East Europe,East Europe Store 35,2019-03-14,Electronics,Tablets,1,100,38669691,48834871,True,2019-03-14,1
15,East Europe,East Europe Store 35,2019-06-01,Electronics,Tablets,1,100,10324742,72171889,True,2019-06-01,1
16,East Europe,East Europe Store 35,2019-01-28,Beauty/Health,Bath,4,10,81713221,75629225,True,2019-04-18,2
17,East Europe,East Europe Store 35,2019-08-04,Furniture,Beds,10,15,22084964,76493559,True,2019-08-04,1
18,East Europe,East Europe Store 35,2019-02-06,Beauty/Health,Feminine Products,5,10,52623307,41488032,True,2019-02-06,1
19,East Europe,East Europe Store 35,2019-03-04,Beauty/Health,Haircare,4,10,70632023,28955189,False,2019-03-04,1
20,East Europe,East Europe Store 35,2019-05-01,Electronics,Televisions,1,100,90705133,60935547,True,2019-07-26,2
21,East Europe,East Europe Store 35,2019-07-06,Electronics,Televisions,2,300,55489502,62664215,True,2019-07-06,1
22,East Europe,East Europe Store 35,2019-02-15,Furniture,Indoor seating,4,100,12526842,80815229,True,2019-02-15,1
23,East Europe,East Europe Store 35,2019-03-26,Electronics,Cell Phones,2,300,68944773,13829344,False,2019-03-26,1
24,East Europe,East Europe Store 35,2019-07-13,Baby,Baby toys,11,30,61156753,44081034,True,2019-07-13,1
25,East Europe,East Europe Store 35,2019-05-04,Clothing,Shoes,9,20,34732906,22472684,False,2019-05-04,1
26,East Europe,East Europe Store 35,2019-01-27,Furniture,Patio furniture,2,75,53036037,9939841,False,2019-01-27,1
27,East Europe,East Europe Store 35,2019-05-13,Electronics,Headphones,2,100,93349114,83408231,True,2019-05-13,1
28,East Europe,East Europe Store 35,2019-07-21,Clothing,Kids,9,20,31832718,73468390,True,2019-07-21,1
29,East Europe,East Europe Store 35,2019-02-24,Electronics,Headphones,1,50,65420937,68714553,True,2019-02-24,1
30,East Europe,East Europe Store 35,2019-05-28,Baby,Car seats,7,10,97356880,36302028,False,2019-05-28,1
31,East Europe,East Europe Store 35,2019-08-13,Baby,Car seats,10,15,53374723,27226521,False,2019-08-13,1
32,East Europe,East Europe Store 35,2019-07-05,Baby,Diapers,9,12,80758200,56613877,True,2019-07-05,1
33,East Europe,East Europe Store 35,2019-06-12,Beauty/Health,Feminine Products,9,10,94845130,39759364,True,2019-06-12,1
34,East Europe,East Europe Store 35,2019-01-30,Electronics,Headphones,1,200,33690522,57910378,True,2019-01-30,1
35,East Europe,East Europe Store 35,2019-06-16,Clothing,Swimwear,10,10,36191316,12100676,False,2019-06-16,1
36,East Europe,East Europe Store 35,2019-04-04,Beauty/Health,Feminine Products,6,6,65508067,62664215,True,2019-07-06,2
37,East Europe,East Europe Store 35,2019-01-24,Beauty/Health,Skincare,2,6,50394769,5618171,False,2019-04-24,2
38,East Europe,East Europe Store 35,2019-06-21,Beauty/Health,Bath,9,6,78400793,55317376,True,2019-06-21,1
39,East Europe,East Europe Store 35,2019-01-10,Baby,Strollers,4,30,40239716,12965010,False,2019-01-10,1
40,East Europe,East Europe Store 35,2019-01-04,Baby,Baby toys,3,15,62804515,43648867,True,2019-01-04,1
41,East Europe,East Europe Store 35,2019-04-17,Baby,Diaper bags,7,10,24574200,60503380,True,2019-04-17,1
42,East Europe,East Europe Store 35,2019-02-17,Clothing,Swimwear,3,25,28999730,79518728,True,2019-04-20,2
43,East Europe,East Europe Store 35,2019-01-19,Beauty/Health,Bath,3,14,38204556,77357893,True,2019-01-19,1
44,East Europe,East Europe Store 35,2019-03-18,Electronics,Cell Phones,1,100,32829087,81247396,True,2019-03-18,1
45,East Europe,East Europe Store 35,2019-06-11,Furniture,Pool furniture,8,30,56388674,66553718,True,2019-06-11,1
46,East Europe,East Europe Store 35,2019-05-31,Baby,Diapers,8,5,18892107,51860040,True,2019-05-31,1
47,East Europe,East Europe Store 35,2019-03-17,Clothing,Baby,4,13,50567671,49699205,True,2019-03-17,1
48,East Europe,East Europe Store 35,2019-05-20,Baby,Strollers,8,5,96614767,50563539,True,2019-05-20,1
49,East Europe,East Europe Store 35,2019-04-26,Electronics,Computers,2,100,87192397,74764891,True,2019-04-26,1
50,East Europe,East Europe Store 35,2019-01-20,Furniture,Indoor tables,2,30,86370650,83408231,True,2019-05-13,2
51,East Europe,East Europe Store 35,2019-03-31,Clothing,Womens,6,13,70199947,27658688,False,2019-03-31,1
52,East Europe,East Europe Store 35,2019-03-06,Beauty/Health,Fragrances,5,10,94541766,53156541,True,2019-03-06,1
53,East Europe,East Europe Store 35,2019-08-21,Clothing,Mens,12,12,51382619,68282386,True,2019-08-21,1
54,East Europe,East Europe Store 35,2019-04-06,Baby,Baby toys,7,10,46572718,61799881,True,2019-04-06,1
55,East Europe,East Europe Store 35,2019-03-09,Furniture,Indoor tables,6,30,69349053,64825050,True,2019-03-09,1
56,East Europe,East Europe Store 35,2019-06-17,Electronics,Tablets,2,100,55255729,60071213,True,2019-06-17,1
57,East Europe,East Europe Store 35,2019-07-21,Beauty/Health,Feminine Products,11,10,67392111,88162068,True,2019-07-21,1
58,East Europe,East Europe Store 35,2019-02-08,Baby,Cribs,5,10,56062517,29387356,False,2019-02-08,1
59,East Europe,East Europe Store 35,2019-01-31,Electronics,Computers,2,50,11162842,22472684,False,2019-05-04,2
60,East Europe,East Europe Store 35,2019-04-10,Electronics,Cell Phones,2,200,95884153,39327197,True,2019-04-10,1
61,East Europe,East Europe Store 35,2019-07-07,Electronics,Cell Phones,1,200,65646606,43216700,True,2019-07-07,1
62,East Europe,East Europe Store 35,2019-06-28,Baby,Diapers,8,15,15785804,82976064,True,2019-06-28,1
63,East Europe,East Europe Store 35,2019-06-12,Baby,Car seats,8,10,24861829,62232048,True,2019-06-12,1
64,East Europe,East Europe Store 35,2019-05-11,Furniture,Pool furniture,8,100,37515247,69146720,True,2019-05-11,1
65,East Europe,East Europe Store 35,2019-01-06,Beauty/Health,Skincare,2,6,90572818,38895030,True,2019-07-15,2
66,East Europe,East Europe Store 35,2019-07-30,Electronics,Cell Phones,1,100,29314699,27226521,False,2019-08-13,2
67,East Europe,East Europe Store 35,2019-03-22,Clothing,Mens,4,20,47077123,32412525,False,2019-03-22,1
68,East Europe,East Europe Store 35,2019-01-09,Furniture,Beds,3,40,54578516,61799881,True,2019-04-06,2
69,East Europe,East Europe Store 35,2019-06-29,Furniture,Pool furniture,10,15,33596099,86433400,True,2019-06-29,1
70,East Europe,East Europe Store 35,2019-06-27,Electronics,Computers,1,50,83776573,50563539,True,2019-05-20,2
71,East Europe,East Europe Store 35,2019-06-15,Electronics,Cell Phones,2,200,16101162,87729901,True,2019-06-15,1
72,East Europe,East Europe Store 35,2019-07-01,Beauty/Health,Makeup,11,10,62887590,41055865,True,2019-07-01,1
73,East Europe,East Europe Store 35,2019-03-09,Clothing,Kids,6,20,68525654,24633519,False,2019-03-09,1
74,East Europe,East Europe Store 35,2019-01-22,Baby,Cribs,3,12,19773793,27226521,False,2019-08-13,3
75,East Europe,East Europe Store 35,2019-08-20,Baby,Baby toys,12,10,84753361,61799881,True,2019-04-06,3
76,East Europe,East Europe Store 35,2019-04-09,Electronics,Televisions,2,50,39251155,44945368,True,2019-04-09,1
