ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,North Europe,North Europe Store 49,2019-03-08,Furniture,Indoor seating,6,100,97316539,4753837,False,2019-03-08,1
1,North Europe,North Europe Store 49,2019-02-23,Baby,Diaper bags,5,5,16320378,56181710,True,2019-02-23,1
2,North Europe,North Europe Store 49,2019-03-13,Electronics,Tablets,4,100,25171574,86865567,True,2019-03-13,1
3,North Europe,North Europe Store 49,2019-05-05,Beauty/Health,Oral care,8,6,11489198,70875388,True,2019-05-05,1
4,North Europe,North Europe Store 49,2019-04-12,Furniture,Indoor seating,6,75,54943747,2593002,False,2019-04-12,1
5,North Europe,North Europe Store 49,2019-04-26,Furniture,Indoor seating,7,100,68003602,55317376,True,2019-04-26,1
6,North Europe,North Europe Store 49,2019-06-26,Clothing,Mens,9,25,64890389,26794354,False,2019-06-26,1
7,North Europe,North Europe Store 49,2019-01-24,Furniture,Indoor seating,3,30,26746933,14693678,False,2019-01-24,1
8,North Europe,North Europe Store 49,2019-04-13,Beauty/Health,Makeup,6,10,94494069,33276859,False,2019-04-13,1
9,North Europe,North Europe Store 49,2019-08-01,Electronics,Computers,10,200,84224186,64825050,True,2019-08-01,1
10,North Europe,North Europe Store 49,2019-08-03,Beauty/Health,Haircare,10,10,43173137,48834871,True,2019-08-03,1
11,North Europe,North Europe Store 49,2019-06-13,Furniture,Beds,9,40,60405998,60503380,True,2019-06-13,1
12,North Europe,North Europe Store 49,2019-04-04,Baby,Strollers,5,30,18032268,78654394,True,2019-04-04,1
13,North Europe,North Europe Store 49,2019-07-25,Clothing,Baby,9,12,53216675,74764891,True,2019-07-25,1
14,North Europe,North Europe Store 49,2019-04-10,Beauty/Health,Makeup,6,15,16449482,24633519,False,2019-04-10,1
15,North Europe,North Europe Store 49,2019-03-11,Baby,Baby toys,5,10,21718599,52724374,True,2019-03-11,1
16,North Europe,North Europe Store 49,2019-01-10,Beauty/Health,Haircare,2,10,92115651,49267038,True,2019-01-10,1
17,North Europe,North Europe Store 49,2019-02-09,Electronics,Headphones,3,200,13194212,30251690,False,2019-02-09,1
18,North Europe,North Europe Store 49,2019-03-24,Electronics,Televisions,4,200,28602825,81679563,True,2019-03-24,1
19,North Europe,North Europe Store 49,2019-04-07,Furniture,Patio furniture,6,15,69299561,26362187,False,2019-04-07,1
