ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 29,2019-01-18,Furniture,Beds,4,100,92943623,70875388,True,2019-01-18,1
1,East Europe,East Europe Store 29,2019-07-23,Furniture,Indoor tables,10,40,39868032,31548191,False,2019-07-23,1
2,East Europe,East Europe Store 29,2019-02-09,Electronics,Televisions,2,100,63611967,10804175,False,2019-02-09,1
3,East Europe,East Europe Store 29,2019-05-01,Clothing,Womens,7,20,52252596,12100676,False,2019-05-01,1
4,East Europe,East Europe Store 29,2019-07-19,Clothing,Baby,11,12,40472317,38895030,True,2019-07-19,1
5,East Europe,East Europe Store 29,2019-04-03,Electronics,Cell Phones,1,100,80176184,31980358,False,2019-04-03,1
6,East Europe,East Europe Store 29,2019-07-16,Baby,Strollers,10,10,38186701,51427873,True,2019-07-16,1
7,East Europe,East Europe Store 29,2019-01-25,Baby,Strollers,3,10,93020190,41920199,True,2019-01-25,1
8,East Europe,East Europe Store 29,2019-04-29,Baby,Diapers,6,15,42507592,26362187,False,2019-04-29,1
9,East Europe,East Europe Store 29,2019-07-20,Baby,Car seats,11,30,91162965,72604056,True,2019-07-20,1
10,East Europe,East Europe Store 29,2019-03-11,Clothing,Swimwear,4,25,58565701,37598529,False,2019-03-11,1
11,East Europe,East Europe Store 29,2019-07-18,Electronics,Computers,1,50,15352728,39327197,True,2019-07-18,1
12,East Europe,East Europe Store 29,2019-06-12,Baby,Diaper bags,8,30,97046068,14693678,False,2019-06-12,1
13,East Europe,East Europe Store 29,2019-02-22,Electronics,Speakers,1,200,33365213,22904851,False,2019-02-22,1
14,East Europe,East Europe Store 29,2019-02-18,Furniture,Indoor tables,3,40,95663415,60935547,True,2019-02-18,1
15,East Europe,East Europe Store 29,2019-02-26,Beauty/Health,Haircare,4,10,78204170,65689384,True,2019-02-26,1
16,East Europe,East Europe Store 29,2019-06-24,Electronics,Speakers,2,300,57893021,83408231,True,2019-06-24,1
17,East Europe,East Europe Store 29,2019-06-08,Furniture,Indoor seating,9,30,60547875,35437694,False,2019-06-08,1
18,East Europe,East Europe Store 29,2019-07-11,Furniture,Indoor tables,9,40,85606508,87729901,True,2019-07-11,1
19,East Europe,East Europe Store 29,2019-02-27,Clothing,Womens,5,25,81358066,73900557,True,2019-02-27,1
20,East Europe,East Europe Store 29,2019-03-12,Baby,Car seats,6,12,18209247,80383062,True,2019-03-12,1
21,East Europe,East Europe Store 29,2019-06-29,Clothing,Womens,9,13,57318817,30251690,False,2019-06-29,1
22,East Europe,East Europe Store 29,2019-05-16,Beauty/Health,Feminine Products,7,14,26770756,28523022,False,2019-05-16,1
23,East Europe,East Europe Store 29,2019-02-11,Baby,Diapers,4,30,55142674,26794354,False,2019-02-11,1
24,East Europe,East Europe Store 29,2019-01-14,Beauty/Health,Makeup,3,15,56947163,76493559,True,2019-01-14,1
25,East Europe,East Europe Store 29,2019-05-25,Electronics,Headphones,2,100,47753173,50563539,True,2019-05-25,1
26,East Europe,East Europe Store 29,2019-07-02,Baby,Cribs,9,30,42436415,44081034,True,2019-07-02,1
27,East Europe,East Europe Store 29,2019-02-24,Electronics,Headphones,2,50,65969863,76061392,True,2019-02-24,1
28,East Europe,East Europe Store 29,2019-05-31,Baby,Cribs,8,15,10845645,25497853,False,2019-05-31,1
29,East Europe,East Europe Store 29,2019-06-29,Electronics,Computers,2,200,31633338,52724374,True,2019-06-29,1
30,East Europe,East Europe Store 29,2019-01-13,Electronics,Cell Phones,2,200,19247361,3889503,False,2019-01-13,1
31,East Europe,East Europe Store 29,2019-01-27,Clothing,Swimwear,2,13,55244096,15125845,False,2019-01-27,1
32,East Europe,East Europe Store 29,2019-07-26,Beauty/Health,Bath,11,14,37004507,24633519,False,2019-07-26,1
33,East Europe,East Europe Store 29,2019-06-04,Clothing,Mens,9,25,14041045,63096382,True,2019-06-04,1
34,East Europe,East Europe Store 29,2019-02-03,Baby,Strollers,5,30,24470526,86001233,True,2019-02-03,1
35,East Europe,East Europe Store 29,2019-01-13,Clothing,Mens,4,12,30693740,38030696,False,2019-01-13,1
36,East Europe,East Europe Store 29,2019-04-18,Furniture,Patio furniture,5,30,15112204,17718847,False,2019-04-18,1
37,East Europe,East Europe Store 29,2019-04-17,Baby,Strollers,5,30,47438221,10804175,False,2019-02-09,2
38,East Europe,East Europe Store 29,2019-08-20,Furniture,Beds,10,30,63147369,69146720,True,2019-08-20,1
39,East Europe,East Europe Store 29,2019-03-29,Furniture,Beds,5,15,54126327,32844692,False,2019-03-29,1
40,East Europe,East Europe Store 29,2019-08-17,Furniture,Beds,10,40,60241387,88594235,True,2019-08-17,1
41,East Europe,East Europe Store 29,2019-01-04,Electronics,Tablets,2,200,20118166,69146720,True,2019-08-20,2
42,East Europe,East Europe Store 29,2019-07-12,Furniture,Indoor seating,9,15,60912740,11668509,False,2019-07-12,1
43,East Europe,East Europe Store 29,2019-01-16,Baby,Baby toys,2,5,25139269,24633519,False,2019-07-26,2
44,East Europe,East Europe Store 29,2019-08-01,Electronics,Televisions,1,100,41014643,53156541,True,2019-08-01,1
45,East Europe,East Europe Store 29,2019-03-19,Furniture,Patio furniture,4,75,20821669,62232048,True,2019-03-19,1
46,East Europe,East Europe Store 29,2019-01-11,Electronics,Tablets,2,100,17527872,11668509,False,2019-07-12,2
47,East Europe,East Europe Store 29,2019-07-12,Clothing,Womens,9,25,33619739,60935547,True,2019-02-18,2
48,East Europe,East Europe Store 29,2019-05-23,Baby,Diapers,8,12,15794756,80815229,True,2019-05-23,1
49,East Europe,East Europe Store 29,2019-08-05,Electronics,Speakers,2,100,12908914,39327197,True,2019-07-18,2
50,East Europe,East Europe Store 29,2019-04-08,Clothing,Baby,5,25,53035708,32412525,False,2019-04-08,1
