ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 41,2019-07-21,Clothing,Mens,13,20,53556700,27226521,False,2019-07-21,1
1,Central US,Central US Store 41,2019-06-26,Clothing,Swimwear,10,13,24005936,66553718,True,2019-06-26,1
2,Central US,Central US Store 41,2019-02-04,Furniture,Beds,7,75,34834367,54020875,True,2019-02-04,1
3,Central US,Central US Store 41,2019-01-05,Electronics,Speakers,4,300,88683847,16854513,False,2019-01-05,1
4,Central US,Central US Store 41,2019-05-18,Clothing,Mens,9,13,10948030,64825050,True,2019-05-18,1
5,Central US,Central US Store 41,2019-07-28,Beauty/Health,Bath,13,15,16497386,55749543,True,2019-07-28,1
6,Central US,Central US Store 41,2019-07-12,Furniture,Beds,13,100,36376459,63528549,True,2019-07-12,1
7,Central US,Central US Store 41,2019-07-04,Furniture,Pool furniture,11,15,73482266,12532843,False,2019-07-04,1
8,Central US,Central US Store 41,2019-08-01,Electronics,Speakers,12,50,77091610,39759364,True,2019-08-01,1
9,Central US,Central US Store 41,2019-07-03,Beauty/Health,Haircare,13,14,52812817,44945368,True,2019-07-03,1
10,Central US,Central US Store 41,2019-01-20,Beauty/Health,Haircare,4,10,94456280,76061392,True,2019-01-20,1
11,Central US,Central US Store 41,2019-06-12,Furniture,Pool furniture,10,100,20628318,10372008,False,2019-06-12,1
12,Central US,Central US Store 41,2019-06-02,Beauty/Health,Bath,10,15,85940309,58774712,True,2019-06-02,1
13,Central US,Central US Store 41,2019-02-07,Electronics,Televisions,6,50,78603442,54453042,True,2019-02-07,1
14,Central US,Central US Store 41,2019-06-19,Furniture,Pool furniture,11,100,73038950,62664215,True,2019-06-19,1
15,Central US,Central US Store 41,2019-03-24,Baby,Car seats,6,5,94245095,28955189,False,2019-03-24,1
16,Central US,Central US Store 41,2019-02-14,Beauty/Health,Bath,5,14,41697305,4753837,False,2019-02-14,1
17,Central US,Central US Store 41,2019-05-02,Electronics,Cell Phones,9,100,47361880,44081034,True,2019-05-02,1
18,Central US,Central US Store 41,2019-07-02,Beauty/Health,Bath,11,10,98363486,36734195,False,2019-07-02,1
19,Central US,Central US Store 41,2019-04-21,Furniture,Indoor seating,8,100,56712868,38030696,False,2019-04-21,1
20,Central US,Central US Store 41,2019-07-19,Furniture,Indoor seating,13,15,37931406,45809702,True,2019-07-19,1
21,Central US,Central US Store 41,2019-01-24,Furniture,Beds,4,15,67073604,79086561,True,2019-01-24,1
22,Central US,Central US Store 41,2019-04-07,Beauty/Health,Makeup,9,10,61413078,82976064,True,2019-04-07,1
23,Central US,Central US Store 41,2019-01-08,Clothing,Baby,4,20,27053023,26794354,False,2019-01-08,1
24,Central US,Central US Store 41,2019-01-30,Clothing,Mens,5,25,21968252,84272565,True,2019-01-30,1
25,Central US,Central US Store 41,2019-05-02,Baby,Strollers,11,5,81952887,49699205,True,2019-05-02,1
26,Central US,Central US Store 41,2019-01-13,Beauty/Health,Fragrances,6,10,12474342,3889503,False,2019-01-13,1
27,Central US,Central US Store 41,2019-03-21,Furniture,Beds,8,30,99998385,48402704,True,2019-03-21,1
28,Central US,Central US Store 41,2019-08-15,Electronics,Headphones,12,300,81438440,73900557,True,2019-08-15,1
29,Central US,Central US Store 41,2019-03-07,Beauty/Health,Skincare,8,14,68116896,82543897,True,2019-03-07,1
30,Central US,Central US Store 41,2019-02-18,Baby,Car seats,7,15,76657152,23769185,False,2019-02-18,1
31,Central US,Central US Store 41,2019-06-05,Electronics,Tablets,9,100,48379575,58342545,True,2019-06-05,1
32,Central US,Central US Store 41,2019-04-13,Electronics,Televisions,7,100,42261507,57910378,True,2019-04-13,1
33,Central US,Central US Store 41,2019-01-16,Clothing,Womens,6,13,78046213,41055865,True,2019-01-16,1
34,Central US,Central US Store 41,2019-03-31,Beauty/Health,Makeup,6,10,10966316,24633519,False,2019-03-31,1
35,Central US,Central US Store 41,2019-01-22,Furniture,Beds,4,30,32840572,9075507,False,2019-01-22,1
36,Central US,Central US Store 41,2019-03-08,Clothing,Swimwear,6,12,26614519,51427873,True,2019-03-08,1
37,Central US,Central US Store 41,2019-06-07,Electronics,Tablets,10,100,46974402,43216700,True,2019-06-07,1
38,Central US,Central US Store 41,2019-01-28,Beauty/Health,Bath,4,10,68443821,73468390,True,2019-01-28,1
39,Central US,Central US Store 41,2019-04-27,Baby,Baby toys,8,10,55422357,75629225,True,2019-04-27,1
40,Central US,Central US Store 41,2019-05-06,Electronics,Televisions,9,200,93633228,56613877,True,2019-05-06,1
41,Central US,Central US Store 41,2019-01-03,Baby,Cribs,4,5,89004477,56613877,True,2019-05-06,2
42,Central US,Central US Store 41,2019-06-23,Clothing,Shoes,11,13,32494573,66121551,True,2019-06-23,1
43,Central US,Central US Store 41,2019-06-24,Clothing,Mens,12,13,68294672,65257217,True,2019-06-24,1
44,Central US,Central US Store 41,2019-02-24,Furniture,Pool furniture,6,100,69430884,66121551,True,2019-06-23,2
45,Central US,Central US Store 41,2019-05-07,Clothing,Womens,10,25,84910600,55749543,True,2019-07-28,2
46,Central US,Central US Store 41,2019-07-20,Electronics,Televisions,10,300,43982847,84272565,True,2019-01-30,2
47,Central US,Central US Store 41,2019-01-02,Furniture,Indoor tables,6,40,12546902,50131372,True,2019-01-02,1
48,Central US,Central US Store 41,2019-03-21,Clothing,Swimwear,7,13,65571191,76493559,True,2019-03-21,1
49,Central US,Central US Store 41,2019-07-03,Electronics,Televisions,10,200,58974822,44945368,True,2019-07-03,2
50,Central US,Central US Store 41,2019-02-20,Clothing,Baby,6,13,26588270,73468390,True,2019-01-28,2
51,Central US,Central US Store 41,2019-07-26,Beauty/Health,Feminine Products,12,14,25145922,6914672,False,2019-07-26,1
52,Central US,Central US Store 41,2019-02-13,Electronics,Tablets,6,200,89419982,52292207,True,2019-02-13,1
53,Central US,Central US Store 41,2019-02-01,Electronics,Cell Phones,5,200,81112510,49267038,True,2019-02-01,1
54,Central US,Central US Store 41,2019-01-23,Electronics,Computers,4,100,84306765,28090855,False,2019-01-23,1
55,Central US,Central US Store 41,2019-03-14,Beauty/Health,Oral care,6,10,97215023,47538370,True,2019-03-14,1
56,Central US,Central US Store 41,2019-07-13,Furniture,Indoor seating,11,40,11399727,83408231,True,2019-07-13,1
57,Central US,Central US Store 41,2019-04-03,Electronics,Tablets,8,200,60116714,19879682,False,2019-04-03,1
58,Central US,Central US Store 41,2019-07-12,Baby,Strollers,11,10,48759755,75629225,True,2019-04-27,2
59,Central US,Central US Store 41,2019-03-13,Beauty/Health,Skincare,7,10,66682319,59206879,True,2019-03-13,1
60,Central US,Central US Store 41,2019-04-12,Furniture,Indoor seating,8,15,67341679,46241869,True,2019-04-12,1
61,Central US,Central US Store 41,2019-07-02,Beauty/Health,Haircare,11,10,71398122,47970537,True,2019-07-02,1
62,Central US,Central US Store 41,2019-03-10,Electronics,Televisions,6,100,81085058,62232048,True,2019-03-10,1
63,Central US,Central US Store 41,2019-02-20,Furniture,Beds,5,75,53016614,8211173,False,2019-02-20,1
64,Central US,Central US Store 41,2019-05-21,Furniture,Indoor tables,9,100,22575591,6482505,False,2019-05-21,1
65,Central US,Central US Store 41,2019-07-17,Beauty/Health,Oral care,13,10,32092250,74764891,True,2019-07-17,1
66,Central US,Central US Store 41,2019-05-21,Furniture,Indoor seating,10,15,83088829,38462863,False,2019-05-21,1
67,Central US,Central US Store 41,2019-07-25,Beauty/Health,Makeup,13,10,92573842,35437694,False,2019-07-25,1
68,Central US,Central US Store 41,2019-07-12,Furniture,Beds,11,30,62186983,77790060,True,2019-07-12,1
69,Central US,Central US Store 41,2019-05-10,Furniture,Indoor seating,9,75,14042129,67850219,True,2019-05-10,1
70,Central US,Central US Store 41,2019-02-08,Furniture,Pool furniture,6,100,64722339,71307555,True,2019-02-08,1
71,Central US,Central US Store 41,2019-08-14,Beauty/Health,Feminine Products,14,10,76199588,63960716,True,2019-08-14,1
72,Central US,Central US Store 41,2019-08-21,Electronics,Headphones,11,200,73630807,70443221,True,2019-08-21,1
73,Central US,Central US Store 41,2019-07-16,Electronics,Cell Phones,11,300,12974439,54885209,True,2019-07-16,1
74,Central US,Central US Store 41,2019-05-18,Beauty/Health,Haircare,10,15,57753952,66121551,True,2019-06-23,3
75,Central US,Central US Store 41,2019-05-15,Baby,Baby toys,11,30,19878745,58774712,True,2019-06-02,2
76,Central US,Central US Store 41,2019-03-23,Beauty/Health,Skincare,7,10,40851436,45809702,True,2019-07-19,2
77,Central US,Central US Store 41,2019-01-16,Furniture,Patio furniture,5,40,95727099,38030696,False,2019-04-21,2
78,Central US,Central US Store 41,2019-06-01,Furniture,Pool furniture,11,30,77821638,31548191,False,2019-06-01,1
79,Central US,Central US Store 41,2019-04-27,Baby,Diaper bags,10,5,58366094,50995706,True,2019-04-27,1
80,Central US,Central US Store 41,2019-04-26,Clothing,Kids,8,10,33068810,85569066,True,2019-04-26,1
