ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 71,2019-02-08,Baby,Diapers,6,12,17867172,39327197,True,2019-02-08,1
1,East US,East US Store 71,2019-08-16,Beauty/Health,Haircare,13,14,87569228,55749543,True,2019-08-16,1
2,East US,East US Store 71,2019-07-17,Beauty/Health,Skincare,12,14,44609514,88594235,True,2019-07-17,1
3,East US,East US Store 71,2019-04-10,Furniture,Pool furniture,7,30,72738208,28523022,False,2019-04-10,1
4,East US,East US Store 71,2019-02-25,Furniture,Beds,6,75,51910571,27226521,False,2019-02-25,1
5,East US,East US Store 71,2019-04-07,Electronics,Headphones,2,100,71671563,44945368,True,2019-04-07,1
6,East US,East US Store 71,2019-03-06,Clothing,Baby,7,25,40321182,11668509,False,2019-03-06,1
7,East US,East US Store 71,2019-08-17,Furniture,Pool furniture,11,75,83505340,60071213,True,2019-08-17,1
8,East US,East US Store 71,2019-01-21,Beauty/Health,Skincare,3,10,23624087,49267038,True,2019-01-21,1
9,East US,East US Store 71,2019-01-03,Electronics,Televisions,3,100,28053442,17286680,False,2019-01-03,1
10,East US,East US Store 71,2019-01-28,Furniture,Indoor seating,5,40,89174659,75197058,True,2019-01-28,1
11,East US,East US Store 71,2019-01-07,Baby,Strollers,3,10,56942277,30251690,False,2019-01-07,1
12,East US,East US Store 71,2019-08-04,Baby,Diapers,11,15,88487559,82111730,True,2019-08-04,1
13,East US,East US Store 71,2019-01-19,Baby,Diaper bags,3,30,96640194,28955189,False,2019-01-19,1
14,East US,East US Store 71,2019-06-02,Beauty/Health,Skincare,9,14,71221184,63528549,True,2019-06-02,1
15,East US,East US Store 71,2019-07-17,Beauty/Health,Haircare,12,10,97623341,84272565,True,2019-07-17,1
16,East US,East US Store 71,2019-08-14,Clothing,Swimwear,11,20,64420317,15558012,False,2019-08-14,1
17,East US,East US Store 71,2019-04-19,Electronics,Speakers,3,200,18210786,40191531,True,2019-04-19,1
18,East US,East US Store 71,2019-02-13,Beauty/Health,Makeup,6,6,63118876,82543897,True,2019-02-13,1
19,East US,East US Store 71,2019-03-27,Baby,Cribs,7,30,70482668,84704732,True,2019-03-27,1
20,East US,East US Store 71,2019-08-20,Beauty/Health,Makeup,11,10,13515957,35869861,False,2019-08-20,1
21,East US,East US Store 71,2019-01-12,Baby,Baby toys,3,5,79242992,27658688,False,2019-01-12,1
22,East US,East US Store 71,2019-01-25,Furniture,Indoor tables,5,30,55011311,69146720,True,2019-01-25,1
23,East US,East US Store 71,2019-06-10,Electronics,Speakers,3,100,20746080,40191531,True,2019-04-19,2
24,East US,East US Store 71,2019-02-12,Furniture,Pool furniture,6,100,84873891,66553718,True,2019-02-12,1
25,East US,East US Store 71,2019-01-13,Furniture,Indoor tables,5,75,34581880,80815229,True,2019-01-13,1
26,East US,East US Store 71,2019-05-29,Beauty/Health,Fragrances,8,6,35755964,12965010,False,2019-05-29,1
27,East US,East US Store 71,2019-06-03,Baby,Strollers,9,15,28870475,35005527,False,2019-06-03,1
28,East US,East US Store 71,2019-01-22,Beauty/Health,Makeup,4,6,75617195,64392883,True,2019-01-22,1
29,East US,East US Store 71,2019-07-18,Baby,Diapers,10,10,20474543,41055865,True,2019-07-18,1
30,East US,East US Store 71,2019-05-25,Beauty/Health,Feminine Products,9,10,77108600,12965010,False,2019-05-29,2
31,East US,East US Store 71,2019-05-01,Electronics,Cell Phones,3,100,22613121,55317376,True,2019-05-01,1
32,East US,East US Store 71,2019-02-16,Electronics,Cell Phones,3,300,46150000,50131372,True,2019-02-16,1
33,East US,East US Store 71,2019-03-24,Furniture,Indoor tables,6,75,29123811,56181710,True,2019-03-24,1
34,East US,East US Store 71,2019-03-08,Baby,Car seats,6,30,55907660,73036223,True,2019-03-08,1
35,East US,East US Store 71,2019-08-16,Clothing,Swimwear,13,12,32427898,89458569,True,2019-08-16,1
36,East US,East US Store 71,2019-07-26,Clothing,Swimwear,12,12,80125768,71739722,True,2019-07-26,1
37,East US,East US Store 71,2019-05-12,Electronics,Tablets,2,100,14044532,28523022,False,2019-04-10,2
38,East US,East US Store 71,2019-08-21,Clothing,Womens,11,20,95518985,70443221,True,2019-08-21,1
39,East US,East US Store 71,2019-03-27,Electronics,Computers,3,300,24152618,76925726,True,2019-03-27,1
40,East US,East US Store 71,2019-05-09,Clothing,Swimwear,8,25,27584435,58342545,True,2019-05-09,1
41,East US,East US Store 71,2019-03-12,Clothing,Shoes,5,20,93434140,53156541,True,2019-03-12,1
42,East US,East US Store 71,2019-04-11,Beauty/Health,Feminine Products,7,10,87746790,65689384,True,2019-04-11,1
43,East US,East US Store 71,2019-06-05,Beauty/Health,Bath,11,10,19557302,38462863,False,2019-06-05,1
44,East US,East US Store 71,2019-04-25,Clothing,Mens,6,10,32058624,41488032,True,2019-04-25,1
45,East US,East US Store 71,2019-08-21,Baby,Diapers,11,5,56647575,19015348,False,2019-08-21,1
46,East US,East US Store 71,2019-08-15,Electronics,Speakers,2,100,28527615,41055865,True,2019-07-18,2
47,East US,East US Store 71,2019-05-13,Furniture,Beds,8,30,79565345,80815229,True,2019-01-13,2
48,East US,East US Store 71,2019-04-04,Baby,Baby toys,6,15,17806745,37598529,False,2019-04-04,1
49,East US,East US Store 71,2019-03-14,Electronics,Cell Phones,3,300,83793873,71739722,True,2019-07-26,2
50,East US,East US Store 71,2019-03-30,Clothing,Kids,5,12,29449645,24201352,False,2019-03-30,1
51,East US,East US Store 71,2019-04-09,Electronics,Speakers,2,100,73820780,55317376,True,2019-05-01,2
52,East US,East US Store 71,2019-04-29,Clothing,Mens,7,25,33655234,54885209,True,2019-04-29,1
53,East US,East US Store 71,2019-04-22,Furniture,Indoor seating,6,30,39864792,50995706,True,2019-04-22,1
54,East US,East US Store 71,2019-07-23,Beauty/Health,Fragrances,11,10,42162930,28955189,False,2019-01-19,2
55,East US,East US Store 71,2019-07-09,Beauty/Health,Makeup,10,6,72278589,76493559,True,2019-07-09,1
56,East US,East US Store 71,2019-02-05,Clothing,Mens,4,13,58823784,67418052,True,2019-02-05,1
57,East US,East US Store 71,2019-07-27,Furniture,Indoor tables,12,100,99692748,57046044,True,2019-07-27,1
58,East US,East US Store 71,2019-07-14,Furniture,Pool furniture,12,30,78769499,66121551,True,2019-07-14,1
59,East US,East US Store 71,2019-07-07,Clothing,Swimwear,12,10,71831099,72604056,True,2019-07-07,1
60,East US,East US Store 71,2019-07-10,Beauty/Health,Haircare,12,10,64281237,22904851,False,2019-07-10,1
61,East US,East US Store 71,2019-04-01,Baby,Diaper bags,7,10,19728945,31980358,False,2019-04-01,1
62,East US,East US Store 71,2019-03-12,Beauty/Health,Oral care,7,15,32056821,34573360,False,2019-03-12,1
63,East US,East US Store 71,2019-05-18,Beauty/Health,Makeup,10,10,36040648,81247396,True,2019-05-18,1
64,East US,East US Store 71,2019-07-19,Beauty/Health,Haircare,12,10,14974767,46674036,True,2019-07-19,1
65,East US,East US Store 71,2019-04-26,Beauty/Health,Skincare,8,6,74850483,23337018,False,2019-04-26,1
66,East US,East US Store 71,2019-02-18,Electronics,Tablets,3,300,37771314,52292207,True,2019-02-18,1
67,East US,East US Store 71,2019-05-19,Baby,Cribs,10,12,52750505,66985885,True,2019-05-19,1
68,East US,East US Store 71,2019-06-06,Beauty/Health,Skincare,11,10,76035232,12100676,False,2019-06-06,1
69,East US,East US Store 71,2019-04-04,Electronics,Televisions,3,300,45613249,53156541,True,2019-03-12,2
70,East US,East US Store 71,2019-03-08,Baby,Baby toys,6,5,47545055,87297734,True,2019-03-08,1
71,East US,East US Store 71,2019-03-13,Electronics,Computers,2,200,52459456,6914672,False,2019-03-13,1
72,East US,East US Store 71,2019-03-26,Baby,Strollers,7,10,48266965,81247396,True,2019-05-18,2
73,East US,East US Store 71,2019-05-05,Electronics,Computers,2,100,58736562,76493559,True,2019-07-09,2
74,East US,East US Store 71,2019-01-31,Beauty/Health,Bath,4,10,58750592,4321670,False,2019-01-31,1
75,East US,East US Store 71,2019-02-09,Baby,Diaper bags,4,30,95431664,32412525,False,2019-02-09,1
76,East US,East US Store 71,2019-01-16,Clothing,Baby,4,12,87259259,75197058,True,2019-01-28,2
77,East US,East US Store 71,2019-04-10,Clothing,Shoes,6,10,61102436,73036223,True,2019-03-08,2
78,East US,East US Store 71,2019-03-08,Baby,Diaper bags,6,12,15767318,56181710,True,2019-03-24,2
79,East US,East US Store 71,2019-08-14,Electronics,Televisions,2,50,61275795,40191531,True,2019-04-19,3
80,East US,East US Store 71,2019-05-04,Clothing,Swimwear,9,25,82930296,54885209,True,2019-04-29,2
81,East US,East US Store 71,2019-06-18,Electronics,Televisions,3,300,53499993,31980358,False,2019-04-01,2
82,East US,East US Store 71,2019-01-16,Clothing,Baby,3,20,16963495,44945368,True,2019-04-07,2
83,East US,East US Store 71,2019-04-13,Clothing,Baby,6,25,36005700,11668509,False,2019-03-06,2
84,East US,East US Store 71,2019-03-02,Baby,Cribs,7,30,75165647,51427873,True,2019-03-02,1
85,East US,East US Store 71,2019-03-17,Electronics,Computers,2,50,87930793,8211173,False,2019-03-17,1
86,East US,East US Store 71,2019-01-26,Electronics,Headphones,2,300,34798098,15990179,False,2019-01-26,1
87,East US,East US Store 71,2019-06-10,Furniture,Indoor seating,10,15,53968437,60071213,True,2019-08-17,2
88,East US,East US Store 71,2019-02-05,Beauty/Health,Feminine Products,6,10,32411838,6914672,False,2019-03-13,2
89,East US,East US Store 71,2019-01-19,Baby,Car seats,4,30,26763626,44945368,True,2019-04-07,3
90,East US,East US Store 71,2019-03-23,Electronics,Televisions,2,200,80699253,35869861,False,2019-08-20,2
91,East US,East US Store 71,2019-01-02,Electronics,Headphones,2,50,47847959,49699205,True,2019-01-02,1
92,East US,East US Store 71,2019-07-08,Furniture,Indoor seating,12,15,27009860,35869861,False,2019-08-20,3
