ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 17,2019-02-17,Beauty/Health,Haircare,6,10,28598021,48834871,True,2019-02-17,1
1,East US,East US Store 17,2019-05-29,Electronics,Televisions,3,50,95942194,50131372,True,2019-05-29,1
2,East US,East US Store 17,2019-03-28,Beauty/Health,Oral care,5,10,14422430,86865567,True,2019-03-28,1
3,East US,East US Store 17,2019-01-17,Beauty/Health,Skincare,3,15,55458799,82111730,True,2019-01-17,1
4,East US,East US Store 17,2019-05-12,Clothing,Mens,8,10,64725153,62664215,True,2019-05-12,1
5,East US,East US Store 17,2019-07-20,Furniture,Indoor tables,10,75,38885001,80815229,True,2019-07-20,1
6,East US,East US Store 17,2019-01-06,Clothing,Swimwear,5,20,91512531,26362187,False,2019-01-06,1
7,East US,East US Store 17,2019-05-24,Beauty/Health,Bath,8,10,81468194,45809702,True,2019-05-24,1
8,East US,East US Store 17,2019-01-07,Baby,Car seats,4,10,35440630,34573360,False,2019-01-07,1
9,East US,East US Store 17,2019-07-08,Clothing,Womens,11,13,57794801,81247396,True,2019-07-08,1
10,East US,East US Store 17,2019-02-11,Furniture,Beds,6,75,13804292,60503380,True,2019-02-11,1
11,East US,East US Store 17,2019-02-04,Furniture,Indoor seating,6,30,95888231,14261511,False,2019-02-04,1
12,East US,East US Store 17,2019-08-06,Furniture,Indoor tables,13,40,40084977,62232048,True,2019-08-06,1
13,East US,East US Store 17,2019-04-01,Baby,Baby toys,6,15,29273193,83408231,True,2019-04-01,1
14,East US,East US Store 17,2019-06-19,Electronics,Televisions,3,200,49686441,82976064,True,2019-06-19,1
15,East US,East US Store 17,2019-03-23,Furniture,Pool furniture,7,40,20298839,35869861,False,2019-03-23,1
16,East US,East US Store 17,2019-03-18,Electronics,Cell Phones,3,200,27784742,72604056,True,2019-03-18,1
17,East US,East US Store 17,2019-02-16,Baby,Cribs,6,30,79535303,25497853,False,2019-02-16,1
18,East US,East US Store 17,2019-06-21,Beauty/Health,Haircare,9,15,15280419,83840398,True,2019-06-21,1
19,East US,East US Store 17,2019-06-19,Electronics,Computers,2,200,92275372,57478211,True,2019-06-19,1
20,East US,East US Store 17,2019-01-25,Beauty/Health,Skincare,4,14,64977801,42784533,True,2019-01-25,1
21,East US,East US Store 17,2019-07-04,Furniture,Pool furniture,10,30,67171207,38895030,True,2019-07-04,1
22,East US,East US Store 17,2019-07-27,Baby,Baby toys,10,12,39747750,31980358,False,2019-07-27,1
23,East US,East US Store 17,2019-04-19,Furniture,Indoor tables,6,30,60909333,86001233,True,2019-04-19,1
