ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 12,2019-03-14,Clothing,Swimwear,8,12,18295445,55317376,True,2019-03-14,1
1,East US,East US Store 12,2019-02-18,Electronics,Speakers,5,300,43216928,49267038,True,2019-02-18,1
2,East US,East US Store 12,2019-06-04,Beauty/Health,Feminine Products,10,14,45695446,27658688,False,2019-06-04,1
3,East US,East US Store 12,2019-01-14,Beauty/Health,Oral care,6,15,38203615,67418052,True,2019-01-14,1
4,East US,East US Store 12,2019-01-24,Furniture,Beds,5,15,44838823,85569066,True,2019-01-24,1
5,East US,East US Store 12,2019-07-08,Baby,Diaper bags,12,5,29446134,42784533,True,2019-07-08,1
6,East US,East US Store 12,2019-07-22,Baby,Diaper bags,13,15,69769904,76925726,True,2019-07-22,1
7,East US,East US Store 12,2019-04-18,Beauty/Health,Makeup,9,14,21907037,63528549,True,2019-04-18,1
8,East US,East US Store 12,2019-04-07,Beauty/Health,Makeup,9,15,45214616,81679563,True,2019-04-07,1
9,East US,East US Store 12,2019-06-15,Beauty/Health,Skincare,12,10,47561429,44945368,True,2019-06-15,1
10,East US,East US Store 12,2019-06-26,Baby,Baby toys,10,15,48872723,69578887,True,2019-06-26,1
11,East US,East US Store 12,2019-01-22,Electronics,Tablets,5,100,29899306,3889503,False,2019-01-22,1
12,East US,East US Store 12,2019-07-28,Electronics,Speakers,10,100,72739318,83408231,True,2019-07-28,1
13,East US,East US Store 12,2019-02-10,Furniture,Indoor seating,6,75,37361258,17286680,False,2019-02-10,1
14,East US,East US Store 12,2019-01-21,Furniture,Beds,4,40,19831827,77790060,True,2019-01-21,1
15,East US,East US Store 12,2019-03-27,Clothing,Swimwear,7,25,95657875,45809702,True,2019-03-27,1
16,East US,East US Store 12,2019-01-23,Furniture,Beds,4,40,32573822,79518728,True,2019-01-23,1
17,East US,East US Store 12,2019-06-14,Electronics,Tablets,9,300,90636048,15990179,False,2019-06-14,1
18,East US,East US Store 12,2019-05-30,Beauty/Health,Skincare,11,10,51194701,66121551,True,2019-05-30,1
19,East US,East US Store 12,2019-08-09,Electronics,Headphones,11,300,37070944,67418052,True,2019-01-14,2
20,East US,East US Store 12,2019-06-04,Furniture,Pool furniture,11,15,77739453,13829344,False,2019-06-04,1
21,East US,East US Store 12,2019-06-01,Baby,Cribs,12,12,23287739,73036223,True,2019-06-01,1
22,East US,East US Store 12,2019-07-07,Baby,Diaper bags,12,10,47637039,14693678,False,2019-07-07,1
23,East US,East US Store 12,2019-07-18,Beauty/Health,Fragrances,13,6,84650522,75197058,True,2019-07-18,1
24,East US,East US Store 12,2019-02-27,Clothing,Shoes,7,20,38439680,81247396,True,2019-02-27,1
25,East US,East US Store 12,2019-08-15,Electronics,Computers,11,200,93258288,81679563,True,2019-04-07,2
26,East US,East US Store 12,2019-05-30,Baby,Car seats,9,10,15324290,84272565,True,2019-05-30,1
27,East US,East US Store 12,2019-07-21,Clothing,Baby,11,10,74918710,20311849,False,2019-07-21,1
28,East US,East US Store 12,2019-08-14,Clothing,Baby,13,13,52329913,7779006,False,2019-08-14,1
29,East US,East US Store 12,2019-02-09,Electronics,Computers,5,200,50020575,86001233,True,2019-02-09,1
30,East US,East US Store 12,2019-01-22,Baby,Car seats,5,30,42520804,25065686,False,2019-01-22,1
31,East US,East US Store 12,2019-05-04,Electronics,Computers,9,100,34818524,56181710,True,2019-05-04,1
32,East US,East US Store 12,2019-03-23,Clothing,Kids,7,20,30563856,79086561,True,2019-03-23,1
33,East US,East US Store 12,2019-07-14,Beauty/Health,Feminine Products,12,10,71575556,67418052,True,2019-01-14,3
34,East US,East US Store 12,2019-07-05,Furniture,Indoor tables,13,30,49097160,31116024,False,2019-07-05,1
35,East US,East US Store 12,2019-02-10,Furniture,Beds,5,15,92392317,47538370,True,2019-02-10,1
36,East US,East US Store 12,2019-07-12,Beauty/Health,Bath,13,10,49791901,28523022,False,2019-07-12,1
37,East US,East US Store 12,2019-02-22,Electronics,Cell Phones,5,200,56498725,6914672,False,2019-02-22,1
38,East US,East US Store 12,2019-02-19,Baby,Car seats,6,30,61306416,19015348,False,2019-02-19,1
39,East US,East US Store 12,2019-03-13,Furniture,Patio furniture,7,100,54103655,79950895,True,2019-03-13,1
40,East US,East US Store 12,2019-01-09,Electronics,Headphones,5,200,93393546,32844692,False,2019-01-09,1
41,East US,East US Store 12,2019-03-02,Baby,Strollers,6,30,94800809,47970537,True,2019-03-02,1
42,East US,East US Store 12,2019-01-19,Beauty/Health,Feminine Products,5,10,68777703,28955189,False,2019-01-19,1
43,East US,East US Store 12,2019-04-10,Baby,Car seats,7,30,80409130,44081034,True,2019-04-10,1
44,East US,East US Store 12,2019-05-27,Electronics,Computers,8,200,12370141,17286680,False,2019-02-10,2
45,East US,East US Store 12,2019-02-20,Electronics,Cell Phones,5,200,56531050,32412525,False,2019-02-20,1
46,East US,East US Store 12,2019-05-27,Baby,Diaper bags,10,12,83465984,25065686,False,2019-01-22,2
47,East US,East US Store 12,2019-02-26,Clothing,Kids,5,13,35888385,60071213,True,2019-02-26,1
48,East US,East US Store 12,2019-01-30,Beauty/Health,Makeup,4,10,28474404,43648867,True,2019-01-30,1
49,East US,East US Store 12,2019-05-04,Clothing,Kids,11,25,81680968,63096382,True,2019-05-04,1
50,East US,East US Store 12,2019-01-27,Baby,Car seats,6,12,86394082,12100676,False,2019-01-27,1
51,East US,East US Store 12,2019-02-25,Baby,Car seats,7,15,31920130,87297734,True,2019-02-25,1
52,East US,East US Store 12,2019-05-04,Beauty/Health,Haircare,9,10,67379410,38462863,False,2019-05-04,1
53,East US,East US Store 12,2019-04-24,Beauty/Health,Fragrances,8,15,41245397,69146720,True,2019-04-24,1
54,East US,East US Store 12,2019-02-21,Furniture,Indoor seating,5,40,37607315,48834871,True,2019-02-21,1
55,East US,East US Store 12,2019-06-26,Electronics,Speakers,10,100,47354364,50131372,True,2019-06-26,1
56,East US,East US Store 12,2019-02-02,Baby,Car seats,7,5,18199076,75197058,True,2019-07-18,2
57,East US,East US Store 12,2019-03-29,Clothing,Baby,6,25,21150620,79518728,True,2019-01-23,2
58,East US,East US Store 12,2019-05-15,Clothing,Mens,10,12,87929781,56181710,True,2019-05-04,2
59,East US,East US Store 12,2019-07-24,Clothing,Shoes,12,25,52696336,38462863,False,2019-05-04,2
60,East US,East US Store 12,2019-07-13,Furniture,Indoor seating,12,40,81324541,76061392,True,2019-07-13,1
61,East US,East US Store 12,2019-05-01,Beauty/Health,Feminine Products,11,15,63691651,86433400,True,2019-05-01,1
62,East US,East US Store 12,2019-06-26,Beauty/Health,Makeup,11,14,10467276,67850219,True,2019-06-26,1
63,East US,East US Store 12,2019-07-10,Electronics,Televisions,10,50,49177102,49699205,True,2019-07-10,1
64,East US,East US Store 12,2019-05-21,Furniture,Indoor tables,10,30,36427051,26362187,False,2019-05-21,1
65,East US,East US Store 12,2019-04-23,Clothing,Womens,8,25,63659016,43216700,True,2019-04-23,1
66,East US,East US Store 12,2019-07-05,Beauty/Health,Feminine Products,11,10,59387574,81679563,True,2019-04-07,3
67,East US,East US Store 12,2019-01-26,Beauty/Health,Makeup,6,10,16909651,30683857,False,2019-01-26,1
68,East US,East US Store 12,2019-05-14,Baby,Diaper bags,9,30,79419025,44081034,True,2019-04-10,2
69,East US,East US Store 12,2019-04-27,Clothing,Mens,9,13,99426571,68714553,True,2019-04-27,1
70,East US,East US Store 12,2019-08-09,Baby,Strollers,13,10,97233020,35437694,False,2019-08-09,1
71,East US,East US Store 12,2019-03-22,Beauty/Health,Feminine Products,8,14,10114997,35869861,False,2019-03-22,1
72,East US,East US Store 12,2019-01-12,Beauty/Health,Haircare,6,10,50756753,63096382,True,2019-05-04,2
73,East US,East US Store 12,2019-02-10,Clothing,Baby,6,12,55305925,70011054,True,2019-02-10,1
74,East US,East US Store 12,2019-02-04,Beauty/Health,Bath,7,10,66408038,57910378,True,2019-02-04,1
75,East US,East US Store 12,2019-05-23,Baby,Cribs,11,10,14113005,40191531,True,2019-05-23,1
76,East US,East US Store 12,2019-07-10,Furniture,Beds,13,15,86003868,20311849,False,2019-07-21,2
77,East US,East US Store 12,2019-05-09,Electronics,Computers,8,100,25774045,83408231,True,2019-07-28,2
78,East US,East US Store 12,2019-05-06,Furniture,Indoor tables,11,15,31151911,75197058,True,2019-07-18,3
79,East US,East US Store 12,2019-04-01,Furniture,Beds,9,75,48931911,22040517,False,2019-04-01,1
80,East US,East US Store 12,2019-07-01,Electronics,Speakers,10,100,42906200,62664215,True,2019-07-01,1
