ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 18,2019-06-26,Beauty/Health,Bath,12,10,59969899,9939841,False,2019-06-26,1
1,West US,West US Store 18,2019-02-17,Baby,Strollers,7,10,79137609,37598529,False,2019-02-17,1
2,West US,West US Store 18,2019-03-24,Electronics,Speakers,6,50,85666705,21176183,False,2019-03-24,1
3,West US,West US Store 18,2019-02-16,Electronics,Televisions,5,50,86579483,73900557,True,2019-02-16,1
4,West US,West US Store 18,2019-06-03,Electronics,Cell Phones,9,100,83143078,66121551,True,2019-06-03,1
5,West US,West US Store 18,2019-05-10,Baby,Diaper bags,9,5,87167707,63096382,True,2019-05-10,1
6,West US,West US Store 18,2019-03-11,Beauty/Health,Fragrances,6,14,31585670,47538370,True,2019-03-11,1
7,West US,West US Store 18,2019-07-27,Clothing,Kids,13,12,70654275,84704732,True,2019-07-27,1
8,West US,West US Store 18,2019-02-25,Beauty/Health,Skincare,6,10,68578174,84704732,True,2019-07-27,2
9,West US,West US Store 18,2019-01-20,Furniture,Pool furniture,4,30,48736670,72171889,True,2019-01-20,1
10,West US,West US Store 18,2019-03-06,Beauty/Health,Haircare,6,10,21711839,65257217,True,2019-03-06,1
11,West US,West US Store 18,2019-06-06,Beauty/Health,Feminine Products,12,10,10901667,48402704,True,2019-06-06,1
12,West US,West US Store 18,2019-01-01,Baby,Diaper bags,6,5,72163136,58774712,True,2019-01-01,1
13,West US,West US Store 18,2019-03-29,Electronics,Televisions,7,300,30297790,23769185,False,2019-03-29,1
14,West US,West US Store 18,2019-05-19,Furniture,Indoor seating,11,40,41287633,33276859,False,2019-05-19,1
15,West US,West US Store 18,2019-08-02,Furniture,Indoor tables,14,30,85745893,8643340,False,2019-08-02,1
16,West US,West US Store 18,2019-01-07,Clothing,Mens,5,13,80326484,18151014,False,2019-01-07,1
17,West US,West US Store 18,2019-08-10,Electronics,Cell Phones,11,200,44137613,47106203,True,2019-08-10,1
18,West US,West US Store 18,2019-03-18,Electronics,Computers,7,50,19900267,82976064,True,2019-03-18,1
19,West US,West US Store 18,2019-07-12,Clothing,Shoes,12,25,38594792,29387356,False,2019-07-12,1
20,West US,West US Store 18,2019-05-11,Clothing,Womens,11,25,54066469,66121551,True,2019-06-03,2
