ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 24,2019-07-31,Baby,Cribs,11,10,74383227,43216700,True,2019-07-31,1
1,Central US,Central US Store 24,2019-07-13,Electronics,Speakers,2,50,61264395,45809702,True,2019-07-13,1
2,Central US,Central US Store 24,2019-06-17,Baby,Diapers,9,10,23302324,44081034,True,2019-06-17,1
3,Central US,Central US Store 24,2019-06-22,Clothing,Swimwear,9,12,99008316,48402704,True,2019-06-22,1
4,Central US,Central US Store 24,2019-04-16,Baby,Strollers,6,30,11877403,38895030,True,2019-04-16,1
5,Central US,Central US Store 24,2019-01-02,Furniture,Patio furniture,5,30,71221347,70443221,True,2019-01-02,1
6,Central US,Central US Store 24,2019-05-16,Electronics,Headphones,2,200,92477227,4753837,False,2019-05-16,1
7,Central US,Central US Store 24,2019-06-02,Electronics,Speakers,3,200,47357189,31548191,False,2019-06-02,1
8,Central US,Central US Store 24,2019-04-30,Baby,Baby toys,8,15,29137211,68282386,True,2019-04-30,1
9,Central US,Central US Store 24,2019-02-10,Electronics,Speakers,3,200,24368124,69146720,True,2019-02-10,1
10,Central US,Central US Store 24,2019-02-06,Electronics,Cell Phones,3,200,54436001,58774712,True,2019-02-06,1
11,Central US,Central US Store 24,2019-07-15,Baby,Strollers,12,30,45762661,37166362,False,2019-07-15,1
12,Central US,Central US Store 24,2019-03-27,Beauty/Health,Bath,7,10,21335678,26362187,False,2019-03-27,1
13,Central US,Central US Store 24,2019-06-07,Furniture,Pool furniture,9,40,40967418,79950895,True,2019-06-07,1
14,Central US,Central US Store 24,2019-02-23,Furniture,Pool furniture,5,30,69765730,14693678,False,2019-02-23,1
15,Central US,Central US Store 24,2019-06-17,Furniture,Beds,10,30,82419068,42784533,True,2019-06-17,1
16,Central US,Central US Store 24,2019-04-14,Furniture,Indoor seating,8,100,78360994,70011054,True,2019-04-14,1
17,Central US,Central US Store 24,2019-05-21,Furniture,Beds,9,40,42065501,78654394,True,2019-05-21,1
18,Central US,Central US Store 24,2019-08-19,Furniture,Indoor seating,13,75,25303706,87297734,True,2019-08-19,1
19,Central US,Central US Store 24,2019-04-18,Electronics,Televisions,3,200,76187812,34141193,False,2019-04-18,1
20,Central US,Central US Store 24,2019-05-12,Electronics,Headphones,3,200,39208260,47538370,True,2019-05-12,1
21,Central US,Central US Store 24,2019-01-07,Electronics,Headphones,2,50,42526762,15990179,False,2019-01-07,1
22,Central US,Central US Store 24,2019-03-09,Electronics,Tablets,3,200,11729436,57910378,True,2019-03-09,1
23,Central US,Central US Store 24,2019-03-23,Baby,Baby toys,5,12,19589458,74332724,True,2019-03-23,1
24,Central US,Central US Store 24,2019-02-10,Beauty/Health,Feminine Products,5,10,72379184,50131372,True,2019-02-10,1
25,Central US,Central US Store 24,2019-06-16,Baby,Diaper bags,10,30,73033766,81679563,True,2019-06-16,1
26,Central US,Central US Store 24,2019-06-20,Electronics,Tablets,3,200,34982841,80383062,True,2019-06-20,1
27,Central US,Central US Store 24,2019-02-01,Beauty/Health,Haircare,4,14,56830684,36734195,False,2019-02-01,1
28,Central US,Central US Store 24,2019-05-24,Electronics,Speakers,2,100,98238387,45377535,True,2019-05-24,1
29,Central US,Central US Store 24,2019-04-09,Electronics,Cell Phones,2,100,64067806,40191531,True,2019-04-09,1
30,Central US,Central US Store 24,2019-04-17,Baby,Diaper bags,7,10,43973752,49267038,True,2019-04-17,1
31,Central US,Central US Store 24,2019-04-19,Electronics,Tablets,3,100,42555310,22472684,False,2019-04-19,1
32,Central US,Central US Store 24,2019-04-14,Clothing,Mens,7,12,51157971,62232048,True,2019-04-14,1
33,Central US,Central US Store 24,2019-04-21,Baby,Diapers,6,30,64218201,63960716,True,2019-04-21,1
34,Central US,Central US Store 24,2019-04-28,Beauty/Health,Skincare,9,15,72013209,71307555,True,2019-04-28,1
35,Central US,Central US Store 24,2019-04-07,Electronics,Cell Phones,2,300,58930947,64392883,True,2019-04-07,1
36,Central US,Central US Store 24,2019-01-09,Clothing,Kids,5,20,54116846,83408231,True,2019-01-09,1
37,Central US,Central US Store 24,2019-06-30,Clothing,Kids,10,13,85038382,57478211,True,2019-06-30,1
38,Central US,Central US Store 24,2019-01-14,Clothing,Shoes,3,10,97326442,76925726,True,2019-01-14,1
39,Central US,Central US Store 24,2019-01-04,Beauty/Health,Bath,4,10,55793190,53588708,True,2019-01-04,1
40,Central US,Central US Store 24,2019-02-19,Furniture,Patio furniture,6,75,29441862,1296501,False,2019-02-19,1
41,Central US,Central US Store 24,2019-06-01,Beauty/Health,Bath,9,10,20307690,76925726,True,2019-01-14,2
42,Central US,Central US Store 24,2019-03-23,Electronics,Headphones,3,200,29235738,73036223,True,2019-03-23,1
43,Central US,Central US Store 24,2019-02-26,Electronics,Cell Phones,3,100,79596192,59206879,True,2019-02-26,1
44,Central US,Central US Store 24,2019-05-26,Beauty/Health,Oral care,8,10,97549280,40623698,True,2019-05-26,1
45,Central US,Central US Store 24,2019-04-07,Electronics,Computers,2,300,62591193,41488032,True,2019-04-07,1
46,Central US,Central US Store 24,2019-08-19,Furniture,Indoor seating,12,75,54586351,27226521,False,2019-08-19,1
47,Central US,Central US Store 24,2019-04-03,Furniture,Patio furniture,8,100,43024507,29387356,False,2019-04-03,1
48,Central US,Central US Store 24,2019-05-30,Furniture,Pool furniture,9,30,74732868,50563539,True,2019-05-30,1
49,Central US,Central US Store 24,2019-03-26,Electronics,Tablets,2,100,36780290,9075507,False,2019-03-26,1
50,Central US,Central US Store 24,2019-06-19,Beauty/Health,Bath,11,6,30420428,28955189,False,2019-06-19,1
51,Central US,Central US Store 24,2019-06-05,Electronics,Televisions,3,100,15099142,50995706,True,2019-06-05,1
52,Central US,Central US Store 24,2019-04-18,Clothing,Swimwear,7,13,20402693,81679563,True,2019-06-16,2
53,Central US,Central US Store 24,2019-04-25,Baby,Strollers,7,10,42734056,6482505,False,2019-04-25,1
54,Central US,Central US Store 24,2019-05-23,Furniture,Indoor tables,10,30,84102320,45377535,True,2019-05-24,2
55,Central US,Central US Store 24,2019-08-02,Clothing,Kids,11,25,97277139,77790060,True,2019-08-02,1
56,Central US,Central US Store 24,2019-07-30,Furniture,Patio furniture,11,100,49204033,67850219,True,2019-07-30,1
57,Central US,Central US Store 24,2019-06-20,Baby,Baby toys,9,30,34779689,56181710,True,2019-06-20,1
58,Central US,Central US Store 24,2019-04-27,Baby,Cribs,8,5,23957097,52292207,True,2019-04-27,1
59,Central US,Central US Store 24,2019-01-04,Beauty/Health,Bath,4,6,77800353,31980358,False,2019-01-04,1
60,Central US,Central US Store 24,2019-02-18,Furniture,Patio furniture,6,40,41166584,80815229,True,2019-02-18,1
61,Central US,Central US Store 24,2019-06-29,Furniture,Indoor tables,10,40,62222338,52724374,True,2019-06-29,1
62,Central US,Central US Store 24,2019-03-18,Beauty/Health,Oral care,5,14,55507226,30251690,False,2019-03-18,1
63,Central US,Central US Store 24,2019-02-07,Furniture,Patio furniture,5,40,17712292,32412525,False,2019-02-07,1
64,Central US,Central US Store 24,2019-03-13,Clothing,Mens,6,13,77953618,30251690,False,2019-03-18,2
65,Central US,Central US Store 24,2019-04-04,Baby,Strollers,7,30,40907247,37166362,False,2019-07-15,2
66,Central US,Central US Store 24,2019-02-03,Beauty/Health,Makeup,5,15,56393221,47538370,True,2019-05-12,2
67,Central US,Central US Store 24,2019-08-20,Furniture,Patio furniture,13,75,48250168,35869861,False,2019-08-20,1
68,Central US,Central US Store 24,2019-05-28,Clothing,Kids,9,12,31431349,72604056,True,2019-05-28,1
69,Central US,Central US Store 24,2019-07-16,Electronics,Computers,2,50,87395977,83840398,True,2019-07-16,1
70,Central US,Central US Store 24,2019-02-22,Clothing,Shoes,4,13,13956921,81679563,True,2019-06-16,3
71,Central US,Central US Store 24,2019-08-01,Baby,Baby toys,12,12,71500190,54885209,True,2019-08-01,1
72,Central US,Central US Store 24,2019-06-24,Clothing,Shoes,9,25,51343611,28955189,False,2019-06-19,2
73,Central US,Central US Store 24,2019-07-15,Electronics,Televisions,2,50,89877911,23769185,False,2019-07-15,1
74,Central US,Central US Store 24,2019-02-28,Furniture,Beds,6,75,33213106,50995706,True,2019-06-05,2
75,Central US,Central US Store 24,2019-03-29,Clothing,Swimwear,7,20,97046127,52724374,True,2019-06-29,2
76,Central US,Central US Store 24,2019-06-21,Clothing,Swimwear,9,13,39232991,68714553,True,2019-06-21,1
77,Central US,Central US Store 24,2019-03-18,Baby,Cribs,7,30,93614494,51860040,True,2019-03-18,1
78,Central US,Central US Store 24,2019-01-23,Baby,Diapers,5,10,81407721,69146720,True,2019-02-10,2
79,Central US,Central US Store 24,2019-01-22,Electronics,Headphones,2,200,69110300,23337018,False,2019-01-22,1
80,Central US,Central US Store 24,2019-01-19,Baby,Diaper bags,3,30,95092154,11236342,False,2019-01-19,1
81,Central US,Central US Store 24,2019-03-10,Baby,Diaper bags,5,10,79117415,56613877,True,2019-03-10,1
82,Central US,Central US Store 24,2019-02-07,Furniture,Beds,5,40,12674378,52292207,True,2019-04-27,2
83,Central US,Central US Store 24,2019-04-05,Baby,Baby toys,8,12,19256911,63960716,True,2019-04-21,2
84,Central US,Central US Store 24,2019-03-11,Baby,Baby toys,7,15,84412424,57478211,True,2019-06-30,2
85,Central US,Central US Store 24,2019-04-03,Beauty/Health,Skincare,6,14,95687915,57478211,True,2019-06-30,3
86,Central US,Central US Store 24,2019-08-13,Beauty/Health,Feminine Products,11,10,29905409,21176183,False,2019-08-13,1
87,Central US,Central US Store 24,2019-08-12,Beauty/Health,Feminine Products,13,6,20517253,73900557,True,2019-08-12,1
88,Central US,Central US Store 24,2019-07-18,Furniture,Pool furniture,12,100,68448475,64392883,True,2019-04-07,2
89,Central US,Central US Store 24,2019-01-13,Electronics,Tablets,3,200,69974639,28090855,False,2019-01-13,1
90,Central US,Central US Store 24,2019-03-11,Baby,Car seats,5,10,11733210,87729901,True,2019-03-11,1
91,Central US,Central US Store 24,2019-03-26,Clothing,Baby,5,25,47577693,46674036,True,2019-03-26,1
92,Central US,Central US Store 24,2019-08-21,Beauty/Health,Makeup,12,10,49548474,88162068,True,2019-08-21,1
93,Central US,Central US Store 24,2019-05-05,Baby,Strollers,9,5,63491879,80815229,True,2019-02-18,2
94,Central US,Central US Store 24,2019-05-27,Beauty/Health,Makeup,9,10,72098176,28523022,False,2019-05-27,1
95,Central US,Central US Store 24,2019-01-06,Baby,Strollers,4,10,30053395,76061392,True,2019-01-06,1
96,Central US,Central US Store 24,2019-02-11,Baby,Car seats,4,30,41794981,6050338,False,2019-02-11,1
97,Central US,Central US Store 24,2019-02-23,Furniture,Indoor tables,4,40,88374162,10804175,False,2019-02-23,1
98,Central US,Central US Store 24,2019-08-06,Electronics,Speakers,2,200,54933210,58774712,True,2019-02-06,2
99,Central US,Central US Store 24,2019-01-02,Electronics,Tablets,3,100,64492738,35005527,False,2019-01-02,1
100,Central US,Central US Store 24,2019-01-14,Electronics,Cell Phones,2,200,63405913,85569066,True,2019-01-14,1
101,Central US,Central US Store 24,2019-03-08,Baby,Diaper bags,6,30,18716347,67850219,True,2019-07-30,2
102,Central US,Central US Store 24,2019-04-21,Beauty/Health,Bath,7,10,93551413,84272565,True,2019-04-21,1
103,Central US,Central US Store 24,2019-07-30,Electronics,Televisions,3,200,24213584,27226521,False,2019-08-19,2
104,Central US,Central US Store 24,2019-07-19,Electronics,Headphones,3,200,37981795,64825050,True,2019-07-19,1
105,Central US,Central US Store 24,2019-03-24,Beauty/Health,Bath,7,15,29712204,60503380,True,2019-03-24,1
106,Central US,Central US Store 24,2019-03-27,Electronics,Speakers,2,50,92203690,37166362,False,2019-07-15,3
107,Central US,Central US Store 24,2019-02-10,Clothing,Swimwear,4,20,75364049,60071213,True,2019-02-10,1
108,Central US,Central US Store 24,2019-06-26,Electronics,Televisions,3,200,14808340,35869861,False,2019-08-20,2
109,Central US,Central US Store 24,2019-07-26,Electronics,Televisions,3,100,28139469,43648867,True,2019-07-26,1
110,Central US,Central US Store 24,2019-08-01,Clothing,Shoes,11,10,65605235,61367714,True,2019-08-01,1
111,Central US,Central US Store 24,2019-05-06,Baby,Car seats,10,12,21975451,73036223,True,2019-03-23,2
112,Central US,Central US Store 24,2019-05-30,Furniture,Beds,8,100,70515893,61799881,True,2019-05-30,1
