ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 61,2019-07-08,Furniture,Patio furniture,12,75,15743541,9507674,False,2019-07-08,1
1,West US,West US Store 61,2019-04-29,Beauty/Health,Feminine Products,10,10,85344797,39759364,True,2019-04-29,1
2,West US,West US Store 61,2019-06-15,Clothing,Baby,11,20,39462241,58342545,True,2019-06-15,1
3,West US,West US Store 61,2019-06-11,Electronics,Televisions,9,200,50324758,36734195,False,2019-06-11,1
4,West US,West US Store 61,2019-03-06,Beauty/Health,Makeup,6,10,10616313,2160835,False,2019-03-06,1
5,West US,West US Store 61,2019-04-18,Electronics,Tablets,8,100,56991125,41055865,True,2019-04-18,1
6,West US,West US Store 61,2019-03-19,Furniture,Patio furniture,7,40,68767782,64825050,True,2019-03-19,1
7,West US,West US Store 61,2019-04-12,Electronics,Televisions,8,200,95647574,72604056,True,2019-04-12,1
8,West US,West US Store 61,2019-04-19,Clothing,Shoes,8,25,87442033,54453042,True,2019-04-19,1
9,West US,West US Store 61,2019-01-27,Clothing,Shoes,5,12,20604093,25065686,False,2019-01-27,1
10,West US,West US Store 61,2019-08-20,Furniture,Indoor seating,12,75,74281718,58342545,True,2019-06-15,2
11,West US,West US Store 61,2019-01-31,Beauty/Health,Oral care,6,15,77056273,81679563,True,2019-01-31,1
12,West US,West US Store 61,2019-03-25,Electronics,Headphones,6,100,61169488,86001233,True,2019-03-25,1
13,West US,West US Store 61,2019-07-01,Clothing,Kids,13,25,41920538,66121551,True,2019-07-01,1
14,West US,West US Store 61,2019-03-02,Baby,Baby toys,8,5,68851853,14693678,False,2019-03-02,1
15,West US,West US Store 61,2019-05-10,Electronics,Speakers,8,300,88713488,27658688,False,2019-05-10,1
16,West US,West US Store 61,2019-01-23,Electronics,Televisions,5,300,37000572,70011054,True,2019-01-23,1
17,West US,West US Store 61,2019-06-09,Baby,Strollers,11,5,92372445,33709026,False,2019-06-09,1
18,West US,West US Store 61,2019-02-08,Clothing,Swimwear,5,25,22738600,15990179,False,2019-02-08,1
19,West US,West US Store 61,2019-05-05,Furniture,Indoor tables,9,40,82738063,53588708,True,2019-05-05,1
20,West US,West US Store 61,2019-04-05,Baby,Baby toys,9,15,20677618,64825050,True,2019-03-19,2
21,West US,West US Store 61,2019-02-16,Beauty/Health,Fragrances,7,6,33193231,83840398,True,2019-02-16,1
22,West US,West US Store 61,2019-04-26,Electronics,Headphones,7,200,36731172,45809702,True,2019-04-26,1
23,West US,West US Store 61,2019-01-11,Electronics,Cell Phones,5,50,47889725,67418052,True,2019-01-11,1
24,West US,West US Store 61,2019-02-10,Baby,Cribs,6,12,61361680,86433400,True,2019-02-10,1
25,West US,West US Store 61,2019-01-30,Beauty/Health,Skincare,5,10,94211267,52292207,True,2019-01-30,1
26,West US,West US Store 61,2019-02-25,Clothing,Shoes,7,20,15855276,37166362,False,2019-02-25,1
27,West US,West US Store 61,2019-07-16,Electronics,Headphones,10,300,62753791,74332724,True,2019-07-16,1
28,West US,West US Store 61,2019-07-08,Baby,Diaper bags,12,30,74571376,17718847,False,2019-07-08,1
29,West US,West US Store 61,2019-06-23,Electronics,Televisions,10,100,66067449,72171889,True,2019-06-23,1
30,West US,West US Store 61,2019-04-04,Furniture,Patio furniture,9,15,78273324,56613877,True,2019-04-04,1
31,West US,West US Store 61,2019-06-01,Clothing,Kids,12,10,98696950,47106203,True,2019-06-01,1
32,West US,West US Store 61,2019-05-31,Furniture,Indoor seating,11,15,92842312,57478211,True,2019-05-31,1
33,West US,West US Store 61,2019-05-14,Baby,Car seats,10,5,64263150,2593002,False,2019-05-14,1
34,West US,West US Store 61,2019-01-25,Electronics,Speakers,4,50,90416283,65689384,True,2019-01-25,1
35,West US,West US Store 61,2019-08-10,Electronics,Headphones,11,300,31326222,88594235,True,2019-08-10,1
36,West US,West US Store 61,2019-01-01,Beauty/Health,Bath,4,10,98620999,81247396,True,2019-01-01,1
37,West US,West US Store 61,2019-08-20,Electronics,Computers,11,100,21351252,56181710,True,2019-08-20,1
38,West US,West US Store 61,2019-02-03,Beauty/Health,Haircare,5,10,53500010,86433400,True,2019-02-10,2
39,West US,West US Store 61,2019-02-01,Furniture,Pool furniture,6,30,53429410,15990179,False,2019-02-08,2
40,West US,West US Store 61,2019-04-15,Baby,Baby toys,7,30,92866422,30251690,False,2019-04-15,1
41,West US,West US Store 61,2019-03-25,Furniture,Indoor tables,8,30,29535832,67850219,True,2019-03-25,1
42,West US,West US Store 61,2019-08-15,Clothing,Kids,13,25,45852467,61367714,True,2019-08-15,1
43,West US,West US Store 61,2019-06-05,Clothing,Kids,12,20,79096443,26794354,False,2019-06-05,1
44,West US,West US Store 61,2019-05-25,Furniture,Beds,9,15,96048453,31116024,False,2019-05-25,1
45,West US,West US Store 61,2019-01-07,Clothing,Mens,5,25,42860387,11236342,False,2019-01-07,1
46,West US,West US Store 61,2019-01-31,Baby,Diaper bags,6,10,72075360,44513201,True,2019-01-31,1
47,West US,West US Store 61,2019-01-03,Clothing,Baby,6,20,68324621,3457336,False,2019-01-03,1
48,West US,West US Store 61,2019-01-26,Baby,Strollers,5,15,90202850,41920199,True,2019-01-26,1
49,West US,West US Store 61,2019-07-24,Beauty/Health,Makeup,11,6,19421055,31116024,False,2019-05-25,2
50,West US,West US Store 61,2019-03-22,Clothing,Mens,7,12,96098055,25930020,False,2019-03-22,1
51,West US,West US Store 61,2019-05-12,Beauty/Health,Haircare,10,15,27040251,6914672,False,2019-05-12,1
52,West US,West US Store 61,2019-05-06,Electronics,Speakers,9,100,76030396,29819523,False,2019-05-06,1
53,West US,West US Store 61,2019-01-06,Beauty/Health,Oral care,6,6,34385959,74764891,True,2019-01-06,1
54,West US,West US Store 61,2019-04-15,Electronics,Headphones,7,300,61744506,51427873,True,2019-04-15,1
55,West US,West US Store 61,2019-01-25,Electronics,Tablets,4,100,40167594,25065686,False,2019-01-27,2
56,West US,West US Store 61,2019-01-21,Clothing,Kids,4,20,71965657,26794354,False,2019-06-05,2
57,West US,West US Store 61,2019-02-26,Baby,Diapers,5,12,48823618,73468390,True,2019-02-26,1
58,West US,West US Store 61,2019-08-11,Clothing,Mens,14,25,76770222,60935547,True,2019-08-11,1
59,West US,West US Store 61,2019-07-23,Furniture,Pool furniture,11,30,56348916,35869861,False,2019-07-23,1
60,West US,West US Store 61,2019-06-19,Beauty/Health,Feminine Products,10,10,88723967,13397177,False,2019-06-19,1
61,West US,West US Store 61,2019-02-01,Clothing,Baby,6,13,16515336,62232048,True,2019-02-01,1
62,West US,West US Store 61,2019-03-13,Furniture,Pool furniture,8,15,28951236,68714553,True,2019-03-13,1
63,West US,West US Store 61,2019-02-21,Electronics,Computers,5,200,15206257,52292207,True,2019-01-30,2
64,West US,West US Store 61,2019-03-24,Electronics,Tablets,7,200,12515549,58342545,True,2019-06-15,3
65,West US,West US Store 61,2019-02-21,Beauty/Health,Haircare,6,10,48645021,59639046,True,2019-02-21,1
