ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 7,2019-04-04,Clothing,Baby,7,20,28425900,79950895,True,2019-04-04,1
1,Central US,Central US Store 7,2019-03-06,Electronics,Headphones,7,200,80603261,59206879,True,2019-03-06,1
2,Central US,Central US Store 7,2019-02-04,Beauty/Health,Bath,6,15,32493705,3457336,False,2019-02-04,1
3,Central US,Central US Store 7,2019-06-08,Beauty/Health,Feminine Products,12,15,91537539,6482505,False,2019-06-08,1
4,Central US,Central US Store 7,2019-02-22,Beauty/Health,Oral care,7,6,25868212,66985885,True,2019-02-22,1
5,Central US,Central US Store 7,2019-07-13,Clothing,Shoes,12,25,28820504,48402704,True,2019-07-13,1
6,Central US,Central US Store 7,2019-08-04,Furniture,Indoor seating,13,100,10492322,67850219,True,2019-08-04,1
7,Central US,Central US Store 7,2019-01-23,Furniture,Indoor seating,5,30,78799353,39327197,True,2019-01-23,1
8,Central US,Central US Store 7,2019-02-13,Beauty/Health,Bath,6,10,94658706,82543897,True,2019-02-13,1
9,Central US,Central US Store 7,2019-03-06,Baby,Strollers,8,5,60759489,26362187,False,2019-03-06,1
10,Central US,Central US Store 7,2019-08-03,Furniture,Indoor tables,12,15,99735424,13397177,False,2019-08-03,1
11,Central US,Central US Store 7,2019-06-20,Furniture,Pool furniture,10,40,51524197,82976064,True,2019-06-20,1
12,Central US,Central US Store 7,2019-01-15,Baby,Diapers,4,15,65198147,20744016,False,2019-01-15,1
13,Central US,Central US Store 7,2019-08-20,Clothing,Mens,13,10,57727118,9939841,False,2019-08-20,1
14,Central US,Central US Store 7,2019-06-23,Clothing,Swimwear,11,25,69265184,70443221,True,2019-06-23,1
15,Central US,Central US Store 7,2019-04-17,Clothing,Kids,7,12,11930867,36734195,False,2019-04-17,1
16,Central US,Central US Store 7,2019-08-08,Beauty/Health,Haircare,12,10,80170629,29819523,False,2019-08-08,1
17,Central US,Central US Store 7,2019-07-19,Baby,Strollers,12,10,48010596,18151014,False,2019-07-19,1
18,Central US,Central US Store 7,2019-01-02,Electronics,Televisions,5,50,78918364,86865567,True,2019-01-02,1
19,Central US,Central US Store 7,2019-02-01,Beauty/Health,Skincare,5,14,85602828,68714553,True,2019-02-01,1
20,Central US,Central US Store 7,2019-08-19,Beauty/Health,Fragrances,13,10,89964022,68714553,True,2019-02-01,2
21,Central US,Central US Store 7,2019-01-21,Furniture,Pool furniture,6,100,29394126,16854513,False,2019-01-21,1
22,Central US,Central US Store 7,2019-02-20,Baby,Cribs,5,5,32051405,70875388,True,2019-02-20,1
23,Central US,Central US Store 7,2019-08-17,Furniture,Beds,12,30,27317232,53588708,True,2019-08-17,1
24,Central US,Central US Store 7,2019-04-21,Furniture,Indoor seating,9,30,40821614,20311849,False,2019-04-21,1
25,Central US,Central US Store 7,2019-02-27,Clothing,Shoes,7,25,55792826,38030696,False,2019-02-27,1
26,Central US,Central US Store 7,2019-01-06,Beauty/Health,Oral care,6,10,99383702,19879682,False,2019-01-06,1
27,Central US,Central US Store 7,2019-07-13,Furniture,Indoor seating,12,75,14448509,80383062,True,2019-07-13,1
28,Central US,Central US Store 7,2019-06-05,Baby,Cribs,11,10,78247111,14261511,False,2019-06-05,1
29,Central US,Central US Store 7,2019-06-25,Electronics,Computers,10,300,23963825,64825050,True,2019-06-25,1
30,Central US,Central US Store 7,2019-07-05,Furniture,Beds,12,15,15786691,73036223,True,2019-07-05,1
31,Central US,Central US Store 7,2019-02-27,Furniture,Pool furniture,7,15,99730050,41055865,True,2019-02-27,1
32,Central US,Central US Store 7,2019-04-21,Furniture,Pool furniture,7,15,95891858,24633519,False,2019-04-21,1
33,Central US,Central US Store 7,2019-03-13,Baby,Diaper bags,8,30,10597904,43216700,True,2019-03-13,1
34,Central US,Central US Store 7,2019-01-24,Furniture,Beds,5,100,34976572,29819523,False,2019-08-08,2
35,Central US,Central US Store 7,2019-08-01,Beauty/Health,Skincare,13,6,26697658,46674036,True,2019-08-01,1
36,Central US,Central US Store 7,2019-06-11,Baby,Cribs,12,30,16708784,81679563,True,2019-06-11,1
37,Central US,Central US Store 7,2019-08-05,Furniture,Indoor seating,12,75,98600908,52292207,True,2019-08-05,1
38,Central US,Central US Store 7,2019-06-14,Baby,Strollers,12,5,92922365,76061392,True,2019-06-14,1
39,Central US,Central US Store 7,2019-01-28,Electronics,Speakers,4,100,23373920,28090855,False,2019-01-28,1
40,Central US,Central US Store 7,2019-03-26,Clothing,Mens,8,12,23135742,44081034,True,2019-03-26,1
41,Central US,Central US Store 7,2019-08-17,Beauty/Health,Fragrances,14,10,36703819,78222227,True,2019-08-17,1
42,Central US,Central US Store 7,2019-05-20,Beauty/Health,Bath,9,10,45141325,31548191,False,2019-05-20,1
43,Central US,Central US Store 7,2019-05-22,Electronics,Speakers,9,50,58112944,66553718,True,2019-05-22,1
44,Central US,Central US Store 7,2019-02-02,Baby,Diaper bags,5,12,88202519,69146720,True,2019-02-02,1
45,Central US,Central US Store 7,2019-07-04,Beauty/Health,Skincare,12,6,86971246,77790060,True,2019-07-04,1
46,Central US,Central US Store 7,2019-06-06,Furniture,Indoor seating,10,100,72688625,39327197,True,2019-01-23,2
47,Central US,Central US Store 7,2019-05-24,Electronics,Tablets,9,50,97061310,59206879,True,2019-03-06,2
48,Central US,Central US Store 7,2019-03-12,Electronics,Cell Phones,7,200,38140183,35869861,False,2019-03-12,1
49,Central US,Central US Store 7,2019-04-28,Furniture,Pool furniture,10,15,37116359,82111730,True,2019-04-28,1
50,Central US,Central US Store 7,2019-08-20,Beauty/Health,Skincare,14,10,21374520,64825050,True,2019-06-25,2
51,Central US,Central US Store 7,2019-01-29,Clothing,Kids,4,25,45881507,67418052,True,2019-01-29,1
52,Central US,Central US Store 7,2019-03-27,Electronics,Speakers,7,100,95566243,26362187,False,2019-03-06,2
53,Central US,Central US Store 7,2019-08-18,Baby,Strollers,14,12,66581294,52724374,True,2019-08-18,1
54,Central US,Central US Store 7,2019-04-21,Baby,Car seats,8,12,13240526,18151014,False,2019-07-19,2
55,Central US,Central US Store 7,2019-07-20,Furniture,Beds,13,15,64700165,62232048,True,2019-07-20,1
56,Central US,Central US Store 7,2019-05-26,Furniture,Pool furniture,11,100,18906601,73900557,True,2019-05-26,1
57,Central US,Central US Store 7,2019-07-04,Electronics,Cell Phones,10,100,54797677,25497853,False,2019-07-04,1
58,Central US,Central US Store 7,2019-01-27,Clothing,Swimwear,6,13,52460118,43648867,True,2019-01-27,1
59,Central US,Central US Store 7,2019-04-04,Electronics,Headphones,7,300,30601783,57910378,True,2019-04-04,1
60,Central US,Central US Store 7,2019-01-17,Beauty/Health,Oral care,6,10,90243938,36302028,False,2019-01-17,1
61,Central US,Central US Store 7,2019-06-10,Clothing,Swimwear,12,13,10717124,55317376,True,2019-06-10,1
62,Central US,Central US Store 7,2019-07-23,Beauty/Health,Fragrances,11,10,30312819,76061392,True,2019-06-14,2
63,Central US,Central US Store 7,2019-07-14,Furniture,Patio furniture,11,40,93731928,7779006,False,2019-07-14,1
64,Central US,Central US Store 7,2019-03-16,Beauty/Health,Feminine Products,8,6,37662269,80383062,True,2019-07-13,2
65,Central US,Central US Store 7,2019-04-09,Baby,Strollers,7,10,59957974,32412525,False,2019-04-09,1
66,Central US,Central US Store 7,2019-02-14,Electronics,Tablets,5,200,21015349,83408231,True,2019-02-14,1
67,Central US,Central US Store 7,2019-07-17,Electronics,Computers,10,100,26430094,30251690,False,2019-07-17,1
68,Central US,Central US Store 7,2019-03-19,Electronics,Televisions,7,200,89650521,59206879,True,2019-03-06,3
69,Central US,Central US Store 7,2019-08-18,Furniture,Indoor tables,12,40,56456272,12965010,False,2019-08-18,1
70,Central US,Central US Store 7,2019-03-19,Baby,Car seats,8,5,22307608,31548191,False,2019-05-20,2
71,Central US,Central US Store 7,2019-02-21,Beauty/Health,Haircare,7,10,42516299,65689384,True,2019-02-21,1
72,Central US,Central US Store 7,2019-04-16,Furniture,Indoor seating,9,100,25450526,67850219,True,2019-08-04,2
73,Central US,Central US Store 7,2019-04-19,Furniture,Patio furniture,7,30,35423507,26794354,False,2019-04-19,1
74,Central US,Central US Store 7,2019-01-06,Baby,Cribs,5,5,23206465,12965010,False,2019-08-18,2
75,Central US,Central US Store 7,2019-08-20,Baby,Baby toys,14,10,54932443,61799881,True,2019-08-20,1
76,Central US,Central US Store 7,2019-04-29,Clothing,Shoes,9,25,49997251,44081034,True,2019-03-26,2
77,Central US,Central US Store 7,2019-02-15,Electronics,Cell Phones,5,200,32881994,8643340,False,2019-02-15,1
78,Central US,Central US Store 7,2019-08-10,Clothing,Shoes,14,12,61532799,74332724,True,2019-08-10,1
