ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 73,2019-08-19,Baby,Car seats,10,15,28827272,29387356,False,2019-08-19,1
1,East Europe,East Europe Store 73,2019-07-03,Clothing,Shoes,9,25,79561111,35437694,False,2019-07-03,1
2,East Europe,East Europe Store 73,2019-07-29,Clothing,Swimwear,11,25,83209591,32844692,False,2019-07-29,1
3,East Europe,East Europe Store 73,2019-03-23,Furniture,Indoor seating,4,40,50083639,84704732,True,2019-03-23,1
4,East Europe,East Europe Store 73,2019-04-02,Beauty/Health,Makeup,6,15,80597020,49267038,True,2019-04-02,1
5,East Europe,East Europe Store 73,2019-06-03,Beauty/Health,Oral care,8,15,43630401,45809702,True,2019-06-03,1
6,East Europe,East Europe Store 73,2019-02-15,Beauty/Health,Haircare,4,6,81592126,34141193,False,2019-02-15,1
7,East Europe,East Europe Store 73,2019-02-04,Beauty/Health,Skincare,3,10,68507155,58774712,True,2019-02-04,1
8,East Europe,East Europe Store 73,2019-04-29,Beauty/Health,Feminine Products,8,14,73474474,66985885,True,2019-04-29,1
9,East Europe,East Europe Store 73,2019-06-23,Baby,Baby toys,10,5,92009365,75629225,True,2019-06-23,1
10,East Europe,East Europe Store 73,2019-08-14,Furniture,Pool furniture,12,30,66023398,82111730,True,2019-08-14,1
11,East Europe,East Europe Store 73,2019-07-28,Furniture,Patio furniture,11,40,63184922,49267038,True,2019-04-02,2
12,East Europe,East Europe Store 73,2019-08-13,Baby,Baby toys,12,30,88410667,88594235,True,2019-08-13,1
13,East Europe,East Europe Store 73,2019-04-06,Baby,Cribs,6,10,94147643,81679563,True,2019-04-06,1
14,East Europe,East Europe Store 73,2019-03-26,Furniture,Pool furniture,6,100,39127857,77790060,True,2019-03-26,1
15,East Europe,East Europe Store 73,2019-01-10,Clothing,Womens,2,20,51644515,28523022,False,2019-01-10,1
16,East Europe,East Europe Store 73,2019-02-17,Beauty/Health,Bath,5,15,56621282,34141193,False,2019-02-15,2
17,East Europe,East Europe Store 73,2019-06-28,Clothing,Mens,9,12,15565347,69146720,True,2019-06-28,1
18,East Europe,East Europe Store 73,2019-05-20,Electronics,Cell Phones,7,300,47481600,29387356,False,2019-08-19,2
19,East Europe,East Europe Store 73,2019-06-24,Furniture,Pool furniture,10,30,33713771,31548191,False,2019-06-24,1
20,East Europe,East Europe Store 73,2019-07-17,Furniture,Indoor tables,11,40,41718016,39759364,True,2019-07-17,1
21,East Europe,East Europe Store 73,2019-04-10,Baby,Diaper bags,5,15,35991632,63960716,True,2019-04-10,1
22,East Europe,East Europe Store 73,2019-04-24,Baby,Strollers,6,30,29417760,15990179,False,2019-04-24,1
23,East Europe,East Europe Store 73,2019-01-19,Beauty/Health,Bath,3,15,60675608,86433400,True,2019-01-19,1
24,East Europe,East Europe Store 73,2019-04-01,Electronics,Tablets,6,50,61645359,73036223,True,2019-04-01,1
25,East Europe,East Europe Store 73,2019-03-02,Baby,Car seats,4,15,47563439,31980358,False,2019-03-02,1
26,East Europe,East Europe Store 73,2019-05-25,Baby,Car seats,8,30,85514305,44945368,True,2019-05-25,1
27,East Europe,East Europe Store 73,2019-01-28,Clothing,Baby,4,13,84257873,2160835,False,2019-01-28,1
28,East Europe,East Europe Store 73,2019-08-16,Clothing,Kids,12,13,64758465,81679563,True,2019-04-06,2
29,East Europe,East Europe Store 73,2019-01-13,Furniture,Pool furniture,4,30,17693609,79518728,True,2019-01-13,1
30,East Europe,East Europe Store 73,2019-05-06,Clothing,Baby,8,25,70689267,82111730,True,2019-08-14,2
31,East Europe,East Europe Store 73,2019-01-29,Electronics,Speakers,2,200,46581904,49267038,True,2019-04-02,3
32,East Europe,East Europe Store 73,2019-04-18,Furniture,Indoor tables,7,40,81039866,67850219,True,2019-04-18,1
33,East Europe,East Europe Store 73,2019-04-12,Furniture,Pool furniture,7,30,30159314,86433400,True,2019-01-19,2
34,East Europe,East Europe Store 73,2019-03-20,Baby,Diaper bags,6,15,53035725,69146720,True,2019-06-28,2
35,East Europe,East Europe Store 73,2019-01-05,Baby,Diapers,2,15,68235959,20311849,False,2019-01-05,1
