ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 77,2019-06-13,Electronics,Headphones,10,100,93680438,79950895,True,2019-06-13,1
1,West US,West US Store 77,2019-07-03,Electronics,Cell Phones,11,200,38451615,66553718,True,2019-07-03,1
2,West US,West US Store 77,2019-02-13,Furniture,Beds,7,40,41912167,62232048,True,2019-02-13,1
3,West US,West US Store 77,2019-04-15,Clothing,Mens,8,12,59214227,19879682,False,2019-04-15,1
4,West US,West US Store 77,2019-02-08,Furniture,Beds,7,15,64088441,82543897,True,2019-02-08,1
5,West US,West US Store 77,2019-08-20,Baby,Baby toys,14,5,77297505,32412525,False,2019-08-20,1
6,West US,West US Store 77,2019-07-01,Beauty/Health,Oral care,11,10,22872160,60503380,True,2019-07-01,1
7,West US,West US Store 77,2019-04-28,Clothing,Baby,8,10,80300976,30251690,False,2019-04-28,1
8,West US,West US Store 77,2019-08-17,Clothing,Mens,14,25,27025414,16854513,False,2019-08-17,1
9,West US,West US Store 77,2019-02-11,Furniture,Pool furniture,5,30,71975591,47970537,True,2019-02-11,1
10,West US,West US Store 77,2019-03-02,Beauty/Health,Haircare,8,14,10292722,71307555,True,2019-03-02,1
11,West US,West US Store 77,2019-06-07,Electronics,Televisions,10,100,48595553,64825050,True,2019-06-07,1
12,West US,West US Store 77,2019-08-10,Clothing,Baby,14,25,28154420,67418052,True,2019-08-10,1
13,West US,West US Store 77,2019-02-07,Baby,Cribs,5,30,20307040,83840398,True,2019-02-07,1
14,West US,West US Store 77,2019-08-06,Furniture,Beds,13,15,51361235,27658688,False,2019-08-06,1
15,West US,West US Store 77,2019-08-08,Beauty/Health,Skincare,14,14,11776166,79950895,True,2019-06-13,2
16,West US,West US Store 77,2019-03-16,Electronics,Speakers,7,200,56998078,34141193,False,2019-03-16,1
17,West US,West US Store 77,2019-02-19,Furniture,Beds,7,100,38263108,70875388,True,2019-02-19,1
18,West US,West US Store 77,2019-04-03,Beauty/Health,Haircare,7,10,15025931,50131372,True,2019-04-03,1
19,West US,West US Store 77,2019-08-01,Electronics,Computers,12,200,60297490,57478211,True,2019-08-01,1
20,West US,West US Store 77,2019-03-20,Baby,Strollers,8,15,96645494,25497853,False,2019-03-20,1
21,West US,West US Store 77,2019-01-26,Clothing,Shoes,5,20,77971491,78222227,True,2019-01-26,1
22,West US,West US Store 77,2019-03-23,Beauty/Health,Feminine Products,8,10,56386497,56613877,True,2019-03-23,1
23,West US,West US Store 77,2019-01-30,Electronics,Speakers,5,200,28865923,35869861,False,2019-01-30,1
24,West US,West US Store 77,2019-08-07,Electronics,Computers,11,200,85710477,22472684,False,2019-08-07,1
25,West US,West US Store 77,2019-03-18,Clothing,Kids,8,13,40994608,85136899,True,2019-03-18,1
26,West US,West US Store 77,2019-06-12,Baby,Baby toys,12,30,68500429,31980358,False,2019-06-12,1
27,West US,West US Store 77,2019-05-20,Clothing,Kids,9,20,20534401,64825050,True,2019-06-07,2
28,West US,West US Store 77,2019-01-25,Electronics,Headphones,4,100,97420295,77357893,True,2019-01-25,1
29,West US,West US Store 77,2019-05-09,Furniture,Indoor tables,9,40,80940792,70443221,True,2019-05-09,1
30,West US,West US Store 77,2019-05-14,Baby,Diapers,10,30,23229240,82976064,True,2019-05-14,1
31,West US,West US Store 77,2019-05-24,Baby,Car seats,10,5,69708823,59206879,True,2019-05-24,1
32,West US,West US Store 77,2019-07-19,Clothing,Shoes,13,25,26716517,3889503,False,2019-07-19,1
33,West US,West US Store 77,2019-04-25,Clothing,Womens,9,25,59086304,27658688,False,2019-08-06,2
34,West US,West US Store 77,2019-03-01,Baby,Diaper bags,8,30,90745158,13397177,False,2019-03-01,1
35,West US,West US Store 77,2019-06-01,Clothing,Swimwear,12,10,77879611,30683857,False,2019-06-01,1
36,West US,West US Store 77,2019-06-16,Clothing,Mens,12,25,72716978,84272565,True,2019-06-16,1
37,West US,West US Store 77,2019-05-31,Furniture,Patio furniture,10,15,32733063,20311849,False,2019-05-31,1
38,West US,West US Store 77,2019-06-12,Clothing,Baby,12,13,88380637,30251690,False,2019-04-28,2
39,West US,West US Store 77,2019-03-05,Furniture,Indoor seating,6,15,36077940,61367714,True,2019-03-05,1
40,West US,West US Store 77,2019-02-19,Electronics,Speakers,6,50,68944686,76925726,True,2019-02-19,1
41,West US,West US Store 77,2019-03-15,Clothing,Swimwear,7,20,69781138,84704732,True,2019-03-15,1
42,West US,West US Store 77,2019-04-26,Furniture,Indoor tables,9,40,69058209,76493559,True,2019-04-26,1
43,West US,West US Store 77,2019-03-13,Furniture,Indoor seating,7,30,54008916,64392883,True,2019-03-13,1
44,West US,West US Store 77,2019-02-19,Furniture,Indoor tables,7,30,93208442,63096382,True,2019-02-19,1
45,West US,West US Store 77,2019-05-01,Clothing,Baby,9,10,69609853,50563539,True,2019-05-01,1
46,West US,West US Store 77,2019-07-25,Furniture,Beds,11,15,67882817,44081034,True,2019-07-25,1
47,West US,West US Store 77,2019-05-23,Electronics,Televisions,8,300,16998318,47970537,True,2019-02-11,2
48,West US,West US Store 77,2019-06-13,Electronics,Computers,9,200,15618839,65689384,True,2019-06-13,1
