ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 48,2019-07-12,Furniture,Indoor tables,11,15,61229167,34141193,False,2019-07-12,1
1,West US,West US Store 48,2019-08-06,Beauty/Health,Feminine Products,13,6,48817023,39327197,True,2019-08-06,1
2,West US,West US Store 48,2019-03-21,Electronics,Speakers,3,200,64223205,36734195,False,2019-03-21,1
3,West US,West US Store 48,2019-07-01,Furniture,Pool furniture,10,100,54445100,71307555,True,2019-07-01,1
4,West US,West US Store 48,2019-04-17,Clothing,Baby,7,13,62740380,16854513,False,2019-04-17,1
5,West US,West US Store 48,2019-04-21,Baby,Car seats,8,5,18069075,32412525,False,2019-04-21,1
6,West US,West US Store 48,2019-05-18,Electronics,Tablets,3,200,57802407,63528549,True,2019-05-18,1
7,West US,West US Store 48,2019-01-28,Baby,Strollers,3,30,40323442,42352366,True,2019-01-28,1
8,West US,West US Store 48,2019-03-26,Clothing,Baby,6,12,42331725,29819523,False,2019-03-26,1
9,West US,West US Store 48,2019-04-29,Clothing,Shoes,7,25,56611708,24633519,False,2019-04-29,1
10,West US,West US Store 48,2019-03-24,Baby,Diapers,7,10,22771194,83840398,True,2019-03-24,1
11,West US,West US Store 48,2019-03-02,Furniture,Beds,6,15,34667022,4321670,False,2019-03-02,1
12,West US,West US Store 48,2019-06-19,Beauty/Health,Bath,10,10,14248123,38462863,False,2019-06-19,1
13,West US,West US Store 48,2019-03-19,Baby,Diapers,7,10,42358489,18151014,False,2019-03-19,1
14,West US,West US Store 48,2019-03-22,Beauty/Health,Feminine Products,5,15,17525322,79950895,True,2019-03-22,1
15,West US,West US Store 48,2019-06-26,Electronics,Computers,2,100,66029513,31548191,False,2019-06-26,1
16,West US,West US Store 48,2019-07-12,Furniture,Indoor tables,11,30,98674816,81247396,True,2019-07-12,1
17,West US,West US Store 48,2019-05-31,Clothing,Womens,10,25,85057535,78654394,True,2019-05-31,1
18,West US,West US Store 48,2019-01-20,Baby,Diapers,3,30,39691193,36302028,False,2019-01-20,1
19,West US,West US Store 48,2019-01-28,Baby,Baby toys,4,30,35958102,65257217,True,2019-01-28,1
20,West US,West US Store 48,2019-03-12,Clothing,Baby,5,25,59522855,72171889,True,2019-03-12,1
21,West US,West US Store 48,2019-02-19,Clothing,Kids,5,13,26218822,2593002,False,2019-02-19,1
22,West US,West US Store 48,2019-04-02,Furniture,Pool furniture,6,100,70121595,82976064,True,2019-04-02,1
23,West US,West US Store 48,2019-06-12,Electronics,Speakers,2,200,37169780,5186004,False,2019-06-12,1
24,West US,West US Store 48,2019-05-18,Baby,Car seats,9,5,70701890,38895030,True,2019-05-18,1
25,West US,West US Store 48,2019-08-16,Beauty/Health,Oral care,13,10,22638259,60503380,True,2019-08-16,1
26,West US,West US Store 48,2019-04-16,Clothing,Mens,7,10,55354792,27226521,False,2019-04-16,1
27,West US,West US Store 48,2019-03-16,Furniture,Indoor tables,5,75,87272152,36734195,False,2019-03-21,2
28,West US,West US Store 48,2019-02-26,Beauty/Health,Makeup,5,15,95604291,29819523,False,2019-03-26,2
29,West US,West US Store 48,2019-07-04,Furniture,Indoor seating,12,75,97681384,30251690,False,2019-07-04,1
30,West US,West US Store 48,2019-01-20,Furniture,Indoor tables,4,30,80088449,4753837,False,2019-01-20,1
31,West US,West US Store 48,2019-01-20,Baby,Baby toys,4,30,92919649,77790060,True,2019-01-20,1
32,West US,West US Store 48,2019-07-07,Electronics,Tablets,2,100,75680423,37166362,False,2019-07-07,1
33,West US,West US Store 48,2019-02-27,Beauty/Health,Feminine Products,4,6,54724145,80815229,True,2019-02-27,1
34,West US,West US Store 48,2019-06-03,Clothing,Mens,9,25,45260495,4321670,False,2019-03-02,2
35,West US,West US Store 48,2019-02-21,Clothing,Mens,5,13,89650763,47970537,True,2019-02-21,1
36,West US,West US Store 48,2019-07-25,Baby,Car seats,12,30,20350019,64825050,True,2019-07-25,1
37,West US,West US Store 48,2019-03-31,Clothing,Shoes,6,25,64046980,29387356,False,2019-03-31,1
38,West US,West US Store 48,2019-04-06,Beauty/Health,Skincare,8,10,34414618,74332724,True,2019-04-06,1
39,West US,West US Store 48,2019-05-23,Baby,Diapers,9,15,80856695,24633519,False,2019-04-29,2
40,West US,West US Store 48,2019-03-15,Electronics,Cell Phones,2,50,23247801,3457336,False,2019-03-15,1
41,West US,West US Store 48,2019-06-04,Beauty/Health,Bath,9,10,96077541,80383062,True,2019-06-04,1
42,West US,West US Store 48,2019-02-24,Beauty/Health,Feminine Products,4,14,91268576,71307555,True,2019-07-01,2
43,West US,West US Store 48,2019-03-12,Electronics,Computers,2,50,76175559,57478211,True,2019-03-12,1
44,West US,West US Store 48,2019-03-22,Beauty/Health,Haircare,6,15,26926416,9939841,False,2019-03-22,1
45,West US,West US Store 48,2019-08-08,Electronics,Cell Phones,3,300,91646722,46674036,True,2019-08-08,1
46,West US,West US Store 48,2019-02-07,Beauty/Health,Oral care,6,10,88854918,75197058,True,2019-02-07,1
47,West US,West US Store 48,2019-03-11,Clothing,Swimwear,7,25,47812220,51427873,True,2019-03-11,1
48,West US,West US Store 48,2019-03-19,Furniture,Beds,6,40,28287760,21176183,False,2019-03-19,1
49,West US,West US Store 48,2019-01-26,Clothing,Baby,5,10,76307585,28523022,False,2019-01-26,1
50,West US,West US Store 48,2019-08-20,Electronics,Headphones,3,300,80774817,59639046,True,2019-08-20,1
51,West US,West US Store 48,2019-02-02,Furniture,Indoor seating,4,100,72014357,34141193,False,2019-07-12,2
52,West US,West US Store 48,2019-06-11,Beauty/Health,Feminine Products,11,14,67380087,36302028,False,2019-01-20,2
53,West US,West US Store 48,2019-04-20,Beauty/Health,Bath,8,15,51354821,70443221,True,2019-04-20,1
54,West US,West US Store 48,2019-07-25,Beauty/Health,Oral care,10,15,63481723,25065686,False,2019-07-25,1
55,West US,West US Store 48,2019-06-22,Beauty/Health,Fragrances,11,10,38987879,4753837,False,2019-01-20,2
56,West US,West US Store 48,2019-04-01,Baby,Car seats,7,15,17481146,35869861,False,2019-04-01,1
57,West US,West US Store 48,2019-06-17,Furniture,Indoor tables,11,30,55946928,70011054,True,2019-06-17,1
58,West US,West US Store 48,2019-07-24,Electronics,Headphones,2,200,22851651,28090855,False,2019-07-24,1
59,West US,West US Store 48,2019-04-04,Electronics,Headphones,3,100,53649074,23769185,False,2019-04-04,1
60,West US,West US Store 48,2019-05-21,Beauty/Health,Makeup,10,15,97198274,19447515,False,2019-05-21,1
61,West US,West US Store 48,2019-06-24,Furniture,Indoor tables,9,75,42618615,13397177,False,2019-06-24,1
62,West US,West US Store 48,2019-06-27,Beauty/Health,Feminine Products,9,15,78905325,9939841,False,2019-03-22,2
63,West US,West US Store 48,2019-03-21,Furniture,Indoor tables,5,40,92372321,65689384,True,2019-03-21,1
64,West US,West US Store 48,2019-03-20,Baby,Strollers,5,30,57852840,70875388,True,2019-03-20,1
65,West US,West US Store 48,2019-01-09,Furniture,Indoor tables,3,30,28613570,45377535,True,2019-01-09,1
66,West US,West US Store 48,2019-05-30,Beauty/Health,Fragrances,9,15,24878972,43648867,True,2019-05-30,1
67,West US,West US Store 48,2019-07-15,Clothing,Mens,11,12,40617460,20744016,False,2019-07-15,1
68,West US,West US Store 48,2019-06-17,Electronics,Speakers,2,50,50432235,50995706,True,2019-06-17,1
69,West US,West US Store 48,2019-08-12,Beauty/Health,Haircare,11,10,84016071,84704732,True,2019-08-12,1
70,West US,West US Store 48,2019-03-04,Furniture,Patio furniture,5,100,11292678,58774712,True,2019-03-04,1
71,West US,West US Store 48,2019-05-06,Beauty/Health,Fragrances,9,10,40314764,26794354,False,2019-05-06,1
72,West US,West US Store 48,2019-05-31,Clothing,Shoes,8,25,55938094,82976064,True,2019-04-02,2
73,West US,West US Store 48,2019-06-09,Baby,Car seats,11,5,66979041,58774712,True,2019-03-04,2
74,West US,West US Store 48,2019-05-27,Furniture,Beds,10,30,49633774,55749543,True,2019-05-27,1
75,West US,West US Store 48,2019-01-15,Electronics,Computers,2,100,23722469,25930020,False,2019-01-15,1
76,West US,West US Store 48,2019-03-21,Clothing,Kids,6,12,73264940,61367714,True,2019-03-21,1
77,West US,West US Store 48,2019-01-16,Baby,Strollers,5,5,56990726,77357893,True,2019-01-16,1
78,West US,West US Store 48,2019-03-15,Clothing,Shoes,7,25,31346647,71739722,True,2019-03-15,1
79,West US,West US Store 48,2019-02-17,Electronics,Headphones,3,100,80947053,51860040,True,2019-02-17,1
80,West US,West US Store 48,2019-04-28,Baby,Car seats,8,10,27918924,2160835,False,2019-04-28,1
81,West US,West US Store 48,2019-01-25,Baby,Diaper bags,3,10,59651307,31548191,False,2019-06-26,2
82,West US,West US Store 48,2019-03-20,Clothing,Shoes,5,25,77553950,80815229,True,2019-02-27,2
83,West US,West US Store 48,2019-02-24,Baby,Diapers,5,12,55764913,22904851,False,2019-02-24,1
84,West US,West US Store 48,2019-04-07,Furniture,Beds,8,30,17834460,31116024,False,2019-04-07,1
