ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 21,2019-07-27,Beauty/Health,Skincare,11,10,63276050,80815229,True,2019-07-27,1
1,East Europe,East Europe Store 21,2019-07-28,Beauty/Health,Makeup,9,15,78757046,15990179,False,2019-07-28,1
2,East Europe,East Europe Store 21,2019-06-02,Clothing,Mens,8,25,78897312,38462863,False,2019-06-02,1
3,East Europe,East Europe Store 21,2019-03-17,Baby,Strollers,4,12,16625510,82543897,True,2019-03-17,1
4,East Europe,East Europe Store 21,2019-02-25,Electronics,Speakers,4,50,93078172,63096382,True,2019-02-25,1
5,East Europe,East Europe Store 21,2019-02-04,Beauty/Health,Makeup,4,15,85931129,4321670,False,2019-02-04,1
6,East Europe,East Europe Store 21,2019-05-19,Beauty/Health,Bath,9,10,89305124,72604056,True,2019-05-19,1
7,East Europe,East Europe Store 21,2019-03-07,Furniture,Patio furniture,4,100,64622064,66121551,True,2019-03-07,1
8,East Europe,East Europe Store 21,2019-02-22,Baby,Car seats,5,30,59366070,12532843,False,2019-02-22,1
9,East Europe,East Europe Store 21,2019-01-13,Beauty/Health,Makeup,4,10,87121637,61367714,True,2019-01-13,1
10,East Europe,East Europe Store 21,2019-05-02,Clothing,Kids,8,20,74021306,57046044,True,2019-05-02,1
11,East Europe,East Europe Store 21,2019-07-27,Furniture,Indoor seating,11,40,61398398,63960716,True,2019-07-27,1
12,East Europe,East Europe Store 21,2019-05-22,Clothing,Swimwear,9,25,10999324,14693678,False,2019-05-22,1
13,East Europe,East Europe Store 21,2019-06-18,Baby,Car seats,8,5,47281835,39327197,True,2019-06-18,1
14,East Europe,East Europe Store 21,2019-02-27,Furniture,Patio furniture,4,30,92230241,85136899,True,2019-02-27,1
15,East Europe,East Europe Store 21,2019-01-29,Baby,Diapers,3,5,68802530,17286680,False,2019-01-29,1
16,East Europe,East Europe Store 21,2019-03-13,Electronics,Headphones,4,100,83280249,25930020,False,2019-03-13,1
17,East Europe,East Europe Store 21,2019-05-27,Furniture,Pool furniture,7,100,68690396,46241869,True,2019-05-27,1
18,East Europe,East Europe Store 21,2019-06-03,Baby,Strollers,10,5,49542231,60935547,True,2019-06-03,1
19,East Europe,East Europe Store 21,2019-02-19,Beauty/Health,Makeup,3,14,70439880,59206879,True,2019-02-19,1
20,East Europe,East Europe Store 21,2019-06-23,Clothing,Womens,10,25,51429423,32412525,False,2019-06-23,1
21,East Europe,East Europe Store 21,2019-06-25,Furniture,Beds,8,40,56975788,63096382,True,2019-02-25,2
22,East Europe,East Europe Store 21,2019-01-25,Clothing,Baby,3,12,45237675,34573360,False,2019-01-25,1
23,East Europe,East Europe Store 21,2019-04-04,Furniture,Patio furniture,5,30,23032607,19447515,False,2019-04-04,1
24,East Europe,East Europe Store 21,2019-03-08,Electronics,Speakers,5,100,92012787,87297734,True,2019-03-08,1
25,East Europe,East Europe Store 21,2019-02-20,Clothing,Swimwear,3,10,31438514,62664215,True,2019-02-20,1
26,East Europe,East Europe Store 21,2019-03-12,Furniture,Indoor tables,6,15,71887428,79086561,True,2019-03-12,1
27,East Europe,East Europe Store 21,2019-01-30,Baby,Diapers,2,15,50620738,26794354,False,2019-01-30,1
28,East Europe,East Europe Store 21,2019-01-12,Baby,Diaper bags,4,12,80722464,74332724,True,2019-01-12,1
29,East Europe,East Europe Store 21,2019-07-30,Clothing,Mens,9,13,11102317,73036223,True,2019-07-30,1
30,East Europe,East Europe Store 21,2019-07-10,Beauty/Health,Skincare,9,15,64457641,57478211,True,2019-07-10,1
31,East Europe,East Europe Store 21,2019-02-08,Furniture,Beds,3,30,22066846,41920199,True,2019-02-08,1
32,East Europe,East Europe Store 21,2019-03-05,Beauty/Health,Feminine Products,6,10,41690914,44081034,True,2019-03-05,1
33,East Europe,East Europe Store 21,2019-01-15,Beauty/Health,Feminine Products,4,14,85974436,65689384,True,2019-01-15,1
34,East Europe,East Europe Store 21,2019-06-01,Baby,Cribs,10,10,47475654,42352366,True,2019-06-01,1
35,East Europe,East Europe Store 21,2019-07-14,Beauty/Health,Bath,9,10,46042980,33709026,False,2019-07-14,1
36,East Europe,East Europe Store 21,2019-07-19,Furniture,Indoor tables,11,15,68915253,10372008,False,2019-07-19,1
37,East Europe,East Europe Store 21,2019-03-03,Electronics,Speakers,4,100,20875568,70875388,True,2019-03-03,1
38,East Europe,East Europe Store 21,2019-07-11,Beauty/Health,Oral care,9,10,97830025,38462863,False,2019-06-02,2
39,East Europe,East Europe Store 21,2019-08-15,Furniture,Indoor tables,11,15,31905332,44513201,True,2019-08-15,1
40,East Europe,East Europe Store 21,2019-01-12,Baby,Diaper bags,3,12,69256396,62664215,True,2019-02-20,2
41,East Europe,East Europe Store 21,2019-05-28,Electronics,Tablets,7,100,83703895,14261511,False,2019-05-28,1
42,East Europe,East Europe Store 21,2019-03-27,Clothing,Baby,6,12,54843124,86433400,True,2019-03-27,1
43,East Europe,East Europe Store 21,2019-03-25,Furniture,Patio furniture,6,75,59211005,58774712,True,2019-03-25,1
44,East Europe,East Europe Store 21,2019-02-05,Beauty/Health,Makeup,3,14,97924197,31980358,False,2019-02-05,1
45,East Europe,East Europe Store 21,2019-08-14,Clothing,Mens,10,13,61101394,43648867,True,2019-08-14,1
46,East Europe,East Europe Store 21,2019-02-10,Baby,Diapers,5,30,29259572,27658688,False,2019-02-10,1
47,East Europe,East Europe Store 21,2019-05-05,Baby,Diapers,7,30,54892923,4321670,False,2019-02-04,2
48,East Europe,East Europe Store 21,2019-01-18,Furniture,Indoor tables,4,75,69009917,49699205,True,2019-01-18,1
49,East Europe,East Europe Store 21,2019-08-05,Clothing,Womens,12,25,17948271,25930020,False,2019-03-13,2
50,East Europe,East Europe Store 21,2019-03-01,Clothing,Shoes,6,20,94737318,45377535,True,2019-03-01,1
51,East Europe,East Europe Store 21,2019-05-24,Clothing,Kids,7,10,13637696,41920199,True,2019-02-08,2
52,East Europe,East Europe Store 21,2019-05-27,Clothing,Swimwear,8,10,26040795,38030696,False,2019-05-27,1
53,East Europe,East Europe Store 21,2019-05-28,Electronics,Televisions,7,100,29149683,38895030,True,2019-05-28,1
54,East Europe,East Europe Store 21,2019-02-28,Electronics,Computers,3,300,71158203,19015348,False,2019-02-28,1
55,East Europe,East Europe Store 21,2019-06-15,Baby,Cribs,8,30,65591848,19447515,False,2019-04-04,2
56,East Europe,East Europe Store 21,2019-02-18,Baby,Baby toys,5,12,64486185,49699205,True,2019-01-18,2
57,East Europe,East Europe Store 21,2019-07-27,Furniture,Patio furniture,10,15,20139780,57046044,True,2019-05-02,2
58,East Europe,East Europe Store 21,2019-07-22,Furniture,Patio furniture,10,100,65441647,73036223,True,2019-07-30,2
59,East Europe,East Europe Store 21,2019-06-28,Electronics,Cell Phones,7,300,81752913,52292207,True,2019-06-28,1
60,East Europe,East Europe Store 21,2019-01-18,Beauty/Health,Feminine Products,2,10,88916830,40191531,True,2019-01-18,1
61,East Europe,East Europe Store 21,2019-05-17,Clothing,Kids,7,10,47292526,85136899,True,2019-02-27,2
62,East Europe,East Europe Store 21,2019-05-11,Clothing,Mens,7,12,10293710,63096382,True,2019-02-25,3
63,East Europe,East Europe Store 21,2019-06-15,Electronics,Headphones,7,300,99374202,77357893,True,2019-06-15,1
64,East Europe,East Europe Store 21,2019-04-15,Baby,Diaper bags,5,30,16970026,76061392,True,2019-04-15,1
65,East Europe,East Europe Store 21,2019-02-06,Baby,Strollers,4,5,85746579,49267038,True,2019-02-06,1
66,East Europe,East Europe Store 21,2019-06-27,Furniture,Indoor tables,9,75,97829593,52292207,True,2019-06-28,2
67,East Europe,East Europe Store 21,2019-02-23,Beauty/Health,Oral care,5,10,23042409,23337018,False,2019-02-23,1
68,East Europe,East Europe Store 21,2019-07-28,Baby,Cribs,9,30,58691048,86001233,True,2019-07-28,1
69,East Europe,East Europe Store 21,2019-05-18,Beauty/Health,Makeup,7,10,25971493,57046044,True,2019-05-02,3
70,East Europe,East Europe Store 21,2019-01-20,Clothing,Mens,4,25,33256628,42352366,True,2019-06-01,2
71,East Europe,East Europe Store 21,2019-05-24,Furniture,Indoor tables,8,30,57172105,56181710,True,2019-05-24,1
72,East Europe,East Europe Store 21,2019-07-04,Electronics,Speakers,9,300,69190628,25065686,False,2019-07-04,1
73,East Europe,East Europe Store 21,2019-02-18,Furniture,Indoor seating,5,30,85797651,76493559,True,2019-02-18,1
74,East Europe,East Europe Store 21,2019-01-16,Clothing,Womens,4,10,35845596,77357893,True,2019-06-15,2
75,East Europe,East Europe Store 21,2019-01-31,Baby,Strollers,4,10,61857043,22904851,False,2019-01-31,1
76,East Europe,East Europe Store 21,2019-05-11,Baby,Car seats,8,30,51716324,23769185,False,2019-05-11,1
77,East Europe,East Europe Store 21,2019-07-31,Beauty/Health,Bath,10,6,56396425,57478211,True,2019-07-10,2
78,East Europe,East Europe Store 21,2019-03-05,Baby,Cribs,4,15,79583087,78222227,True,2019-03-05,1
79,East Europe,East Europe Store 21,2019-06-14,Clothing,Baby,8,20,56040663,4753837,False,2019-06-14,1
80,East Europe,East Europe Store 21,2019-07-17,Furniture,Beds,9,75,78500135,50563539,True,2019-07-17,1
81,East Europe,East Europe Store 21,2019-02-19,Clothing,Shoes,5,13,70195959,16422346,False,2019-02-19,1
82,East Europe,East Europe Store 21,2019-06-30,Baby,Cribs,8,10,71604520,28090855,False,2019-06-30,1
83,East Europe,East Europe Store 21,2019-03-18,Clothing,Swimwear,6,10,33645106,75197058,True,2019-03-18,1
84,East Europe,East Europe Store 21,2019-03-05,Clothing,Mens,6,20,66969481,43216700,True,2019-03-05,1
85,East Europe,East Europe Store 21,2019-03-14,Electronics,Cell Phones,4,50,67308411,37166362,False,2019-03-14,1
86,East Europe,East Europe Store 21,2019-05-07,Furniture,Beds,8,100,53717279,76493559,True,2019-02-18,2
87,East Europe,East Europe Store 21,2019-05-30,Electronics,Cell Phones,6,100,11969732,58774712,True,2019-03-25,2
88,East Europe,East Europe Store 21,2019-06-18,Electronics,Computers,7,100,33212749,64392883,True,2019-06-18,1
89,East Europe,East Europe Store 21,2019-01-22,Beauty/Health,Haircare,4,10,30421592,36302028,False,2019-01-22,1
90,East Europe,East Europe Store 21,2019-04-12,Furniture,Indoor seating,6,40,24501669,56613877,True,2019-04-12,1
91,East Europe,East Europe Store 21,2019-06-14,Furniture,Indoor tables,10,75,99714387,33276859,False,2019-06-14,1
92,East Europe,East Europe Store 21,2019-03-24,Beauty/Health,Makeup,4,10,19802832,31548191,False,2019-03-24,1
93,East Europe,East Europe Store 21,2019-08-20,Electronics,Speakers,10,100,94896664,57910378,True,2019-08-20,1
94,East Europe,East Europe Store 21,2019-08-10,Beauty/Health,Oral care,11,15,51121546,77790060,True,2019-08-10,1
95,East Europe,East Europe Store 21,2019-02-24,Electronics,Tablets,3,100,70735271,62664215,True,2019-02-20,3
96,East Europe,East Europe Store 21,2019-06-03,Electronics,Computers,7,300,38001122,64825050,True,2019-06-03,1
97,East Europe,East Europe Store 21,2019-02-19,Clothing,Shoes,3,25,76122157,67850219,True,2019-02-19,1
98,East Europe,East Europe Store 21,2019-07-02,Electronics,Speakers,8,200,45235957,15990179,False,2019-07-28,2
99,East Europe,East Europe Store 21,2019-04-15,Furniture,Beds,7,30,63003622,82543897,True,2019-03-17,2
100,East Europe,East Europe Store 21,2019-01-21,Beauty/Health,Skincare,2,6,24229741,70443221,True,2019-01-21,1
101,East Europe,East Europe Store 21,2019-03-28,Beauty/Health,Makeup,4,6,61239773,57910378,True,2019-08-20,2
102,East Europe,East Europe Store 21,2019-01-30,Beauty/Health,Haircare,2,15,63797739,85569066,True,2019-01-30,1
103,East Europe,East Europe Store 21,2019-08-07,Furniture,Indoor tables,12,40,73701009,51427873,True,2019-08-07,1
104,East Europe,East Europe Store 21,2019-07-29,Clothing,Shoes,11,12,30764747,84704732,True,2019-07-29,1
105,East Europe,East Europe Store 21,2019-04-07,Baby,Baby toys,5,12,13891780,61799881,True,2019-04-07,1
106,East Europe,East Europe Store 21,2019-05-29,Furniture,Indoor tables,9,40,37433892,74332724,True,2019-01-12,2
107,East Europe,East Europe Store 21,2019-03-15,Beauty/Health,Haircare,5,6,19632502,63528549,True,2019-03-15,1
108,East Europe,East Europe Store 21,2019-06-18,Beauty/Health,Feminine Products,9,10,98349220,50995706,True,2019-06-18,1
109,East Europe,East Europe Store 21,2019-01-22,Baby,Diapers,2,12,28725788,37166362,False,2019-03-14,2
110,East Europe,East Europe Store 21,2019-07-16,Baby,Diaper bags,10,30,47427841,83840398,True,2019-07-16,1
111,East Europe,East Europe Store 21,2019-04-26,Furniture,Beds,7,15,44925630,61367714,True,2019-01-13,2
112,East Europe,East Europe Store 21,2019-05-16,Clothing,Kids,8,25,86736071,51860040,True,2019-05-16,1
113,East Europe,East Europe Store 21,2019-06-02,Furniture,Indoor tables,8,30,22900351,84704732,True,2019-07-29,2
114,East Europe,East Europe Store 21,2019-05-03,Baby,Cribs,7,30,66567421,56181710,True,2019-05-24,2
115,East Europe,East Europe Store 21,2019-08-15,Beauty/Health,Haircare,10,10,40902023,26362187,False,2019-08-15,1
116,East Europe,East Europe Store 21,2019-01-13,Electronics,Televisions,2,50,31007323,79518728,True,2019-01-13,1
117,East Europe,East Europe Store 21,2019-01-23,Baby,Car seats,2,30,97104225,35005527,False,2019-01-23,1
118,East Europe,East Europe Store 21,2019-06-16,Beauty/Health,Makeup,9,15,20000174,23337018,False,2019-02-23,2
119,East Europe,East Europe Store 21,2019-05-16,Furniture,Indoor tables,9,40,18442387,66121551,True,2019-03-07,2
120,East Europe,East Europe Store 21,2019-05-12,Baby,Diapers,8,12,24861111,7779006,False,2019-05-12,1
121,East Europe,East Europe Store 21,2019-05-24,Furniture,Patio furniture,7,30,93557215,58342545,True,2019-05-24,1
122,East Europe,East Europe Store 21,2019-08-08,Electronics,Headphones,9,50,75697026,57478211,True,2019-07-10,3
123,East Europe,East Europe Store 21,2019-06-02,Furniture,Beds,8,40,70962089,77357893,True,2019-06-15,3
124,East Europe,East Europe Store 21,2019-06-06,Baby,Diapers,8,10,16457267,38030696,False,2019-05-27,2
125,East Europe,East Europe Store 21,2019-02-03,Furniture,Beds,4,40,33886580,86001233,True,2019-07-28,2
126,East Europe,East Europe Store 21,2019-03-17,Electronics,Tablets,5,50,19445239,67850219,True,2019-02-19,2
127,East Europe,East Europe Store 21,2019-05-18,Electronics,Televisions,6,200,27930607,43216700,True,2019-03-05,2
128,East Europe,East Europe Store 21,2019-03-28,Baby,Strollers,6,30,53293983,55749543,True,2019-03-28,1
129,East Europe,East Europe Store 21,2019-03-03,Beauty/Health,Fragrances,6,15,64857536,83840398,True,2019-07-16,2
