ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 86,2019-04-23,Electronics,Speakers,8,100,24953523,42784533,True,2019-04-23,1
1,Central US,Central US Store 86,2019-05-16,Electronics,Computers,9,100,58400386,62232048,True,2019-05-16,1
2,Central US,Central US Store 86,2019-07-27,Beauty/Health,Oral care,11,10,48381253,47538370,True,2019-07-27,1
3,Central US,Central US Store 86,2019-01-01,Electronics,Televisions,5,50,72945088,62664215,True,2019-01-01,1
4,Central US,Central US Store 86,2019-04-09,Clothing,Shoes,8,25,39792367,42352366,True,2019-04-09,1
5,Central US,Central US Store 86,2019-05-24,Beauty/Health,Feminine Products,11,10,66066672,35869861,False,2019-05-24,1
6,Central US,Central US Store 86,2019-08-06,Baby,Car seats,13,30,60275035,67850219,True,2019-08-06,1
7,Central US,Central US Store 86,2019-04-14,Electronics,Televisions,8,200,83850797,79518728,True,2019-04-14,1
8,Central US,Central US Store 86,2019-02-13,Furniture,Patio furniture,6,15,10433755,41920199,True,2019-02-13,1
9,Central US,Central US Store 86,2019-07-30,Clothing,Shoes,13,12,51042263,79518728,True,2019-04-14,2
10,Central US,Central US Store 86,2019-07-27,Beauty/Health,Oral care,11,10,81570609,69578887,True,2019-07-27,1
11,Central US,Central US Store 86,2019-06-29,Furniture,Patio furniture,11,40,28481864,74332724,True,2019-06-29,1
12,Central US,Central US Store 86,2019-05-30,Beauty/Health,Haircare,11,10,96851346,47970537,True,2019-05-30,1
13,Central US,Central US Store 86,2019-08-04,Baby,Baby toys,14,15,38687989,86001233,True,2019-08-04,1
14,Central US,Central US Store 86,2019-04-20,Electronics,Cell Phones,8,200,43043378,83408231,True,2019-04-20,1
15,Central US,Central US Store 86,2019-05-14,Clothing,Baby,9,13,94231885,61367714,True,2019-05-14,1
16,Central US,Central US Store 86,2019-02-05,Clothing,Womens,7,10,68560253,32844692,False,2019-02-05,1
17,Central US,Central US Store 86,2019-05-15,Baby,Strollers,10,5,50109213,35005527,False,2019-05-15,1
