ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,North Europe,North Europe Store 27,2019-07-23,Electronics,Televisions,2,50,68086762,62232048,True,2019-07-23,1
1,North Europe,North Europe Store 27,2019-01-08,Clothing,Kids,3,13,83316231,26794354,False,2019-01-08,1
2,North Europe,North Europe Store 27,2019-04-26,Electronics,Headphones,2,300,41284212,67418052,True,2019-04-26,1
3,North Europe,North Europe Store 27,2019-03-14,Electronics,Computers,2,100,91730216,81247396,True,2019-03-14,1
4,North Europe,North Europe Store 27,2019-03-15,Beauty/Health,Feminine Products,4,6,35217550,82111730,True,2019-03-15,1
5,North Europe,North Europe Store 27,2019-04-22,Furniture,Pool furniture,5,100,15625246,66553718,True,2019-04-22,1
6,North Europe,North Europe Store 27,2019-03-06,Beauty/Health,Bath,5,15,65110658,23337018,False,2019-03-06,1
7,North Europe,North Europe Store 27,2019-02-04,Beauty/Health,Makeup,4,10,71659281,33709026,False,2019-02-04,1
8,North Europe,North Europe Store 27,2019-07-18,Baby,Diapers,11,15,62994052,73036223,True,2019-07-18,1
9,North Europe,North Europe Store 27,2019-06-17,Baby,Cribs,9,12,20699965,87297734,True,2019-06-17,1
10,North Europe,North Europe Store 27,2019-08-03,Beauty/Health,Feminine Products,12,10,83931291,4321670,False,2019-08-03,1
11,North Europe,North Europe Store 27,2019-04-11,Furniture,Beds,5,15,43931626,31980358,False,2019-04-11,1
12,North Europe,North Europe Store 27,2019-05-02,Beauty/Health,Oral care,8,10,33448732,46674036,True,2019-05-02,1
13,North Europe,North Europe Store 27,2019-02-14,Beauty/Health,Haircare,4,10,70781095,8211173,False,2019-02-14,1
14,North Europe,North Europe Store 27,2019-07-16,Beauty/Health,Haircare,9,10,10382363,67850219,True,2019-07-16,1
15,North Europe,North Europe Store 27,2019-06-14,Beauty/Health,Skincare,8,10,93998917,11236342,False,2019-06-14,1
16,North Europe,North Europe Store 27,2019-01-01,Electronics,Cell Phones,2,200,13341353,62664215,True,2019-01-01,1
17,North Europe,North Europe Store 27,2019-02-07,Furniture,Indoor tables,4,100,65240637,19879682,False,2019-02-07,1
18,North Europe,North Europe Store 27,2019-07-20,Clothing,Swimwear,10,12,90378969,27226521,False,2019-07-20,1
19,North Europe,North Europe Store 27,2019-06-26,Beauty/Health,Haircare,8,10,62170520,64392883,True,2019-06-26,1
20,North Europe,North Europe Store 27,2019-05-17,Clothing,Kids,8,13,85287086,84704732,True,2019-05-17,1
21,North Europe,North Europe Store 27,2019-06-11,Clothing,Mens,10,13,60754981,34141193,False,2019-06-11,1
22,North Europe,North Europe Store 27,2019-02-21,Electronics,Computers,1,300,46874011,67850219,True,2019-07-16,2
23,North Europe,North Europe Store 27,2019-07-24,Clothing,Kids,9,10,50051058,33276859,False,2019-07-24,1
24,North Europe,North Europe Store 27,2019-01-11,Furniture,Beds,4,15,54780065,24201352,False,2019-01-11,1
25,North Europe,North Europe Store 27,2019-06-10,Electronics,Televisions,2,200,31802020,15558012,False,2019-06-10,1
26,North Europe,North Europe Store 27,2019-03-24,Beauty/Health,Makeup,4,10,34756434,66985885,True,2019-03-24,1
27,North Europe,North Europe Store 27,2019-06-29,Baby,Strollers,8,30,44615596,57046044,True,2019-06-29,1
28,North Europe,North Europe Store 27,2019-05-01,Electronics,Computers,1,200,82957437,61799881,True,2019-05-01,1
29,North Europe,North Europe Store 27,2019-05-02,Beauty/Health,Skincare,8,14,55229268,85136899,True,2019-05-02,1
30,North Europe,North Europe Store 27,2019-07-09,Clothing,Baby,11,20,82295832,25497853,False,2019-07-09,1
31,North Europe,North Europe Store 27,2019-06-02,Baby,Baby toys,9,5,94198428,67418052,True,2019-04-26,2
32,North Europe,North Europe Store 27,2019-03-18,Baby,Diapers,6,10,42693771,79950895,True,2019-03-18,1
33,North Europe,North Europe Store 27,2019-03-08,Clothing,Kids,5,25,69569430,71307555,True,2019-03-08,1
