ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Australia Southeast,Australia Southeast Store 94,2019-04-11,Electronics,Speakers,6,100,80599778,45377535,True,2019-04-11,1
1,Australia Southeast,Australia Southeast Store 94,2019-02-19,Baby,Car seats,4,5,62161395,24201352,False,2019-02-19,1
2,Australia Southeast,Australia Southeast Store 94,2019-01-10,Electronics,Televisions,3,100,15965265,50995706,True,2019-01-10,1
3,Australia Southeast,Australia Southeast Store 94,2019-01-15,Baby,Diaper bags,3,12,81147309,78222227,True,2019-01-15,1
4,Australia Southeast,Australia Southeast Store 94,2019-07-26,Clothing,Womens,10,20,15634131,64825050,True,2019-07-26,1
5,Australia Southeast,Australia Southeast Store 94,2019-06-11,Beauty/Health,Bath,10,6,66622480,6482505,False,2019-06-11,1
6,Australia Southeast,Australia Southeast Store 94,2019-04-18,Beauty/Health,Feminine Products,6,10,28292628,81679563,True,2019-04-18,1
7,Australia Southeast,Australia Southeast Store 94,2019-05-13,Clothing,Swimwear,9,25,34956058,81247396,True,2019-05-13,1
8,Australia Southeast,Australia Southeast Store 94,2019-03-30,Beauty/Health,Skincare,4,10,63566799,86433400,True,2019-03-30,1
9,Australia Southeast,Australia Southeast Store 94,2019-06-26,Beauty/Health,Haircare,9,10,67996782,28090855,False,2019-06-26,1
10,Australia Southeast,Australia Southeast Store 94,2019-02-20,Clothing,Womens,3,12,85140184,47970537,True,2019-02-20,1
11,Australia Southeast,Australia Southeast Store 94,2019-02-09,Clothing,Baby,3,10,54039495,32844692,False,2019-02-09,1
12,Australia Southeast,Australia Southeast Store 94,2019-05-11,Furniture,Indoor seating,8,30,77467284,80815229,True,2019-05-11,1
13,Australia Southeast,Australia Southeast Store 94,2019-08-16,Electronics,Speakers,10,200,34545057,76925726,True,2019-08-16,1
14,Australia Southeast,Australia Southeast Store 94,2019-02-17,Electronics,Computers,4,200,47354444,67850219,True,2019-02-17,1
15,Australia Southeast,Australia Southeast Store 94,2019-07-18,Beauty/Health,Makeup,10,10,86534398,44945368,True,2019-07-18,1
16,Australia Southeast,Australia Southeast Store 94,2019-03-03,Furniture,Indoor seating,6,75,45800133,57478211,True,2019-03-03,1
17,Australia Southeast,Australia Southeast Store 94,2019-04-23,Furniture,Indoor tables,5,100,34947756,3025169,False,2019-04-23,1
18,Australia Southeast,Australia Southeast Store 94,2019-08-21,Baby,Car seats,12,30,16033550,43216700,True,2019-08-21,1
19,Australia Southeast,Australia Southeast Store 94,2019-02-08,Clothing,Kids,3,25,76091625,35005527,False,2019-02-08,1
20,Australia Southeast,Australia Southeast Store 94,2019-02-27,Beauty/Health,Feminine Products,3,10,97514621,45377535,True,2019-04-11,2
