ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 54,2019-03-10,Electronics,Computers,2,200,78515247,82976064,True,2019-03-10,1
1,West US,West US Store 54,2019-04-06,Clothing,Baby,6,10,52980587,57046044,True,2019-04-06,1
2,West US,West US Store 54,2019-05-02,Baby,Cribs,10,5,50975491,23769185,False,2019-05-02,1
3,West US,West US Store 54,2019-08-15,Furniture,Indoor tables,11,30,51610591,36734195,False,2019-08-15,1
4,West US,West US Store 54,2019-03-22,Clothing,Shoes,5,25,79537363,73900557,True,2019-03-22,1
5,West US,West US Store 54,2019-01-26,Furniture,Patio furniture,4,15,92875471,42784533,True,2019-01-26,1
6,West US,West US Store 54,2019-02-02,Beauty/Health,Skincare,4,6,43325078,54453042,True,2019-02-02,1
7,West US,West US Store 54,2019-03-19,Clothing,Womens,7,13,71511129,37166362,False,2019-03-19,1
8,West US,West US Store 54,2019-07-30,Clothing,Shoes,10,13,23832936,83408231,True,2019-07-30,1
9,West US,West US Store 54,2019-06-30,Baby,Car seats,10,10,45717150,73900557,True,2019-03-22,2
10,West US,West US Store 54,2019-04-29,Beauty/Health,Oral care,7,10,89084569,8643340,False,2019-04-29,1
11,West US,West US Store 54,2019-07-05,Clothing,Shoes,10,25,77934908,12965010,False,2019-07-05,1
12,West US,West US Store 54,2019-05-11,Furniture,Patio furniture,9,100,21975242,81247396,True,2019-05-11,1
13,West US,West US Store 54,2019-06-16,Baby,Strollers,9,12,25626337,37598529,False,2019-06-16,1
14,West US,West US Store 54,2019-05-16,Electronics,Headphones,3,300,36495307,81247396,True,2019-05-11,2
15,West US,West US Store 54,2019-03-31,Baby,Car seats,6,30,60167661,43216700,True,2019-03-31,1
16,West US,West US Store 54,2019-02-02,Beauty/Health,Oral care,5,10,49305098,54020875,True,2019-02-02,1
17,West US,West US Store 54,2019-05-14,Furniture,Pool furniture,9,15,56104823,68282386,True,2019-05-14,1
18,West US,West US Store 54,2019-01-20,Electronics,Cell Phones,2,100,79123383,50563539,True,2019-01-20,1
19,West US,West US Store 54,2019-05-15,Beauty/Health,Feminine Products,10,10,89304399,20311849,False,2019-05-15,1
20,West US,West US Store 54,2019-08-01,Furniture,Indoor seating,11,40,92567700,31548191,False,2019-08-01,1
21,West US,West US Store 54,2019-02-18,Clothing,Mens,6,20,67184246,3025169,False,2019-02-18,1
22,West US,West US Store 54,2019-03-29,Electronics,Televisions,2,300,17206439,28090855,False,2019-03-29,1
23,West US,West US Store 54,2019-04-10,Furniture,Patio furniture,8,15,91984731,84704732,True,2019-04-10,1
24,West US,West US Store 54,2019-08-16,Electronics,Cell Phones,2,200,24260807,71307555,True,2019-08-16,1
