ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 11,2019-02-26,Baby,Car seats,5,5,42477573,62664215,True,2019-02-26,1
1,West US,West US Store 11,2019-02-08,Baby,Diapers,4,10,84423629,11668509,False,2019-02-08,1
2,West US,West US Store 11,2019-05-23,Clothing,Baby,8,10,60769257,72604056,True,2019-05-23,1
3,West US,West US Store 11,2019-03-31,Clothing,Baby,6,10,61691274,43648867,True,2019-03-31,1
4,West US,West US Store 11,2019-01-28,Furniture,Pool furniture,3,40,63254192,30683857,False,2019-01-28,1
5,West US,West US Store 11,2019-01-21,Beauty/Health,Makeup,5,10,59637362,82111730,True,2019-01-21,1
6,West US,West US Store 11,2019-04-23,Beauty/Health,Makeup,7,15,43932489,65689384,True,2019-04-23,1
7,West US,West US Store 11,2019-01-15,Baby,Strollers,4,30,40468126,82543897,True,2019-01-15,1
8,West US,West US Store 11,2019-07-11,Baby,Baby toys,10,5,83794777,36734195,False,2019-07-11,1
9,West US,West US Store 11,2019-06-21,Baby,Diapers,9,10,52556714,48834871,True,2019-06-21,1
10,West US,West US Store 11,2019-03-08,Baby,Baby toys,5,12,81151000,80383062,True,2019-03-08,1
11,West US,West US Store 11,2019-01-16,Beauty/Health,Haircare,4,14,23073142,70875388,True,2019-01-16,1
12,West US,West US Store 11,2019-07-19,Furniture,Indoor tables,10,40,51997007,31980358,False,2019-07-19,1
13,West US,West US Store 11,2019-01-26,Baby,Diaper bags,4,15,12040930,74764891,True,2019-01-26,1
14,West US,West US Store 11,2019-07-01,Baby,Car seats,11,10,27912969,6050338,False,2019-07-01,1
15,West US,West US Store 11,2019-06-29,Electronics,Headphones,3,50,91878288,69146720,True,2019-06-29,1
16,West US,West US Store 11,2019-03-06,Furniture,Patio furniture,6,40,67309896,54020875,True,2019-03-06,1
17,West US,West US Store 11,2019-06-24,Furniture,Patio furniture,11,40,65145561,46241869,True,2019-06-24,1
18,West US,West US Store 11,2019-01-18,Electronics,Televisions,2,200,53834721,66121551,True,2019-01-18,1
19,West US,West US Store 11,2019-07-26,Baby,Car seats,11,12,34905084,72604056,True,2019-05-23,2
20,West US,West US Store 11,2019-02-09,Beauty/Health,Haircare,5,10,61401521,77790060,True,2019-02-09,1
21,West US,West US Store 11,2019-03-18,Clothing,Kids,6,12,81461124,86865567,True,2019-03-18,1
22,West US,West US Store 11,2019-02-16,Electronics,Cell Phones,3,300,89276589,82111730,True,2019-01-21,2
23,West US,West US Store 11,2019-03-25,Clothing,Kids,5,25,68207638,43216700,True,2019-03-25,1
24,West US,West US Store 11,2019-04-27,Clothing,Baby,9,12,56301952,41920199,True,2019-04-27,1
25,West US,West US Store 11,2019-06-12,Baby,Baby toys,9,15,92429180,72604056,True,2019-05-23,3
26,West US,West US Store 11,2019-06-15,Clothing,Swimwear,11,25,78694036,25065686,False,2019-06-15,1
27,West US,West US Store 11,2019-06-20,Electronics,Headphones,3,100,73848936,24633519,False,2019-06-20,1
28,West US,West US Store 11,2019-07-27,Clothing,Womens,10,25,97399925,25930020,False,2019-07-27,1
29,West US,West US Store 11,2019-01-29,Clothing,Womens,5,20,48138491,63960716,True,2019-01-29,1
30,West US,West US Store 11,2019-04-12,Electronics,Tablets,3,100,48648828,40623698,True,2019-04-12,1
31,West US,West US Store 11,2019-04-23,Electronics,Televisions,2,300,61993949,83840398,True,2019-04-23,1
32,West US,West US Store 11,2019-05-28,Electronics,Cell Phones,2,200,80395973,86433400,True,2019-05-28,1
33,West US,West US Store 11,2019-01-04,Electronics,Televisions,2,200,72858607,51427873,True,2019-01-04,1
34,West US,West US Store 11,2019-04-07,Baby,Diapers,8,12,84910700,44945368,True,2019-04-07,1
35,West US,West US Store 11,2019-07-22,Clothing,Swimwear,11,25,80533384,73900557,True,2019-07-22,1
36,West US,West US Store 11,2019-06-16,Baby,Diaper bags,9,15,81387633,39327197,True,2019-06-16,1
37,West US,West US Store 11,2019-01-02,Electronics,Headphones,2,50,73299171,24201352,False,2019-01-02,1
38,West US,West US Store 11,2019-02-26,Beauty/Health,Makeup,6,15,62892045,82543897,True,2019-01-15,2
39,West US,West US Store 11,2019-04-23,Clothing,Womens,7,13,93428504,57046044,True,2019-04-23,1
40,West US,West US Store 11,2019-05-26,Baby,Cribs,10,10,67245776,65257217,True,2019-05-26,1
41,West US,West US Store 11,2019-06-23,Beauty/Health,Skincare,10,14,79276117,65689384,True,2019-04-23,2
42,West US,West US Store 11,2019-02-09,Clothing,Swimwear,5,25,94060284,43648867,True,2019-03-31,2
43,West US,West US Store 11,2019-04-05,Beauty/Health,Feminine Products,8,10,29076463,18151014,False,2019-04-05,1
44,West US,West US Store 11,2019-03-13,Electronics,Headphones,3,200,50590775,2593002,False,2019-03-13,1
45,West US,West US Store 11,2019-07-15,Clothing,Swimwear,12,13,34647902,39759364,True,2019-07-15,1
46,West US,West US Store 11,2019-03-10,Clothing,Kids,5,25,72451322,9507674,False,2019-03-10,1
47,West US,West US Store 11,2019-05-11,Electronics,Tablets,2,50,60446545,58342545,True,2019-05-11,1
48,West US,West US Store 11,2019-04-05,Furniture,Patio furniture,8,15,48437831,69146720,True,2019-06-29,2
49,West US,West US Store 11,2019-07-18,Furniture,Indoor seating,12,30,88868062,54453042,True,2019-07-18,1
50,West US,West US Store 11,2019-06-10,Furniture,Patio furniture,9,40,87781495,81679563,True,2019-06-10,1
51,West US,West US Store 11,2019-02-25,Beauty/Health,Fragrances,4,14,71333316,31548191,False,2019-02-25,1
52,West US,West US Store 11,2019-07-02,Furniture,Patio furniture,10,100,77566655,45377535,True,2019-07-02,1
53,West US,West US Store 11,2019-08-13,Furniture,Indoor seating,13,30,20761754,79950895,True,2019-08-13,1
54,West US,West US Store 11,2019-05-10,Furniture,Beds,10,100,64121636,34573360,False,2019-05-10,1
55,West US,West US Store 11,2019-01-28,Furniture,Patio furniture,3,30,36805692,49699205,True,2019-01-28,1
56,West US,West US Store 11,2019-08-01,Furniture,Beds,12,75,29631754,28955189,False,2019-08-01,1
57,West US,West US Store 11,2019-03-26,Baby,Car seats,5,15,73591555,79518728,True,2019-03-26,1
58,West US,West US Store 11,2019-05-27,Clothing,Womens,9,12,74985208,38895030,True,2019-05-27,1
59,West US,West US Store 11,2019-08-09,Furniture,Indoor seating,13,100,65023953,45809702,True,2019-08-09,1
60,West US,West US Store 11,2019-01-03,Furniture,Beds,5,40,39090295,58342545,True,2019-05-11,2
61,West US,West US Store 11,2019-03-17,Electronics,Headphones,3,50,65061374,30683857,False,2019-01-28,2
62,West US,West US Store 11,2019-02-10,Beauty/Health,Makeup,5,6,25238366,86433400,True,2019-05-28,2
63,West US,West US Store 11,2019-04-28,Electronics,Tablets,2,100,60368754,75629225,True,2019-04-28,1
64,West US,West US Store 11,2019-04-22,Furniture,Beds,8,100,52458819,38895030,True,2019-05-27,2
65,West US,West US Store 11,2019-05-18,Clothing,Baby,10,13,87919139,68714553,True,2019-05-18,1
66,West US,West US Store 11,2019-06-24,Beauty/Health,Skincare,10,10,33112260,75629225,True,2019-04-28,2
67,West US,West US Store 11,2019-07-05,Electronics,Cell Phones,3,200,21052727,66553718,True,2019-07-05,1
68,West US,West US Store 11,2019-05-03,Beauty/Health,Oral care,8,10,91991738,79950895,True,2019-08-13,2
69,West US,West US Store 11,2019-07-25,Baby,Strollers,11,15,21552983,78654394,True,2019-07-25,1
70,West US,West US Store 11,2019-04-04,Clothing,Baby,7,25,62653851,37598529,False,2019-04-04,1
71,West US,West US Store 11,2019-03-26,Clothing,Womens,6,10,66829712,43648867,True,2019-03-31,3
72,West US,West US Store 11,2019-02-04,Electronics,Tablets,2,100,69062312,82543897,True,2019-01-15,3
73,West US,West US Store 11,2019-03-21,Electronics,Tablets,2,300,94434077,73468390,True,2019-03-21,1
74,West US,West US Store 11,2019-06-28,Baby,Diapers,9,12,81629585,34573360,False,2019-05-10,2
75,West US,West US Store 11,2019-06-14,Baby,Diapers,9,30,53404111,29819523,False,2019-06-14,1
76,West US,West US Store 11,2019-03-25,Electronics,Tablets,3,100,88482622,51860040,True,2019-03-25,1
77,West US,West US Store 11,2019-08-01,Electronics,Speakers,2,50,46698205,32844692,False,2019-08-01,1
78,West US,West US Store 11,2019-06-04,Electronics,Cell Phones,2,300,87109201,35005527,False,2019-06-04,1
79,West US,West US Store 11,2019-07-13,Clothing,Baby,12,12,45631964,38030696,False,2019-07-13,1
80,West US,West US Store 11,2019-07-20,Baby,Cribs,10,30,94273988,83840398,True,2019-04-23,2
81,West US,West US Store 11,2019-07-13,Baby,Strollers,10,15,60417790,66985885,True,2019-07-13,1
82,West US,West US Store 11,2019-03-15,Furniture,Patio furniture,6,30,45787129,23337018,False,2019-03-15,1
83,West US,West US Store 11,2019-04-23,Furniture,Beds,8,30,42907950,49699205,True,2019-01-28,2
84,West US,West US Store 11,2019-05-23,Furniture,Indoor tables,10,15,13358626,36734195,False,2019-07-11,2
85,West US,West US Store 11,2019-06-11,Baby,Strollers,9,5,58001185,30683857,False,2019-01-28,3
86,West US,West US Store 11,2019-08-03,Electronics,Headphones,2,100,97631195,29387356,False,2019-08-03,1
87,West US,West US Store 11,2019-07-10,Furniture,Beds,11,100,32947407,38030696,False,2019-07-13,2
88,West US,West US Store 11,2019-08-17,Clothing,Womens,11,10,32318222,9507674,False,2019-03-10,2
89,West US,West US Store 11,2019-05-06,Furniture,Beds,10,40,35663170,60503380,True,2019-05-06,1
90,West US,West US Store 11,2019-08-04,Baby,Baby toys,12,5,82402145,32844692,False,2019-08-01,2
91,West US,West US Store 11,2019-07-07,Clothing,Womens,11,25,60327340,57478211,True,2019-07-07,1
92,West US,West US Store 11,2019-08-01,Beauty/Health,Haircare,12,10,64156835,30683857,False,2019-01-28,4
93,West US,West US Store 11,2019-05-06,Electronics,Televisions,2,50,79778229,19447515,False,2019-05-06,1
94,West US,West US Store 11,2019-08-02,Clothing,Baby,12,13,52292485,15558012,False,2019-08-02,1
95,West US,West US Store 11,2019-07-03,Clothing,Mens,12,13,42917720,81679563,True,2019-06-10,2
