ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 57,2019-03-22,Baby,Diapers,8,15,88062159,13397177,False,2019-03-22,1
1,West US,West US Store 57,2019-06-27,Furniture,Patio furniture,11,30,41862095,37598529,False,2019-06-27,1
2,West US,West US Store 57,2019-04-27,Beauty/Health,Makeup,9,6,56051932,34141193,False,2019-04-27,1
3,West US,West US Store 57,2019-07-13,Clothing,Mens,12,13,20246932,82976064,True,2019-07-13,1
4,West US,West US Store 57,2019-08-09,Beauty/Health,Makeup,13,10,50769086,28955189,False,2019-08-09,1
5,West US,West US Store 57,2019-02-25,Electronics,Tablets,6,50,95188262,85136899,True,2019-02-25,1
6,West US,West US Store 57,2019-01-25,Baby,Car seats,5,5,87891170,19447515,False,2019-01-25,1
7,West US,West US Store 57,2019-03-07,Electronics,Computers,6,300,17299982,53588708,True,2019-03-07,1
8,West US,West US Store 57,2019-02-04,Clothing,Mens,7,20,64187790,43648867,True,2019-02-04,1
9,West US,West US Store 57,2019-02-03,Beauty/Health,Oral care,6,10,38181778,23337018,False,2019-02-03,1
10,West US,West US Store 57,2019-04-07,Furniture,Patio furniture,8,15,59516184,5186004,False,2019-04-07,1
11,West US,West US Store 57,2019-08-12,Clothing,Shoes,14,20,89503728,29819523,False,2019-08-12,1
12,West US,West US Store 57,2019-01-05,Baby,Diapers,5,30,20810156,71739722,True,2019-01-05,1
13,West US,West US Store 57,2019-03-21,Beauty/Health,Oral care,7,10,38113173,46241869,True,2019-03-21,1
14,West US,West US Store 57,2019-01-04,Furniture,Beds,4,30,43082975,26794354,False,2019-01-04,1
15,West US,West US Store 57,2019-05-09,Beauty/Health,Feminine Products,10,10,29851366,86001233,True,2019-05-09,1
16,West US,West US Store 57,2019-05-03,Furniture,Beds,10,40,71223327,34141193,False,2019-04-27,2
17,West US,West US Store 57,2019-08-14,Clothing,Kids,13,12,49542245,39327197,True,2019-08-14,1
18,West US,West US Store 57,2019-03-26,Furniture,Indoor tables,7,40,68783716,20744016,False,2019-03-26,1
19,West US,West US Store 57,2019-02-17,Baby,Car seats,5,10,87170807,83408231,True,2019-02-17,1
20,West US,West US Store 57,2019-05-21,Baby,Car seats,11,12,15387578,57910378,True,2019-05-21,1
21,West US,West US Store 57,2019-05-28,Clothing,Shoes,10,20,86269773,63960716,True,2019-05-28,1
22,West US,West US Store 57,2019-05-31,Beauty/Health,Makeup,10,10,41623356,9939841,False,2019-05-31,1
23,West US,West US Store 57,2019-05-30,Beauty/Health,Haircare,9,10,12041610,77357893,True,2019-05-30,1
24,West US,West US Store 57,2019-06-29,Furniture,Pool furniture,11,75,71828187,48834871,True,2019-06-29,1
25,West US,West US Store 57,2019-03-25,Clothing,Shoes,7,25,56674161,16422346,False,2019-03-25,1
26,West US,West US Store 57,2019-01-31,Furniture,Beds,4,40,12283272,45809702,True,2019-01-31,1
27,West US,West US Store 57,2019-07-24,Electronics,Televisions,11,200,51002765,37598529,False,2019-06-27,2
28,West US,West US Store 57,2019-02-27,Beauty/Health,Fragrances,5,14,17097333,74764891,True,2019-02-27,1
29,West US,West US Store 57,2019-07-21,Baby,Diapers,13,5,69820178,57046044,True,2019-07-21,1
30,West US,West US Store 57,2019-07-23,Clothing,Shoes,13,25,36249884,33709026,False,2019-07-23,1
31,West US,West US Store 57,2019-08-07,Clothing,Shoes,12,13,24494480,44081034,True,2019-08-07,1
32,West US,West US Store 57,2019-05-07,Beauty/Health,Feminine Products,10,6,63351089,84272565,True,2019-05-07,1
33,West US,West US Store 57,2019-02-07,Electronics,Televisions,6,200,59779172,44513201,True,2019-02-07,1
34,West US,West US Store 57,2019-05-06,Furniture,Beds,9,30,41050027,44513201,True,2019-02-07,2
35,West US,West US Store 57,2019-01-04,Beauty/Health,Skincare,5,10,43135150,52292207,True,2019-01-04,1
36,West US,West US Store 57,2019-01-06,Clothing,Shoes,5,12,52676537,82111730,True,2019-01-06,1
37,West US,West US Store 57,2019-03-25,Baby,Diaper bags,7,5,88718146,77790060,True,2019-03-25,1
38,West US,West US Store 57,2019-02-17,Beauty/Health,Fragrances,6,10,87413181,60935547,True,2019-02-17,1
39,West US,West US Store 57,2019-06-06,Clothing,Swimwear,11,25,41662127,10372008,False,2019-06-06,1
40,West US,West US Store 57,2019-01-27,Beauty/Health,Oral care,5,14,34644663,25065686,False,2019-01-27,1
41,West US,West US Store 57,2019-04-13,Furniture,Indoor seating,8,30,49196986,38462863,False,2019-04-13,1
42,West US,West US Store 57,2019-05-19,Clothing,Swimwear,11,12,14088183,26362187,False,2019-05-19,1
43,West US,West US Store 57,2019-01-16,Baby,Diaper bags,6,30,86596049,63096382,True,2019-01-16,1
44,West US,West US Store 57,2019-03-26,Furniture,Indoor tables,7,30,81613732,19447515,False,2019-01-25,2
45,West US,West US Store 57,2019-05-15,Clothing,Mens,11,10,75569597,37166362,False,2019-05-15,1
46,West US,West US Store 57,2019-03-27,Baby,Strollers,8,12,82870415,12965010,False,2019-03-27,1
47,West US,West US Store 57,2019-02-14,Electronics,Cell Phones,5,200,49244266,75629225,True,2019-02-14,1
48,West US,West US Store 57,2019-07-01,Baby,Cribs,11,12,54452436,52724374,True,2019-07-01,1
