ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 15,2019-03-14,Beauty/Health,Oral care,5,10,27705517,86001233,True,2019-03-14,1
1,East US,East US Store 15,2019-07-18,Clothing,Shoes,12,13,44065773,87297734,True,2019-07-18,1
2,East US,East US Store 15,2019-05-15,Electronics,Televisions,3,300,65931661,69146720,True,2019-05-15,1
3,East US,East US Store 15,2019-01-31,Furniture,Indoor seating,3,100,14828363,80815229,True,2019-01-31,1
4,East US,East US Store 15,2019-02-04,Beauty/Health,Feminine Products,5,10,85619459,8211173,False,2019-02-04,1
5,East US,East US Store 15,2019-04-02,Electronics,Televisions,3,300,68693936,28955189,False,2019-04-02,1
6,East US,East US Store 15,2019-02-13,Baby,Strollers,6,10,76421247,39759364,True,2019-02-13,1
7,East US,East US Store 15,2019-07-24,Electronics,Computers,3,200,91715686,73036223,True,2019-07-24,1
8,East US,East US Store 15,2019-04-23,Furniture,Pool furniture,8,75,87990619,37166362,False,2019-04-23,1
9,East US,East US Store 15,2019-08-11,Beauty/Health,Skincare,13,10,62907468,5618171,False,2019-08-11,1
10,East US,East US Store 15,2019-03-14,Baby,Car seats,7,30,82390750,55749543,True,2019-03-14,1
11,East US,East US Store 15,2019-07-23,Electronics,Headphones,3,300,38624771,83840398,True,2019-07-23,1
12,East US,East US Store 15,2019-04-15,Clothing,Baby,6,25,51616796,31548191,False,2019-04-15,1
13,East US,East US Store 15,2019-02-18,Furniture,Pool furniture,5,15,40660464,65689384,True,2019-02-18,1
14,East US,East US Store 15,2019-07-01,Beauty/Health,Skincare,10,6,54866580,15125845,False,2019-07-01,1
15,East US,East US Store 15,2019-03-03,Beauty/Health,Oral care,7,14,31046848,73468390,True,2019-03-03,1
16,East US,East US Store 15,2019-06-12,Furniture,Indoor tables,9,100,57499892,32844692,False,2019-06-12,1
17,East US,East US Store 15,2019-05-09,Beauty/Health,Skincare,8,6,11394326,23337018,False,2019-05-09,1
18,East US,East US Store 15,2019-01-31,Beauty/Health,Feminine Products,4,10,53952748,70011054,True,2019-01-31,1
19,East US,East US Store 15,2019-02-11,Electronics,Tablets,2,300,36007105,54885209,True,2019-02-11,1
20,East US,East US Store 15,2019-05-16,Beauty/Health,Haircare,9,10,32326050,66121551,True,2019-05-16,1
21,East US,East US Store 15,2019-03-02,Furniture,Indoor seating,5,75,38943698,26362187,False,2019-03-02,1
22,East US,East US Store 15,2019-06-10,Beauty/Health,Makeup,10,6,74853921,36734195,False,2019-06-10,1
23,East US,East US Store 15,2019-06-08,Furniture,Indoor seating,10,100,11021695,12965010,False,2019-06-08,1
24,East US,East US Store 15,2019-02-09,Furniture,Indoor tables,6,40,58098584,41488032,True,2019-02-09,1
25,East US,East US Store 15,2019-04-10,Electronics,Computers,2,100,79403892,8643340,False,2019-04-10,1
26,East US,East US Store 15,2019-01-12,Furniture,Indoor seating,5,75,99821678,34141193,False,2019-01-12,1
27,East US,East US Store 15,2019-06-13,Beauty/Health,Makeup,11,10,95091186,60503380,True,2019-06-13,1
28,East US,East US Store 15,2019-04-28,Furniture,Indoor tables,7,100,23826376,75197058,True,2019-04-28,1
29,East US,East US Store 15,2019-01-15,Electronics,Headphones,2,100,74035956,63096382,True,2019-01-15,1
30,East US,East US Store 15,2019-07-15,Clothing,Mens,12,25,27473591,67850219,True,2019-07-15,1
31,East US,East US Store 15,2019-03-11,Baby,Cribs,7,15,25588907,82111730,True,2019-03-11,1
32,East US,East US Store 15,2019-03-11,Clothing,Shoes,5,20,54158648,53156541,True,2019-03-11,1
