ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 69,2019-07-20,Beauty/Health,Makeup,11,10,22928270,42784533,True,2019-07-20,1
1,Central US,Central US Store 69,2019-04-05,Beauty/Health,Oral care,6,14,89215655,56181710,True,2019-04-05,1
2,Central US,Central US Store 69,2019-01-14,Furniture,Patio furniture,4,15,13961515,84704732,True,2019-01-14,1
3,Central US,Central US Store 69,2019-02-21,Furniture,Patio furniture,6,75,38591205,67418052,True,2019-02-21,1
4,Central US,Central US Store 69,2019-02-14,Clothing,Mens,4,25,57789339,43648867,True,2019-02-14,1
5,Central US,Central US Store 69,2019-03-15,Beauty/Health,Oral care,7,10,34593350,54020875,True,2019-03-15,1
6,Central US,Central US Store 69,2019-04-09,Clothing,Mens,6,13,66297429,61367714,True,2019-04-09,1
7,Central US,Central US Store 69,2019-06-05,Furniture,Indoor tables,9,100,64134886,32412525,False,2019-06-05,1
8,Central US,Central US Store 69,2019-01-29,Electronics,Tablets,2,100,31971178,72171889,True,2019-01-29,1
9,Central US,Central US Store 69,2019-07-11,Baby,Car seats,11,15,24765910,27226521,False,2019-07-11,1
10,Central US,Central US Store 69,2019-05-23,Electronics,Computers,2,50,57376327,23769185,False,2019-05-23,1
11,Central US,Central US Store 69,2019-08-12,Furniture,Pool furniture,11,15,21167790,50131372,True,2019-08-12,1
12,Central US,Central US Store 69,2019-04-19,Electronics,Televisions,3,200,65416785,37166362,False,2019-04-19,1
13,Central US,Central US Store 69,2019-01-20,Beauty/Health,Feminine Products,3,10,85547623,26362187,False,2019-01-20,1
14,Central US,Central US Store 69,2019-07-31,Clothing,Kids,11,25,52332096,53588708,True,2019-07-31,1
15,Central US,Central US Store 69,2019-06-20,Clothing,Swimwear,9,25,60984584,10804175,False,2019-06-20,1
16,Central US,Central US Store 69,2019-07-10,Beauty/Health,Skincare,11,10,39714425,46674036,True,2019-07-10,1
17,Central US,Central US Store 69,2019-02-03,Beauty/Health,Fragrances,6,15,46996725,3889503,False,2019-02-03,1
18,Central US,Central US Store 69,2019-08-11,Baby,Baby toys,12,5,52022974,25497853,False,2019-08-11,1
19,Central US,Central US Store 69,2019-07-17,Electronics,Headphones,2,100,28183777,31548191,False,2019-07-17,1
20,Central US,Central US Store 69,2019-05-19,Baby,Cribs,8,12,63284063,67850219,True,2019-05-19,1
21,Central US,Central US Store 69,2019-03-14,Electronics,Televisions,3,100,97224314,35869861,False,2019-03-14,1
22,Central US,Central US Store 69,2019-04-11,Beauty/Health,Oral care,6,14,89883426,12100676,False,2019-04-11,1
23,Central US,Central US Store 69,2019-06-22,Clothing,Swimwear,9,10,82123197,66121551,True,2019-06-22,1
24,Central US,Central US Store 69,2019-03-09,Furniture,Beds,7,15,73693778,50131372,True,2019-08-12,2
25,Central US,Central US Store 69,2019-02-23,Beauty/Health,Oral care,6,14,18278537,28955189,False,2019-02-23,1
26,Central US,Central US Store 69,2019-08-07,Baby,Strollers,13,5,58123847,28523022,False,2019-08-07,1
27,Central US,Central US Store 69,2019-02-09,Baby,Car seats,6,10,20630555,70875388,True,2019-02-09,1
28,Central US,Central US Store 69,2019-05-15,Baby,Strollers,10,12,72745535,14261511,False,2019-05-15,1
29,Central US,Central US Store 69,2019-06-09,Beauty/Health,Feminine Products,9,10,89955757,34573360,False,2019-06-09,1
30,Central US,Central US Store 69,2019-05-18,Furniture,Beds,8,100,32511672,42352366,True,2019-05-18,1
31,Central US,Central US Store 69,2019-04-10,Clothing,Baby,8,25,35992747,8211173,False,2019-04-10,1
32,Central US,Central US Store 69,2019-08-01,Furniture,Indoor tables,13,30,38977781,66121551,True,2019-06-22,2
33,Central US,Central US Store 69,2019-08-10,Clothing,Swimwear,13,13,85463730,9507674,False,2019-08-10,1
34,Central US,Central US Store 69,2019-05-21,Clothing,Mens,10,25,14352593,44081034,True,2019-05-21,1
35,Central US,Central US Store 69,2019-07-19,Clothing,Womens,10,25,45143985,63528549,True,2019-07-19,1
36,Central US,Central US Store 69,2019-07-09,Electronics,Computers,3,200,96459289,26794354,False,2019-07-09,1
37,Central US,Central US Store 69,2019-06-14,Electronics,Tablets,2,200,45620067,78654394,True,2019-06-14,1
38,Central US,Central US Store 69,2019-05-14,Beauty/Health,Oral care,9,10,25663459,36734195,False,2019-05-14,1
39,Central US,Central US Store 69,2019-04-09,Furniture,Indoor tables,8,75,44190266,76493559,True,2019-04-09,1
40,Central US,Central US Store 69,2019-03-10,Furniture,Indoor tables,6,100,22865718,31980358,False,2019-03-10,1
41,Central US,Central US Store 69,2019-06-04,Furniture,Indoor tables,9,15,48466792,50131372,True,2019-08-12,3
42,Central US,Central US Store 69,2019-03-25,Electronics,Headphones,2,50,93691153,41488032,True,2019-03-25,1
43,Central US,Central US Store 69,2019-06-29,Clothing,Shoes,10,10,32933823,73900557,True,2019-06-29,1
44,Central US,Central US Store 69,2019-04-02,Beauty/Health,Haircare,8,10,42964620,80815229,True,2019-04-02,1
45,Central US,Central US Store 69,2019-07-21,Beauty/Health,Oral care,12,15,41503384,61799881,True,2019-07-21,1
46,Central US,Central US Store 69,2019-07-30,Electronics,Cell Phones,2,300,67914233,56613877,True,2019-07-30,1
47,Central US,Central US Store 69,2019-04-09,Clothing,Womens,7,12,53932860,87297734,True,2019-04-09,1
48,Central US,Central US Store 69,2019-05-23,Beauty/Health,Haircare,8,10,35498411,28955189,False,2019-02-23,2
49,Central US,Central US Store 69,2019-05-10,Clothing,Womens,8,20,90372527,15125845,False,2019-05-10,1
50,Central US,Central US Store 69,2019-02-01,Baby,Car seats,4,30,25034763,56181710,True,2019-04-05,2
51,Central US,Central US Store 69,2019-01-08,Furniture,Indoor tables,5,40,73185917,21176183,False,2019-01-08,1
52,Central US,Central US Store 69,2019-02-04,Clothing,Womens,4,25,12662798,34573360,False,2019-06-09,2
53,Central US,Central US Store 69,2019-05-01,Furniture,Indoor tables,10,75,26044630,26794354,False,2019-07-09,2
54,Central US,Central US Store 69,2019-03-15,Beauty/Health,Haircare,5,14,76457160,26794354,False,2019-07-09,3
55,Central US,Central US Store 69,2019-07-05,Furniture,Indoor tables,11,15,79223803,47538370,True,2019-07-05,1
56,Central US,Central US Store 69,2019-07-29,Baby,Cribs,11,10,63317654,40191531,True,2019-07-29,1
57,Central US,Central US Store 69,2019-03-09,Clothing,Shoes,6,12,51011648,41055865,True,2019-03-09,1
58,Central US,Central US Store 69,2019-01-09,Clothing,Baby,3,20,30867505,47106203,True,2019-01-09,1
59,Central US,Central US Store 69,2019-01-26,Baby,Baby toys,3,30,90830037,84272565,True,2019-01-26,1
60,Central US,Central US Store 69,2019-02-28,Electronics,Cell Phones,2,100,90114426,44513201,True,2019-02-28,1
61,Central US,Central US Store 69,2019-01-14,Clothing,Mens,5,10,99112388,67850219,True,2019-05-19,2
62,Central US,Central US Store 69,2019-01-30,Furniture,Patio furniture,5,100,47812054,49267038,True,2019-01-30,1
63,Central US,Central US Store 69,2019-02-05,Beauty/Health,Fragrances,6,10,29889852,25065686,False,2019-02-05,1
64,Central US,Central US Store 69,2019-01-16,Beauty/Health,Skincare,5,10,75390709,61799881,True,2019-07-21,2
65,Central US,Central US Store 69,2019-02-27,Furniture,Patio furniture,6,15,60997120,44081034,True,2019-05-21,2
66,Central US,Central US Store 69,2019-03-04,Baby,Baby toys,5,10,61314503,83840398,True,2019-03-04,1
67,Central US,Central US Store 69,2019-05-17,Clothing,Swimwear,9,25,17340950,66121551,True,2019-06-22,3
68,Central US,Central US Store 69,2019-08-17,Baby,Baby toys,13,15,28811073,69146720,True,2019-08-17,1
69,Central US,Central US Store 69,2019-01-06,Electronics,Televisions,2,100,15773444,81679563,True,2019-01-06,1
70,Central US,Central US Store 69,2019-08-11,Clothing,Womens,13,10,59388047,25930020,False,2019-08-11,1
71,Central US,Central US Store 69,2019-02-18,Baby,Cribs,6,12,64167885,79950895,True,2019-02-18,1
72,Central US,Central US Store 69,2019-07-26,Furniture,Patio furniture,10,40,38936995,38462863,False,2019-07-26,1
73,Central US,Central US Store 69,2019-05-26,Furniture,Pool furniture,8,75,57232676,74332724,True,2019-05-26,1
74,Central US,Central US Store 69,2019-01-14,Beauty/Health,Bath,3,15,74438955,61367714,True,2019-04-09,2
75,Central US,Central US Store 69,2019-05-18,Furniture,Indoor tables,9,40,94456492,49267038,True,2019-01-30,2
76,Central US,Central US Store 69,2019-02-26,Clothing,Womens,5,25,82523996,80383062,True,2019-02-26,1
77,Central US,Central US Store 69,2019-08-04,Beauty/Health,Skincare,12,10,16450342,47106203,True,2019-01-09,2
78,Central US,Central US Store 69,2019-02-04,Electronics,Televisions,3,300,51794754,24633519,False,2019-02-04,1
79,Central US,Central US Store 69,2019-01-12,Furniture,Indoor seating,4,30,39202705,15125845,False,2019-05-10,2
80,Central US,Central US Store 69,2019-08-18,Baby,Diaper bags,13,10,68491320,44081034,True,2019-05-21,3
81,Central US,Central US Store 69,2019-02-21,Clothing,Mens,6,20,41925675,31548191,False,2019-07-17,2
82,Central US,Central US Store 69,2019-01-27,Furniture,Indoor seating,5,100,81425469,63960716,True,2019-01-27,1
83,Central US,Central US Store 69,2019-03-09,Beauty/Health,Makeup,7,10,62972318,32844692,False,2019-03-09,1
84,Central US,Central US Store 69,2019-05-28,Clothing,Mens,9,25,25502787,48834871,True,2019-05-28,1
85,Central US,Central US Store 69,2019-01-06,Baby,Baby toys,5,15,58330399,79518728,True,2019-01-06,1
86,Central US,Central US Store 69,2019-07-21,Baby,Diapers,10,15,38301149,35437694,False,2019-07-21,1
87,Central US,Central US Store 69,2019-01-04,Beauty/Health,Feminine Products,4,15,89083886,25065686,False,2019-02-05,2
88,Central US,Central US Store 69,2019-06-06,Beauty/Health,Bath,11,10,47942596,79518728,True,2019-01-06,2
89,Central US,Central US Store 69,2019-05-13,Clothing,Baby,9,10,99823803,17286680,False,2019-05-13,1
90,Central US,Central US Store 69,2019-03-19,Baby,Diapers,5,30,42864904,32412525,False,2019-06-05,2
91,Central US,Central US Store 69,2019-03-29,Beauty/Health,Feminine Products,6,14,78637092,44945368,True,2019-03-29,1
92,Central US,Central US Store 69,2019-08-13,Furniture,Beds,13,100,35957380,7346839,False,2019-08-13,1
93,Central US,Central US Store 69,2019-04-27,Electronics,Speakers,3,200,71796020,50131372,True,2019-08-12,4
94,Central US,Central US Store 69,2019-02-10,Beauty/Health,Skincare,4,10,76517061,13397177,False,2019-02-10,1
95,Central US,Central US Store 69,2019-02-03,Beauty/Health,Haircare,4,10,28192738,29819523,False,2019-02-03,1
96,Central US,Central US Store 69,2019-05-10,Electronics,Tablets,2,200,27779809,65257217,True,2019-05-10,1
97,Central US,Central US Store 69,2019-02-13,Baby,Diaper bags,4,12,86189323,40191531,True,2019-07-29,2
98,Central US,Central US Store 69,2019-08-13,Electronics,Computers,2,50,63065557,36302028,False,2019-08-13,1
99,Central US,Central US Store 69,2019-05-03,Baby,Cribs,10,30,94882133,53588708,True,2019-07-31,2
100,Central US,Central US Store 69,2019-05-14,Beauty/Health,Haircare,9,15,59329500,83408231,True,2019-05-14,1
101,Central US,Central US Store 69,2019-02-22,Electronics,Cell Phones,2,100,57690848,76493559,True,2019-04-09,2
102,Central US,Central US Store 69,2019-04-20,Beauty/Health,Haircare,8,6,10508214,11668509,False,2019-04-20,1
103,Central US,Central US Store 69,2019-05-14,Electronics,Tablets,3,300,61835701,59206879,True,2019-05-14,1
104,Central US,Central US Store 69,2019-02-21,Beauty/Health,Oral care,5,10,64867669,50563539,True,2019-02-21,1
105,Central US,Central US Store 69,2019-07-07,Electronics,Headphones,3,300,91044923,38462863,False,2019-07-26,2
106,Central US,Central US Store 69,2019-08-18,Baby,Car seats,13,12,81075975,54020875,True,2019-03-15,2
107,Central US,Central US Store 69,2019-02-15,Beauty/Health,Skincare,6,14,73177979,50995706,True,2019-02-15,1
108,Central US,Central US Store 69,2019-06-09,Electronics,Computers,3,50,53745140,78654394,True,2019-06-14,2
109,Central US,Central US Store 69,2019-01-28,Clothing,Shoes,4,25,28867227,5618171,False,2019-01-28,1
110,Central US,Central US Store 69,2019-08-10,Baby,Car seats,12,30,89929099,66121551,True,2019-06-22,4
111,Central US,Central US Store 69,2019-02-09,Beauty/Health,Haircare,6,10,85533706,43216700,True,2019-02-09,1
112,Central US,Central US Store 69,2019-06-20,Electronics,Computers,3,100,75069233,47106203,True,2019-01-09,3
113,Central US,Central US Store 69,2019-04-21,Baby,Diaper bags,6,15,91615897,74764891,True,2019-04-21,1
114,Central US,Central US Store 69,2019-01-03,Electronics,Speakers,2,300,75701134,56613877,True,2019-07-30,2
115,Central US,Central US Store 69,2019-04-12,Clothing,Baby,7,10,97122462,78654394,True,2019-06-14,3
116,Central US,Central US Store 69,2019-08-05,Baby,Baby toys,12,30,27657781,65257217,True,2019-05-10,2
117,Central US,Central US Store 69,2019-02-08,Beauty/Health,Haircare,6,14,49942031,46674036,True,2019-07-10,2
118,Central US,Central US Store 69,2019-01-17,Furniture,Pool furniture,3,15,52472559,73900557,True,2019-06-29,2
119,Central US,Central US Store 69,2019-08-07,Furniture,Beds,11,100,15419989,86001233,True,2019-08-07,1
120,Central US,Central US Store 69,2019-05-20,Baby,Diaper bags,9,10,89186624,73468390,True,2019-05-20,1
121,Central US,Central US Store 69,2019-06-01,Electronics,Tablets,2,200,37137576,65257217,True,2019-05-10,3
122,Central US,Central US Store 69,2019-01-16,Beauty/Health,Fragrances,3,14,55437192,34141193,False,2019-01-16,1
123,Central US,Central US Store 69,2019-05-13,Furniture,Pool furniture,10,100,13912663,66121551,True,2019-06-22,5
124,Central US,Central US Store 69,2019-03-23,Baby,Diaper bags,6,12,94730569,86001233,True,2019-08-07,2
125,Central US,Central US Store 69,2019-01-05,Clothing,Baby,3,25,66914091,13829344,False,2019-01-05,1
126,Central US,Central US Store 69,2019-05-25,Beauty/Health,Fragrances,8,10,60984826,28523022,False,2019-08-07,2
127,Central US,Central US Store 69,2019-05-24,Electronics,Cell Phones,2,50,54344262,88162068,True,2019-05-24,1
128,Central US,Central US Store 69,2019-06-30,Electronics,Computers,2,100,16852620,62232048,True,2019-06-30,1
129,Central US,Central US Store 69,2019-05-05,Baby,Strollers,8,30,86167928,67850219,True,2019-05-19,3
130,Central US,Central US Store 69,2019-02-23,Baby,Strollers,4,10,23102384,2593002,False,2019-02-23,1
131,Central US,Central US Store 69,2019-08-08,Furniture,Beds,12,40,81129734,38462863,False,2019-07-26,3
132,Central US,Central US Store 69,2019-08-05,Beauty/Health,Haircare,12,10,75955895,56613877,True,2019-07-30,3
133,Central US,Central US Store 69,2019-04-04,Beauty/Health,Haircare,6,10,48967080,48402704,True,2019-04-04,1
134,Central US,Central US Store 69,2019-07-14,Clothing,Womens,10,25,84156687,49267038,True,2019-01-30,3
135,Central US,Central US Store 69,2019-07-30,Beauty/Health,Haircare,10,6,85663721,88162068,True,2019-05-24,2
136,Central US,Central US Store 69,2019-07-15,Clothing,Kids,10,12,57073104,72171889,True,2019-01-29,2
137,Central US,Central US Store 69,2019-08-16,Electronics,Televisions,2,300,72755684,44945368,True,2019-03-29,2
138,Central US,Central US Store 69,2019-01-16,Electronics,Televisions,3,100,81285373,36302028,False,2019-08-13,2
139,Central US,Central US Store 69,2019-04-08,Baby,Car seats,8,30,42474103,48834871,True,2019-05-28,2
140,Central US,Central US Store 69,2019-01-06,Furniture,Pool furniture,3,100,52269926,50563539,True,2019-02-21,2
141,Central US,Central US Store 69,2019-07-29,Furniture,Indoor seating,11,40,41444816,42784533,True,2019-07-20,2
142,Central US,Central US Store 69,2019-06-11,Clothing,Baby,10,20,78340829,48402704,True,2019-04-04,2
143,Central US,Central US Store 69,2019-07-10,Clothing,Womens,12,20,18738840,63960716,True,2019-01-27,2
144,Central US,Central US Store 69,2019-06-14,Electronics,Tablets,2,100,30045644,82111730,True,2019-06-14,1
145,Central US,Central US Store 69,2019-05-14,Beauty/Health,Skincare,8,10,30483870,86865567,True,2019-05-14,1
146,Central US,Central US Store 69,2019-07-02,Beauty/Health,Haircare,10,14,59009173,62232048,True,2019-06-30,2
147,Central US,Central US Store 69,2019-08-18,Clothing,Mens,11,20,63760889,71307555,True,2019-08-18,1
148,Central US,Central US Store 69,2019-07-04,Clothing,Mens,11,13,82569408,52292207,True,2019-07-04,1
149,Central US,Central US Store 69,2019-02-28,Furniture,Indoor seating,4,100,22418054,18151014,False,2019-02-28,1
150,Central US,Central US Store 69,2019-08-05,Baby,Strollers,12,12,15989576,58342545,True,2019-08-05,1
151,Central US,Central US Store 69,2019-01-31,Electronics,Televisions,2,200,11508132,76493559,True,2019-04-09,3
152,Central US,Central US Store 69,2019-01-04,Furniture,Pool furniture,5,40,38239719,82976064,True,2019-01-04,1
153,Central US,Central US Store 69,2019-07-26,Electronics,Televisions,3,100,28288772,29819523,False,2019-02-03,2
154,Central US,Central US Store 69,2019-01-23,Furniture,Indoor seating,3,15,31707313,83408231,True,2019-05-14,2
155,Central US,Central US Store 69,2019-05-16,Furniture,Patio furniture,10,100,21044439,11668509,False,2019-04-20,2
156,Central US,Central US Store 69,2019-05-08,Electronics,Televisions,2,100,96284952,54453042,True,2019-05-08,1
