ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 60,2019-05-22,Furniture,Indoor tables,9,100,35553252,26794354,False,2019-05-22,1
1,West US,West US Store 60,2019-01-04,Furniture,Indoor seating,4,100,84820457,85569066,True,2019-01-04,1
2,West US,West US Store 60,2019-06-18,Furniture,Patio furniture,11,40,81634715,73468390,True,2019-06-18,1
3,West US,West US Store 60,2019-05-11,Beauty/Health,Skincare,9,10,68480449,78222227,True,2019-05-11,1
4,West US,West US Store 60,2019-05-25,Baby,Strollers,9,30,19803633,40191531,True,2019-05-25,1
5,West US,West US Store 60,2019-05-04,Furniture,Indoor seating,9,30,72447345,59206879,True,2019-05-04,1
6,West US,West US Store 60,2019-08-17,Clothing,Kids,12,20,18794215,35437694,False,2019-08-17,1
7,West US,West US Store 60,2019-01-07,Baby,Diaper bags,5,30,97916366,61367714,True,2019-01-07,1
8,West US,West US Store 60,2019-06-05,Furniture,Indoor tables,11,75,18449816,80383062,True,2019-06-05,1
9,West US,West US Store 60,2019-05-07,Furniture,Beds,11,15,97270603,63528549,True,2019-05-07,1
10,West US,West US Store 60,2019-08-05,Clothing,Baby,13,10,32469245,39327197,True,2019-08-05,1
11,West US,West US Store 60,2019-08-21,Electronics,Headphones,11,50,34326730,31548191,False,2019-08-21,1
12,West US,West US Store 60,2019-05-10,Beauty/Health,Bath,11,10,85689208,85569066,True,2019-01-04,2
13,West US,West US Store 60,2019-04-01,Clothing,Swimwear,9,25,20230725,35437694,False,2019-08-17,2
14,West US,West US Store 60,2019-01-26,Clothing,Swimwear,6,25,12980874,84704732,True,2019-01-26,1
15,West US,West US Store 60,2019-05-02,Beauty/Health,Oral care,10,10,95720190,25930020,False,2019-05-02,1
16,West US,West US Store 60,2019-01-17,Furniture,Pool furniture,4,40,38990942,82543897,True,2019-01-17,1
17,West US,West US Store 60,2019-04-30,Clothing,Womens,9,13,36311133,77790060,True,2019-04-30,1
18,West US,West US Store 60,2019-06-11,Baby,Baby toys,12,30,28183317,34141193,False,2019-06-11,1
19,West US,West US Store 60,2019-08-03,Furniture,Pool furniture,14,15,84925975,54020875,True,2019-08-03,1
20,West US,West US Store 60,2019-05-04,Beauty/Health,Haircare,10,15,11878981,42352366,True,2019-05-04,1
21,West US,West US Store 60,2019-07-03,Electronics,Televisions,11,100,17254299,31980358,False,2019-07-03,1
22,West US,West US Store 60,2019-01-14,Beauty/Health,Fragrances,4,15,50478051,6914672,False,2019-01-14,1
23,West US,West US Store 60,2019-06-23,Electronics,Computers,9,50,64164969,13397177,False,2019-06-23,1
24,West US,West US Store 60,2019-07-04,Baby,Car seats,11,10,90850445,71307555,True,2019-07-04,1
25,West US,West US Store 60,2019-08-08,Furniture,Beds,13,40,79221403,82111730,True,2019-08-08,1
26,West US,West US Store 60,2019-03-26,Electronics,Speakers,6,50,50653080,73036223,True,2019-03-26,1
27,West US,West US Store 60,2019-05-15,Furniture,Patio furniture,10,100,31681675,60071213,True,2019-05-15,1
28,West US,West US Store 60,2019-05-22,Furniture,Indoor seating,10,15,27215975,60935547,True,2019-05-22,1
29,West US,West US Store 60,2019-01-22,Baby,Strollers,5,15,28218989,36302028,False,2019-01-22,1
30,West US,West US Store 60,2019-06-24,Beauty/Health,Oral care,11,6,76771633,47538370,True,2019-06-24,1
31,West US,West US Store 60,2019-02-18,Furniture,Pool furniture,5,100,46963173,50563539,True,2019-02-18,1
32,West US,West US Store 60,2019-04-11,Beauty/Health,Skincare,9,10,94258977,68282386,True,2019-04-11,1
33,West US,West US Store 60,2019-06-30,Baby,Baby toys,10,5,48648733,20744016,False,2019-06-30,1
34,West US,West US Store 60,2019-03-27,Baby,Strollers,7,5,52985674,70443221,True,2019-03-27,1
35,West US,West US Store 60,2019-05-23,Baby,Car seats,11,5,54718742,30683857,False,2019-05-23,1
36,West US,West US Store 60,2019-04-03,Furniture,Pool furniture,9,30,63037416,42352366,True,2019-05-04,2
37,West US,West US Store 60,2019-04-21,Clothing,Swimwear,7,10,14392412,46674036,True,2019-04-21,1
38,West US,West US Store 60,2019-03-01,Clothing,Baby,8,20,87356700,53588708,True,2019-03-01,1
39,West US,West US Store 60,2019-06-11,Beauty/Health,Haircare,11,10,62345492,43216700,True,2019-06-11,1
40,West US,West US Store 60,2019-06-24,Electronics,Headphones,9,200,73138984,46674036,True,2019-04-21,2
41,West US,West US Store 60,2019-02-01,Beauty/Health,Fragrances,5,10,24529388,63096382,True,2019-02-01,1
42,West US,West US Store 60,2019-05-27,Beauty/Health,Makeup,10,10,34844353,47106203,True,2019-05-27,1
43,West US,West US Store 60,2019-05-05,Furniture,Patio furniture,11,75,37871228,68714553,True,2019-05-05,1
44,West US,West US Store 60,2019-04-23,Baby,Diaper bags,9,5,23700903,24201352,False,2019-04-23,1
45,West US,West US Store 60,2019-03-05,Clothing,Swimwear,8,10,36651961,21608350,False,2019-03-05,1
46,West US,West US Store 60,2019-07-13,Clothing,Swimwear,13,20,61582182,32412525,False,2019-07-13,1
47,West US,West US Store 60,2019-08-15,Electronics,Cell Phones,12,300,80598488,52724374,True,2019-08-15,1
48,West US,West US Store 60,2019-01-12,Beauty/Health,Oral care,5,10,59840128,82543897,True,2019-01-17,2
49,West US,West US Store 60,2019-04-22,Electronics,Cell Phones,8,100,66418764,84704732,True,2019-01-26,2
