ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Central US,Central US Store 16,2019-06-04,Electronics,Computers,2,200,28239809,3457336,False,2019-06-04,1
1,Central US,Central US Store 16,2019-03-03,Clothing,Swimwear,5,20,32235227,28090855,False,2019-03-03,1
2,Central US,Central US Store 16,2019-04-07,Beauty/Health,Skincare,7,6,92409575,33276859,False,2019-04-07,1
3,Central US,Central US Store 16,2019-01-12,Beauty/Health,Skincare,3,15,45498224,79518728,True,2019-01-12,1
4,Central US,Central US Store 16,2019-03-20,Furniture,Beds,5,30,65679705,51860040,True,2019-03-20,1
5,Central US,Central US Store 16,2019-04-15,Beauty/Health,Haircare,6,14,39269424,63096382,True,2019-04-15,1
6,Central US,Central US Store 16,2019-01-17,Electronics,Televisions,2,50,35870873,35437694,False,2019-01-17,1
7,Central US,Central US Store 16,2019-08-01,Electronics,Headphones,2,100,20266497,14693678,False,2019-08-01,1
8,Central US,Central US Store 16,2019-03-10,Clothing,Mens,7,20,81911461,31980358,False,2019-03-10,1
9,Central US,Central US Store 16,2019-04-24,Beauty/Health,Feminine Products,6,10,43030566,42352366,True,2019-04-24,1
10,Central US,Central US Store 16,2019-03-18,Furniture,Pool furniture,6,30,81858954,86001233,True,2019-03-18,1
11,Central US,Central US Store 16,2019-03-26,Electronics,Cell Phones,2,300,27021831,48402704,True,2019-03-26,1
12,Central US,Central US Store 16,2019-06-18,Furniture,Indoor tables,10,40,74525677,43216700,True,2019-06-18,1
13,Central US,Central US Store 16,2019-02-04,Furniture,Patio furniture,6,15,21876426,70011054,True,2019-02-04,1
14,Central US,Central US Store 16,2019-05-13,Clothing,Shoes,8,25,50344814,64392883,True,2019-05-13,1
15,Central US,Central US Store 16,2019-05-12,Beauty/Health,Bath,9,15,65965605,38895030,True,2019-05-12,1
16,Central US,Central US Store 16,2019-08-13,Furniture,Indoor seating,13,15,52915785,76925726,True,2019-08-13,1
17,Central US,Central US Store 16,2019-05-20,Baby,Car seats,8,15,93331599,26362187,False,2019-05-20,1
18,Central US,Central US Store 16,2019-05-10,Beauty/Health,Oral care,9,10,37900182,13397177,False,2019-05-10,1
19,Central US,Central US Store 16,2019-03-25,Electronics,Headphones,2,50,87452563,68714553,True,2019-03-25,1
20,Central US,Central US Store 16,2019-03-08,Electronics,Computers,2,200,19639706,59639046,True,2019-03-08,1
21,Central US,Central US Store 16,2019-05-01,Furniture,Indoor tables,9,100,40268325,53588708,True,2019-05-01,1
22,Central US,Central US Store 16,2019-06-28,Electronics,Computers,3,100,27834524,52292207,True,2019-06-28,1
23,Central US,Central US Store 16,2019-04-01,Furniture,Indoor tables,8,100,69409810,82111730,True,2019-04-01,1
24,Central US,Central US Store 16,2019-03-18,Electronics,Speakers,2,100,99850966,55317376,True,2019-03-18,1
25,Central US,Central US Store 16,2019-01-10,Furniture,Patio furniture,5,75,59634620,59206879,True,2019-01-10,1
26,Central US,Central US Store 16,2019-04-03,Electronics,Computers,2,100,99367041,30251690,False,2019-04-03,1
27,Central US,Central US Store 16,2019-08-15,Clothing,Mens,13,25,60265103,57046044,True,2019-08-15,1
28,Central US,Central US Store 16,2019-03-23,Clothing,Baby,7,25,83490502,71739722,True,2019-03-23,1
29,Central US,Central US Store 16,2019-05-18,Baby,Baby toys,10,12,18934253,54020875,True,2019-05-18,1
30,Central US,Central US Store 16,2019-03-17,Electronics,Cell Phones,2,100,48014927,2160835,False,2019-03-17,1
31,Central US,Central US Store 16,2019-03-03,Clothing,Swimwear,6,25,97674951,54885209,True,2019-03-03,1
32,Central US,Central US Store 16,2019-05-24,Beauty/Health,Bath,9,10,56573306,19015348,False,2019-05-24,1
33,Central US,Central US Store 16,2019-08-11,Beauty/Health,Bath,13,14,24841445,56613877,True,2019-08-11,1
34,Central US,Central US Store 16,2019-08-20,Furniture,Indoor tables,12,40,86873659,76493559,True,2019-08-20,1
35,Central US,Central US Store 16,2019-02-06,Electronics,Cell Phones,3,200,26378062,81247396,True,2019-02-06,1
36,Central US,Central US Store 16,2019-05-09,Furniture,Pool furniture,8,40,36050894,67418052,True,2019-05-09,1
37,Central US,Central US Store 16,2019-03-01,Furniture,Patio furniture,6,40,26632308,77357893,True,2019-03-01,1
38,Central US,Central US Store 16,2019-06-14,Baby,Diapers,10,30,17225610,64825050,True,2019-06-14,1
39,Central US,Central US Store 16,2019-04-06,Furniture,Patio furniture,7,15,32403962,36302028,False,2019-04-06,1
40,Central US,Central US Store 16,2019-06-03,Baby,Car seats,11,10,54319752,66985885,True,2019-06-03,1
41,Central US,Central US Store 16,2019-04-14,Furniture,Beds,6,15,31177878,38462863,False,2019-04-14,1
42,Central US,Central US Store 16,2019-08-12,Clothing,Mens,13,25,31015538,32412525,False,2019-08-12,1
43,Central US,Central US Store 16,2019-06-10,Baby,Diaper bags,11,10,70761526,21176183,False,2019-06-10,1
44,Central US,Central US Store 16,2019-01-23,Electronics,Speakers,2,100,81447101,57046044,True,2019-08-15,2
45,Central US,Central US Store 16,2019-03-08,Clothing,Mens,6,12,48184442,35005527,False,2019-03-08,1
46,Central US,Central US Store 16,2019-06-04,Furniture,Indoor seating,9,75,39986400,47538370,True,2019-06-04,1
47,Central US,Central US Store 16,2019-04-03,Clothing,Swimwear,7,25,48727571,76061392,True,2019-04-03,1
48,Central US,Central US Store 16,2019-05-02,Beauty/Health,Feminine Products,9,10,38106195,83408231,True,2019-05-02,1
49,Central US,Central US Store 16,2019-03-26,Beauty/Health,Haircare,7,15,19952984,54020875,True,2019-05-18,2
50,Central US,Central US Store 16,2019-02-07,Beauty/Health,Skincare,4,14,96441414,35437694,False,2019-01-17,2
51,Central US,Central US Store 16,2019-08-02,Electronics,Headphones,3,200,98287331,38462863,False,2019-04-14,2
52,Central US,Central US Store 16,2019-07-05,Electronics,Speakers,2,50,95656053,47970537,True,2019-07-05,1
53,Central US,Central US Store 16,2019-07-31,Clothing,Kids,12,25,75334279,78222227,True,2019-07-31,1
54,Central US,Central US Store 16,2019-07-07,Furniture,Indoor seating,11,100,44016900,60071213,True,2019-07-07,1
