ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 47,2019-06-04,Beauty/Health,Haircare,8,10,20263711,50131372,True,2019-06-04,1
1,East Europe,East Europe Store 47,2019-07-20,Clothing,Swimwear,9,12,72877802,86433400,True,2019-07-20,1
2,East Europe,East Europe Store 47,2019-06-02,Furniture,Beds,9,30,40512557,36734195,False,2019-06-02,1
3,East Europe,East Europe Store 47,2019-04-04,Clothing,Baby,5,25,81700346,70011054,True,2019-04-04,1
4,East Europe,East Europe Store 47,2019-05-05,Furniture,Pool furniture,9,75,33854755,38030696,False,2019-05-05,1
5,East Europe,East Europe Store 47,2019-08-02,Baby,Cribs,10,30,42080045,73900557,True,2019-08-02,1
6,East Europe,East Europe Store 47,2019-06-10,Furniture,Indoor tables,9,30,35042201,7779006,False,2019-06-10,1
7,East Europe,East Europe Store 47,2019-08-07,Furniture,Indoor seating,10,40,89450301,73036223,True,2019-08-07,1
8,East Europe,East Europe Store 47,2019-05-13,Baby,Car seats,7,10,49419762,34141193,False,2019-05-13,1
9,East Europe,East Europe Store 47,2019-05-14,Clothing,Womens,9,10,26179931,12965010,False,2019-05-14,1
10,East Europe,East Europe Store 47,2019-07-28,Beauty/Health,Feminine Products,11,10,58295896,71307555,True,2019-07-28,1
11,East Europe,East Europe Store 47,2019-02-17,Beauty/Health,Skincare,4,14,66381112,46241869,True,2019-02-17,1
12,East Europe,East Europe Store 47,2019-06-16,Furniture,Indoor tables,8,15,48837646,82111730,True,2019-06-16,1
13,East Europe,East Europe Store 47,2019-01-09,Baby,Strollers,2,30,67507121,19879682,False,2019-01-09,1
14,East Europe,East Europe Store 47,2019-03-27,Furniture,Patio furniture,4,75,66686356,56181710,True,2019-03-27,1
15,East Europe,East Europe Store 47,2019-06-13,Electronics,Headphones,1,200,50813194,26362187,False,2019-06-13,1
16,East Europe,East Europe Store 47,2019-05-02,Clothing,Kids,9,13,96955988,67418052,True,2019-05-02,1
17,East Europe,East Europe Store 47,2019-04-28,Furniture,Beds,7,75,29131489,25497853,False,2019-04-28,1
18,East Europe,East Europe Store 47,2019-07-29,Electronics,Speakers,1,50,70539791,35005527,False,2019-07-29,1
19,East Europe,East Europe Store 47,2019-03-29,Furniture,Pool furniture,4,75,73216126,31548191,False,2019-03-29,1
20,East Europe,East Europe Store 47,2019-08-06,Clothing,Mens,12,25,33145860,47970537,True,2019-08-06,1
21,East Europe,East Europe Store 47,2019-01-15,Baby,Diapers,4,10,68818567,73900557,True,2019-08-02,2
22,East Europe,East Europe Store 47,2019-01-11,Beauty/Health,Haircare,4,14,81927293,44945368,True,2019-01-11,1
23,East Europe,East Europe Store 47,2019-06-26,Furniture,Patio furniture,8,40,41881024,25930020,False,2019-06-26,1
24,East Europe,East Europe Store 47,2019-01-17,Clothing,Kids,3,12,29285189,76493559,True,2019-01-17,1
25,East Europe,East Europe Store 47,2019-06-04,Furniture,Pool furniture,10,30,95959757,53156541,True,2019-06-04,1
26,East Europe,East Europe Store 47,2019-01-25,Beauty/Health,Skincare,4,10,10452480,83408231,True,2019-01-25,1
27,East Europe,East Europe Store 47,2019-06-04,Electronics,Tablets,1,50,71198460,76493559,True,2019-01-17,2
28,East Europe,East Europe Store 47,2019-05-20,Furniture,Indoor seating,8,30,19883219,47970537,True,2019-08-06,2
29,East Europe,East Europe Store 47,2019-05-25,Beauty/Health,Makeup,8,10,61084290,34141193,False,2019-05-13,2
30,East Europe,East Europe Store 47,2019-01-17,Furniture,Pool furniture,4,100,18203301,57046044,True,2019-01-17,1
31,East Europe,East Europe Store 47,2019-01-11,Baby,Diaper bags,3,30,11450203,31980358,False,2019-01-11,1
32,East Europe,East Europe Store 47,2019-02-05,Beauty/Health,Feminine Products,4,14,21970888,72604056,True,2019-02-05,1
33,East Europe,East Europe Store 47,2019-04-06,Baby,Cribs,6,15,68510275,30683857,False,2019-04-06,1
34,East Europe,East Europe Store 47,2019-07-15,Clothing,Baby,10,25,47712860,89458569,True,2019-07-15,1
35,East Europe,East Europe Store 47,2019-03-13,Furniture,Beds,4,15,97848151,11236342,False,2019-03-13,1
36,East Europe,East Europe Store 47,2019-04-13,Electronics,Cell Phones,2,300,37778733,32844692,False,2019-04-13,1
37,East Europe,East Europe Store 47,2019-08-05,Baby,Car seats,11,15,70214678,84704732,True,2019-08-05,1
38,East Europe,East Europe Store 47,2019-05-04,Beauty/Health,Makeup,7,10,67770653,63528549,True,2019-05-04,1
39,East Europe,East Europe Store 47,2019-02-02,Beauty/Health,Feminine Products,3,10,96069399,23337018,False,2019-02-02,1
40,East Europe,East Europe Store 47,2019-07-10,Electronics,Televisions,2,50,56437764,73900557,True,2019-08-02,3
41,East Europe,East Europe Store 47,2019-03-06,Baby,Diaper bags,6,30,28001175,20744016,False,2019-03-06,1
42,East Europe,East Europe Store 47,2019-01-11,Beauty/Health,Fragrances,4,10,71811006,79950895,True,2019-01-11,1
43,East Europe,East Europe Store 47,2019-07-12,Baby,Diaper bags,9,15,73155966,39327197,True,2019-07-12,1
44,East Europe,East Europe Store 47,2019-07-12,Furniture,Pool furniture,10,75,63073524,34141193,False,2019-05-13,3
45,East Europe,East Europe Store 47,2019-02-19,Electronics,Tablets,2,300,59986217,61799881,True,2019-02-19,1
46,East Europe,East Europe Store 47,2019-05-05,Baby,Baby toys,8,30,58094387,70443221,True,2019-05-05,1
47,East Europe,East Europe Store 47,2019-08-01,Baby,Baby toys,12,10,71776371,47538370,True,2019-08-01,1
48,East Europe,East Europe Store 47,2019-05-06,Baby,Diaper bags,9,12,98053743,27226521,False,2019-05-06,1
49,East Europe,East Europe Store 47,2019-02-19,Clothing,Womens,3,25,70658823,37598529,False,2019-02-19,1
50,East Europe,East Europe Store 47,2019-04-05,Beauty/Health,Oral care,6,10,16076991,38030696,False,2019-05-05,2
51,East Europe,East Europe Store 47,2019-08-20,Beauty/Health,Bath,12,6,65240119,45809702,True,2019-08-20,1
52,East Europe,East Europe Store 47,2019-01-18,Baby,Car seats,3,15,68099937,38030696,False,2019-05-05,3
53,East Europe,East Europe Store 47,2019-07-24,Baby,Car seats,11,15,72142284,78654394,True,2019-07-24,1
54,East Europe,East Europe Store 47,2019-03-21,Furniture,Indoor tables,4,30,26281486,21608350,False,2019-03-21,1
55,East Europe,East Europe Store 47,2019-05-16,Clothing,Baby,9,12,81778340,33709026,False,2019-05-16,1
56,East Europe,East Europe Store 47,2019-03-10,Electronics,Televisions,1,50,49566405,34141193,False,2019-05-13,4
57,East Europe,East Europe Store 47,2019-04-16,Baby,Diaper bags,5,10,99112567,63528549,True,2019-05-04,2
58,East Europe,East Europe Store 47,2019-04-02,Beauty/Health,Feminine Products,6,6,20256256,75197058,True,2019-04-02,1
59,East Europe,East Europe Store 47,2019-07-17,Baby,Diapers,11,15,88546284,85569066,True,2019-07-17,1
60,East Europe,East Europe Store 47,2019-05-20,Clothing,Womens,7,25,14146953,64392883,True,2019-05-20,1
61,East Europe,East Europe Store 47,2019-02-22,Clothing,Womens,4,20,97365011,77357893,True,2019-02-22,1
62,East Europe,East Europe Store 47,2019-01-03,Electronics,Tablets,2,100,44265017,78222227,True,2019-01-03,1
63,East Europe,East Europe Store 47,2019-07-21,Electronics,Televisions,2,200,83201411,59639046,True,2019-07-21,1
64,East Europe,East Europe Store 47,2019-06-20,Clothing,Womens,10,25,27626620,53588708,True,2019-06-20,1
65,East Europe,East Europe Store 47,2019-08-19,Beauty/Health,Makeup,10,10,45775344,31548191,False,2019-03-29,2
66,East Europe,East Europe Store 47,2019-04-30,Clothing,Womens,7,25,59291370,39759364,True,2019-04-30,1
67,East Europe,East Europe Store 47,2019-02-06,Beauty/Health,Fragrances,4,6,89940381,83840398,True,2019-02-06,1
68,East Europe,East Europe Store 47,2019-06-06,Electronics,Headphones,1,100,40184071,70011054,True,2019-04-04,2
69,East Europe,East Europe Store 47,2019-07-18,Furniture,Indoor tables,11,100,22372254,63960716,True,2019-07-18,1
70,East Europe,East Europe Store 47,2019-03-26,Clothing,Shoes,6,20,61024861,66553718,True,2019-03-26,1
71,East Europe,East Europe Store 47,2019-08-03,Beauty/Health,Bath,10,15,83267768,41488032,True,2019-08-03,1
72,East Europe,East Europe Store 47,2019-01-23,Beauty/Health,Skincare,4,10,41337073,49267038,True,2019-01-23,1
73,East Europe,East Europe Store 47,2019-06-19,Baby,Diapers,9,30,88761258,35869861,False,2019-06-19,1
74,East Europe,East Europe Store 47,2019-07-19,Baby,Baby toys,10,30,51342073,34141193,False,2019-05-13,5
75,East Europe,East Europe Store 47,2019-02-26,Electronics,Speakers,2,100,30987404,74332724,True,2019-02-26,1
76,East Europe,East Europe Store 47,2019-03-28,Baby,Car seats,4,15,50361026,49699205,True,2019-03-28,1
77,East Europe,East Europe Store 47,2019-07-19,Baby,Strollers,10,12,61430293,82543897,True,2019-07-19,1
78,East Europe,East Europe Store 47,2019-03-04,Beauty/Health,Oral care,4,10,34058423,44081034,True,2019-03-04,1
79,East Europe,East Europe Store 47,2019-06-10,Electronics,Headphones,1,300,73382709,44945368,True,2019-01-11,2
80,East Europe,East Europe Store 47,2019-07-16,Furniture,Indoor tables,10,15,72262240,63096382,True,2019-07-16,1
81,East Europe,East Europe Store 47,2019-07-23,Clothing,Kids,10,20,38122103,84704732,True,2019-08-05,2
82,East Europe,East Europe Store 47,2019-02-18,Beauty/Health,Feminine Products,5,10,58475878,63960716,True,2019-07-18,2
83,East Europe,East Europe Store 47,2019-07-26,Furniture,Patio furniture,9,75,23282064,42352366,True,2019-07-26,1
84,East Europe,East Europe Store 47,2019-07-02,Clothing,Mens,9,25,59674649,27658688,False,2019-07-02,1
85,East Europe,East Europe Store 47,2019-03-08,Clothing,Mens,4,25,22278458,20744016,False,2019-03-06,2
86,East Europe,East Europe Store 47,2019-05-28,Electronics,Televisions,1,50,30097893,72604056,True,2019-02-05,2
87,East Europe,East Europe Store 47,2019-01-14,Electronics,Headphones,2,200,39577786,62664215,True,2019-01-14,1
88,East Europe,East Europe Store 47,2019-08-06,Beauty/Health,Fragrances,12,15,44138987,54885209,True,2019-08-06,1
89,East Europe,East Europe Store 47,2019-06-29,Clothing,Shoes,10,25,98333459,61799881,True,2019-02-19,2
90,East Europe,East Europe Store 47,2019-02-25,Furniture,Pool furniture,4,15,42705964,39327197,True,2019-07-12,2
91,East Europe,East Europe Store 47,2019-05-04,Electronics,Tablets,2,200,22733299,31116024,False,2019-05-04,1
92,East Europe,East Europe Store 47,2019-03-11,Beauty/Health,Fragrances,4,10,40444653,73900557,True,2019-08-02,4
93,East Europe,East Europe Store 47,2019-03-09,Electronics,Speakers,1,100,28570635,58342545,True,2019-03-09,1
94,East Europe,East Europe Store 47,2019-05-21,Clothing,Shoes,7,25,96779257,45377535,True,2019-05-21,1
95,East Europe,East Europe Store 47,2019-03-27,Baby,Baby toys,4,15,75120416,62664215,True,2019-01-14,2
96,East Europe,East Europe Store 47,2019-05-10,Baby,Diaper bags,9,10,96138076,44081034,True,2019-03-04,2
97,East Europe,East Europe Store 47,2019-01-28,Clothing,Shoes,4,20,48947134,39327197,True,2019-07-12,3
98,East Europe,East Europe Store 47,2019-03-26,Beauty/Health,Makeup,5,10,66088822,25930020,False,2019-06-26,2
99,East Europe,East Europe Store 47,2019-03-22,Clothing,Baby,4,12,86841074,23769185,False,2019-03-22,1
100,East Europe,East Europe Store 47,2019-02-21,Beauty/Health,Haircare,4,6,35781852,51860040,True,2019-02-21,1
101,East Europe,East Europe Store 47,2019-06-20,Beauty/Health,Feminine Products,8,10,96284239,58774712,True,2019-06-20,1
102,East Europe,East Europe Store 47,2019-01-25,Clothing,Shoes,3,12,74805748,34573360,False,2019-01-25,1
103,East Europe,East Europe Store 47,2019-02-03,Electronics,Headphones,2,300,58948091,17286680,False,2019-02-03,1
104,East Europe,East Europe Store 47,2019-05-13,Baby,Diaper bags,9,30,92455991,63528549,True,2019-05-04,3
105,East Europe,East Europe Store 47,2019-04-21,Furniture,Indoor seating,7,100,89218635,48834871,True,2019-04-21,1
106,East Europe,East Europe Store 47,2019-03-27,Beauty/Health,Bath,4,10,70555292,71307555,True,2019-07-28,2
107,East Europe,East Europe Store 47,2019-01-24,Furniture,Indoor seating,2,30,15898836,29387356,False,2019-01-24,1
108,East Europe,East Europe Store 47,2019-05-13,Electronics,Computers,1,100,70734482,41488032,True,2019-08-03,2
109,East Europe,East Europe Store 47,2019-03-27,Clothing,Swimwear,6,10,79264099,57478211,True,2019-03-27,1
110,East Europe,East Europe Store 47,2019-07-28,Baby,Strollers,9,30,37414758,9075507,False,2019-07-28,1
111,East Europe,East Europe Store 47,2019-03-20,Beauty/Health,Skincare,5,6,57391893,69578887,True,2019-03-20,1
112,East Europe,East Europe Store 47,2019-05-17,Baby,Baby toys,8,12,43671414,81679563,True,2019-05-17,1
113,East Europe,East Europe Store 47,2019-02-24,Beauty/Health,Haircare,3,10,87337536,85569066,True,2019-07-17,2
114,East Europe,East Europe Store 47,2019-04-13,Electronics,Televisions,1,300,76989560,34141193,False,2019-05-13,6
115,East Europe,East Europe Store 47,2019-02-01,Furniture,Pool furniture,4,30,93666125,57478211,True,2019-03-27,2
116,East Europe,East Europe Store 47,2019-01-20,Clothing,Mens,3,25,77576047,41055865,True,2019-01-20,1
117,East Europe,East Europe Store 47,2019-05-23,Baby,Car seats,7,30,38537151,43216700,True,2019-05-23,1
118,East Europe,East Europe Store 47,2019-03-21,Beauty/Health,Skincare,5,10,98556431,57910378,True,2019-03-21,1
119,East Europe,East Europe Store 47,2019-08-19,Electronics,Headphones,2,300,36653610,68282386,True,2019-08-19,1
120,East Europe,East Europe Store 47,2019-01-31,Baby,Diapers,3,12,61940058,32412525,False,2019-01-31,1
121,East Europe,East Europe Store 47,2019-03-24,Electronics,Cell Phones,2,200,66651012,52724374,True,2019-03-24,1
