ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 68,2019-05-21,Baby,Diaper bags,9,30,28991645,37166362,False,2019-05-21,1
1,West US,West US Store 68,2019-04-08,Electronics,Tablets,2,100,99323363,87729901,True,2019-04-08,1
2,West US,West US Store 68,2019-02-20,Furniture,Indoor tables,4,40,85985889,47970537,True,2019-02-20,1
3,West US,West US Store 68,2019-05-05,Electronics,Cell Phones,3,100,78860244,48402704,True,2019-05-05,1
4,West US,West US Store 68,2019-03-17,Furniture,Patio furniture,7,15,57411743,28955189,False,2019-03-17,1
5,West US,West US Store 68,2019-08-13,Clothing,Baby,13,25,74833887,28090855,False,2019-08-13,1
6,West US,West US Store 68,2019-04-28,Beauty/Health,Haircare,8,10,12886759,50131372,True,2019-04-28,1
7,West US,West US Store 68,2019-05-01,Clothing,Shoes,9,12,18896603,68282386,True,2019-05-01,1
8,West US,West US Store 68,2019-08-13,Baby,Diaper bags,11,10,73974698,14693678,False,2019-08-13,1
9,West US,West US Store 68,2019-03-04,Beauty/Health,Oral care,6,10,93468278,76061392,True,2019-03-04,1
10,West US,West US Store 68,2019-04-26,Furniture,Indoor tables,8,40,42765203,75629225,True,2019-04-26,1
11,West US,West US Store 68,2019-04-23,Furniture,Beds,7,15,24753120,59639046,True,2019-04-23,1
12,West US,West US Store 68,2019-02-14,Beauty/Health,Bath,5,10,31331604,68282386,True,2019-05-01,2
13,West US,West US Store 68,2019-07-29,Baby,Diapers,10,12,58364886,30683857,False,2019-07-29,1
14,West US,West US Store 68,2019-04-10,Electronics,Headphones,3,50,45148488,70875388,True,2019-04-10,1
15,West US,West US Store 68,2019-06-05,Furniture,Beds,11,100,97447626,23337018,False,2019-06-05,1
16,West US,West US Store 68,2019-01-21,Beauty/Health,Oral care,4,10,54706204,33709026,False,2019-01-21,1
17,West US,West US Store 68,2019-01-20,Beauty/Health,Bath,5,10,93471858,36302028,False,2019-01-20,1
18,West US,West US Store 68,2019-07-28,Electronics,Headphones,2,100,74077688,51860040,True,2019-07-28,1
19,West US,West US Store 68,2019-03-11,Furniture,Indoor tables,7,30,96278740,73900557,True,2019-03-11,1
20,West US,West US Store 68,2019-01-31,Electronics,Televisions,2,200,31579960,25497853,False,2019-01-31,1
21,West US,West US Store 68,2019-03-01,Furniture,Patio furniture,7,30,66427430,70443221,True,2019-03-01,1
22,West US,West US Store 68,2019-03-28,Clothing,Kids,7,20,41384156,32844692,False,2019-03-28,1
23,West US,West US Store 68,2019-03-22,Furniture,Pool furniture,7,30,29542885,16422346,False,2019-03-22,1
24,West US,West US Store 68,2019-02-17,Beauty/Health,Feminine Products,6,10,36596132,48402704,True,2019-05-05,2
25,West US,West US Store 68,2019-07-17,Beauty/Health,Haircare,10,15,21675907,22472684,False,2019-07-17,1
26,West US,West US Store 68,2019-07-29,Electronics,Tablets,2,200,43267158,61799881,True,2019-07-29,1
27,West US,West US Store 68,2019-03-31,Clothing,Kids,5,20,72928554,61367714,True,2019-03-31,1
28,West US,West US Store 68,2019-03-29,Clothing,Swimwear,5,25,70982698,23337018,False,2019-06-05,2
29,West US,West US Store 68,2019-02-23,Furniture,Pool furniture,4,100,60929567,48834871,True,2019-02-23,1
30,West US,West US Store 68,2019-04-20,Electronics,Televisions,2,50,54663539,73036223,True,2019-04-20,1
31,West US,West US Store 68,2019-08-18,Clothing,Mens,13,13,43295317,13829344,False,2019-08-18,1
32,West US,West US Store 68,2019-02-20,Electronics,Headphones,3,100,71249637,44513201,True,2019-02-20,1
33,West US,West US Store 68,2019-06-29,Furniture,Beds,9,100,42730185,73036223,True,2019-04-20,2
34,West US,West US Store 68,2019-02-02,Clothing,Shoes,6,13,47799263,43216700,True,2019-02-02,1
35,West US,West US Store 68,2019-01-10,Furniture,Indoor tables,5,100,67307957,12532843,False,2019-01-10,1
36,West US,West US Store 68,2019-02-06,Furniture,Beds,6,40,78396913,55317376,True,2019-02-06,1
37,West US,West US Store 68,2019-04-19,Beauty/Health,Skincare,6,6,90629920,80815229,True,2019-04-19,1
38,West US,West US Store 68,2019-01-09,Clothing,Shoes,3,25,31571952,20311849,False,2019-01-09,1
39,West US,West US Store 68,2019-01-14,Baby,Cribs,3,30,32028299,72604056,True,2019-01-14,1
40,West US,West US Store 68,2019-02-27,Electronics,Cell Phones,3,200,54336435,42784533,True,2019-02-27,1
41,West US,West US Store 68,2019-06-03,Beauty/Health,Makeup,9,10,63617499,19447515,False,2019-06-03,1
42,West US,West US Store 68,2019-02-04,Beauty/Health,Skincare,6,10,15951659,63960716,True,2019-02-04,1
43,West US,West US Store 68,2019-05-31,Furniture,Pool furniture,10,40,73946396,60503380,True,2019-05-31,1
44,West US,West US Store 68,2019-07-24,Furniture,Beds,12,100,24024228,34573360,False,2019-07-24,1
45,West US,West US Store 68,2019-06-30,Clothing,Womens,11,13,79014528,9507674,False,2019-06-30,1
46,West US,West US Store 68,2019-03-03,Clothing,Womens,6,13,13528166,60071213,True,2019-03-03,1
47,West US,West US Store 68,2019-03-21,Clothing,Kids,6,20,32259142,19879682,False,2019-03-21,1
48,West US,West US Store 68,2019-01-31,Electronics,Tablets,2,50,71791077,31116024,False,2019-01-31,1
49,West US,West US Store 68,2019-01-27,Clothing,Mens,4,13,46770203,34141193,False,2019-01-27,1
50,West US,West US Store 68,2019-07-08,Beauty/Health,Oral care,12,10,28467995,32412525,False,2019-07-08,1
51,West US,West US Store 68,2019-04-05,Beauty/Health,Oral care,8,10,21442848,31548191,False,2019-04-05,1
52,West US,West US Store 68,2019-04-01,Clothing,Baby,7,10,36836765,50995706,True,2019-04-01,1
53,West US,West US Store 68,2019-01-27,Clothing,Womens,5,20,77433807,33709026,False,2019-01-21,2
54,West US,West US Store 68,2019-05-02,Beauty/Health,Skincare,9,6,44461708,71307555,True,2019-05-02,1
55,West US,West US Store 68,2019-06-29,Clothing,Baby,11,13,20094060,74332724,True,2019-06-29,1
56,West US,West US Store 68,2019-05-05,Furniture,Patio furniture,10,15,30616552,63096382,True,2019-05-05,1
57,West US,West US Store 68,2019-07-19,Beauty/Health,Skincare,12,10,83877767,39759364,True,2019-07-19,1
58,West US,West US Store 68,2019-01-31,Beauty/Health,Makeup,4,10,90444218,40623698,True,2019-01-31,1
59,West US,West US Store 68,2019-02-02,Clothing,Swimwear,6,25,15974413,43216700,True,2019-02-02,2
60,West US,West US Store 68,2019-07-08,Baby,Strollers,10,10,18228201,47106203,True,2019-07-08,1
61,West US,West US Store 68,2019-02-12,Electronics,Tablets,2,100,94245734,57910378,True,2019-02-12,1
62,West US,West US Store 68,2019-05-19,Clothing,Mens,8,12,56420236,7779006,False,2019-05-19,1
63,West US,West US Store 68,2019-07-06,Furniture,Indoor tables,10,30,45468841,49267038,True,2019-07-06,1
64,West US,West US Store 68,2019-04-08,Baby,Cribs,8,5,68966796,23769185,False,2019-04-08,1
65,West US,West US Store 68,2019-05-01,Furniture,Beds,9,15,90994752,6050338,False,2019-05-01,1
66,West US,West US Store 68,2019-05-30,Electronics,Tablets,2,200,86286561,86433400,True,2019-05-30,1
67,West US,West US Store 68,2019-05-23,Baby,Baby toys,10,5,17891890,23769185,False,2019-04-08,2
68,West US,West US Store 68,2019-02-09,Furniture,Patio furniture,5,75,94600125,70443221,True,2019-03-01,2
69,West US,West US Store 68,2019-01-28,Furniture,Indoor seating,5,30,23659147,28955189,False,2019-03-17,2
70,West US,West US Store 68,2019-04-19,Electronics,Computers,3,100,30604882,58342545,True,2019-04-19,1
71,West US,West US Store 68,2019-03-05,Electronics,Cell Phones,3,200,94186845,60503380,True,2019-05-31,2
72,West US,West US Store 68,2019-07-25,Beauty/Health,Feminine Products,10,10,25891877,79086561,True,2019-07-25,1
73,West US,West US Store 68,2019-04-23,Electronics,Cell Phones,2,200,99888078,82543897,True,2019-04-23,1
74,West US,West US Store 68,2019-08-02,Electronics,Computers,2,300,96341647,28090855,False,2019-08-13,2
75,West US,West US Store 68,2019-03-29,Beauty/Health,Oral care,6,10,53931282,56613877,True,2019-03-29,1
76,West US,West US Store 68,2019-01-13,Clothing,Kids,5,13,58017548,73900557,True,2019-03-11,2
77,West US,West US Store 68,2019-08-09,Electronics,Cell Phones,3,200,20807002,75629225,True,2019-04-26,2
78,West US,West US Store 68,2019-06-04,Electronics,Tablets,3,300,48759483,19447515,False,2019-06-03,2
79,West US,West US Store 68,2019-04-13,Baby,Strollers,7,30,73204923,60935547,True,2019-04-13,1
80,West US,West US Store 68,2019-03-03,Clothing,Kids,7,25,95470941,41920199,True,2019-03-03,1
81,West US,West US Store 68,2019-07-11,Baby,Baby toys,11,30,66718793,41488032,True,2019-07-11,1
82,West US,West US Store 68,2019-02-05,Electronics,Headphones,3,100,47189195,41488032,True,2019-07-11,2
83,West US,West US Store 68,2019-03-02,Clothing,Shoes,5,20,69296405,77357893,True,2019-03-02,1
84,West US,West US Store 68,2019-06-10,Electronics,Headphones,3,200,51202623,66553718,True,2019-06-10,1
85,West US,West US Store 68,2019-01-24,Furniture,Indoor tables,5,15,62260919,69578887,True,2019-01-24,1
86,West US,West US Store 68,2019-08-01,Clothing,Swimwear,11,12,34170991,41488032,True,2019-07-11,3
87,West US,West US Store 68,2019-03-04,Furniture,Patio furniture,6,30,65069795,63960716,True,2019-02-04,2
88,West US,West US Store 68,2019-01-28,Electronics,Speakers,2,50,28838796,64825050,True,2019-01-28,1
89,West US,West US Store 68,2019-05-07,Furniture,Patio furniture,10,15,23431526,46241869,True,2019-05-07,1
90,West US,West US Store 68,2019-05-14,Baby,Strollers,9,10,42932671,14693678,False,2019-08-13,2
91,West US,West US Store 68,2019-05-19,Beauty/Health,Fragrances,10,10,59763069,63960716,True,2019-02-04,3
92,West US,West US Store 68,2019-07-20,Baby,Diaper bags,11,12,79043376,44945368,True,2019-07-20,1
93,West US,West US Store 68,2019-04-26,Beauty/Health,Bath,7,10,40465460,35437694,False,2019-04-26,1
94,West US,West US Store 68,2019-01-22,Beauty/Health,Skincare,4,10,21936981,41920199,True,2019-03-03,2
95,West US,West US Store 68,2019-07-30,Beauty/Health,Fragrances,10,10,77550093,75629225,True,2019-04-26,3
96,West US,West US Store 68,2019-05-28,Furniture,Indoor seating,9,100,51380182,23337018,False,2019-06-05,3
97,West US,West US Store 68,2019-07-26,Furniture,Beds,10,30,68321286,62232048,True,2019-07-26,1
98,West US,West US Store 68,2019-08-06,Beauty/Health,Skincare,13,15,56190171,27226521,False,2019-08-06,1
99,West US,West US Store 68,2019-04-06,Clothing,Shoes,8,12,28187858,27226521,False,2019-08-06,2
100,West US,West US Store 68,2019-01-31,Beauty/Health,Feminine Products,5,14,40914326,76061392,True,2019-03-04,2
101,West US,West US Store 68,2019-05-12,Beauty/Health,Haircare,8,15,16061300,47106203,True,2019-07-08,2
102,West US,West US Store 68,2019-05-22,Baby,Cribs,9,15,93659579,48402704,True,2019-05-05,3
103,West US,West US Store 68,2019-04-29,Beauty/Health,Oral care,8,10,59993007,15125845,False,2019-04-29,1
104,West US,West US Store 68,2019-04-29,Baby,Baby toys,9,15,58317150,71307555,True,2019-05-02,2
105,West US,West US Store 68,2019-06-01,Furniture,Patio furniture,9,15,91537297,87297734,True,2019-06-01,1
106,West US,West US Store 68,2019-07-01,Baby,Diapers,10,12,70978515,60071213,True,2019-03-03,2
107,West US,West US Store 68,2019-06-12,Clothing,Shoes,10,12,11857956,63960716,True,2019-02-04,4
108,West US,West US Store 68,2019-01-24,Beauty/Health,Bath,5,10,70203082,55749543,True,2019-01-24,1
109,West US,West US Store 68,2019-06-20,Clothing,Baby,11,20,16004799,78222227,True,2019-06-20,1
110,West US,West US Store 68,2019-05-08,Clothing,Kids,9,13,76479275,61367714,True,2019-03-31,2
111,West US,West US Store 68,2019-06-18,Furniture,Patio furniture,10,75,84579984,34573360,False,2019-07-24,2
112,West US,West US Store 68,2019-05-24,Baby,Baby toys,8,30,94354382,82976064,True,2019-05-24,1
113,West US,West US Store 68,2019-05-21,Beauty/Health,Feminine Products,9,14,78523472,20744016,False,2019-05-21,1
114,West US,West US Store 68,2019-01-27,Beauty/Health,Makeup,5,10,93844899,84272565,True,2019-01-27,1
115,West US,West US Store 68,2019-04-17,Baby,Diapers,6,5,85690445,62232048,True,2019-07-26,2
116,West US,West US Store 68,2019-08-20,Furniture,Beds,12,40,15292928,79518728,True,2019-08-20,1
117,West US,West US Store 68,2019-01-17,Clothing,Shoes,5,13,13136050,62664215,True,2019-01-17,1
118,West US,West US Store 68,2019-02-17,Furniture,Patio furniture,4,15,56324916,76493559,True,2019-02-17,1
119,West US,West US Store 68,2019-07-24,Clothing,Swimwear,11,25,47780309,57910378,True,2019-02-12,2
120,West US,West US Store 68,2019-01-25,Furniture,Indoor seating,3,100,96504876,78654394,True,2019-01-25,1
121,West US,West US Store 68,2019-03-09,Electronics,Televisions,2,200,23984305,5186004,False,2019-03-09,1
122,West US,West US Store 68,2019-02-12,Furniture,Beds,6,30,32780201,62232048,True,2019-07-26,3
