ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 67,2019-03-08,Baby,Car seats,8,10,10167525,43648867,True,2019-03-08,1
1,East US,East US Store 67,2019-03-26,Clothing,Womens,7,25,44979148,64392883,True,2019-03-26,1
2,East US,East US Store 67,2019-07-23,Beauty/Health,Makeup,12,14,52826767,73036223,True,2019-07-23,1
3,East US,East US Store 67,2019-01-21,Electronics,Tablets,5,100,55301411,22472684,False,2019-01-21,1
4,East US,East US Store 67,2019-03-25,Beauty/Health,Fragrances,6,10,13045813,54453042,True,2019-03-25,1
5,East US,East US Store 67,2019-06-18,Beauty/Health,Haircare,12,6,69876014,69146720,True,2019-06-18,1
6,East US,East US Store 67,2019-08-07,Clothing,Womens,14,10,28461689,88594235,True,2019-08-07,1
7,East US,East US Store 67,2019-05-14,Furniture,Indoor tables,9,100,10732638,86433400,True,2019-05-14,1
8,East US,East US Store 67,2019-07-29,Furniture,Indoor tables,13,100,34019456,29819523,False,2019-07-29,1
9,East US,East US Store 67,2019-04-20,Furniture,Patio furniture,9,30,90169063,15990179,False,2019-04-20,1
10,East US,East US Store 67,2019-05-29,Furniture,Indoor seating,11,15,59665931,52292207,True,2019-05-29,1
11,East US,East US Store 67,2019-08-21,Baby,Baby toys,12,5,36890853,48834871,True,2019-08-21,1
12,East US,East US Store 67,2019-05-04,Furniture,Indoor seating,10,100,42100094,44945368,True,2019-05-04,1
13,East US,East US Store 67,2019-07-16,Furniture,Pool furniture,13,15,79796884,31548191,False,2019-07-16,1
14,East US,East US Store 67,2019-05-03,Electronics,Speakers,8,200,83122811,56181710,True,2019-05-03,1
15,East US,East US Store 67,2019-02-22,Clothing,Mens,5,13,73397664,85569066,True,2019-02-22,1
16,East US,East US Store 67,2019-03-23,Baby,Baby toys,7,10,72976353,72604056,True,2019-03-23,1
17,East US,East US Store 67,2019-05-07,Baby,Diaper bags,11,10,44828611,82543897,True,2019-05-07,1
18,East US,East US Store 67,2019-01-24,Electronics,Cell Phones,5,200,80521832,66121551,True,2019-01-24,1
19,East US,East US Store 67,2019-08-14,Beauty/Health,Skincare,13,10,61364784,28090855,False,2019-08-14,1
20,East US,East US Store 67,2019-04-27,Electronics,Computers,8,300,93090287,79518728,True,2019-04-27,1
21,East US,East US Store 67,2019-06-30,Furniture,Indoor tables,11,100,59737646,61367714,True,2019-06-30,1
22,East US,East US Store 67,2019-02-24,Beauty/Health,Bath,7,10,99230094,81679563,True,2019-02-24,1
23,East US,East US Store 67,2019-08-11,Baby,Cribs,13,30,46219758,86433400,True,2019-05-14,2
24,East US,East US Store 67,2019-05-18,Furniture,Patio furniture,11,15,32138979,11236342,False,2019-05-18,1
25,East US,East US Store 67,2019-02-05,Electronics,Tablets,6,300,61460745,22472684,False,2019-01-21,2
26,East US,East US Store 67,2019-08-13,Furniture,Indoor seating,12,15,46469679,57046044,True,2019-08-13,1
27,East US,East US Store 67,2019-03-15,Baby,Diapers,6,12,66225159,27226521,False,2019-03-15,1
28,East US,East US Store 67,2019-02-16,Electronics,Televisions,6,100,47250237,36302028,False,2019-02-16,1
29,East US,East US Store 67,2019-05-21,Clothing,Shoes,11,25,28596769,29387356,False,2019-05-21,1
30,East US,East US Store 67,2019-07-01,Beauty/Health,Makeup,13,10,58672288,85136899,True,2019-07-01,1
31,East US,East US Store 67,2019-01-22,Beauty/Health,Fragrances,4,10,53494047,59206879,True,2019-01-22,1
32,East US,East US Store 67,2019-07-23,Electronics,Televisions,11,200,59235586,32844692,False,2019-07-23,1
33,East US,East US Store 67,2019-02-19,Electronics,Televisions,6,300,75431665,35869861,False,2019-02-19,1
34,East US,East US Store 67,2019-08-04,Electronics,Tablets,11,100,79010138,89458569,True,2019-08-04,1
35,East US,East US Store 67,2019-03-14,Beauty/Health,Haircare,7,10,78827534,85569066,True,2019-02-22,2
36,East US,East US Store 67,2019-01-18,Furniture,Indoor seating,6,40,15724289,72171889,True,2019-01-18,1
37,East US,East US Store 67,2019-05-15,Furniture,Indoor seating,9,100,38887415,11236342,False,2019-05-18,2
38,East US,East US Store 67,2019-04-12,Clothing,Womens,8,20,41329698,40191531,True,2019-04-12,1
39,East US,East US Store 67,2019-04-18,Beauty/Health,Skincare,7,10,46372393,61367714,True,2019-06-30,2
40,East US,East US Store 67,2019-07-02,Electronics,Speakers,10,200,47737658,81247396,True,2019-07-02,1
41,East US,East US Store 67,2019-01-04,Beauty/Health,Haircare,4,15,56196424,53156541,True,2019-01-04,1
42,East US,East US Store 67,2019-03-06,Clothing,Shoes,7,10,41532664,25930020,False,2019-03-06,1
43,East US,East US Store 67,2019-04-19,Furniture,Patio furniture,8,30,91965998,55749543,True,2019-04-19,1
