ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West Europe,West Europe Store 23,2019-06-11,Beauty/Health,Haircare,8,15,20413475,66121551,True,2019-06-11,1
1,West Europe,West Europe Store 23,2019-01-20,Electronics,Headphones,1,200,76469156,37598529,False,2019-01-20,1
2,West Europe,West Europe Store 23,2019-07-18,Clothing,Baby,9,25,69370539,20744016,False,2019-07-18,1
3,West Europe,West Europe Store 23,2019-08-09,Furniture,Beds,10,75,53610550,22904851,False,2019-08-09,1
4,West Europe,West Europe Store 23,2019-07-02,Furniture,Indoor tables,10,30,77601327,50131372,True,2019-07-02,1
5,West Europe,West Europe Store 23,2019-03-07,Clothing,Mens,6,20,82888644,43648867,True,2019-03-07,1
6,West Europe,West Europe Store 23,2019-07-20,Electronics,Computers,1,200,59187732,68282386,True,2019-07-20,1
7,West Europe,West Europe Store 23,2019-06-12,Baby,Diapers,8,15,51291857,37598529,False,2019-01-20,2
8,West Europe,West Europe Store 23,2019-01-29,Clothing,Shoes,3,20,35956814,27226521,False,2019-01-29,1
9,West Europe,West Europe Store 23,2019-02-06,Clothing,Swimwear,5,13,45526678,45809702,True,2019-02-06,1
10,West Europe,West Europe Store 23,2019-05-15,Furniture,Indoor tables,8,40,81370291,74764891,True,2019-05-15,1
11,West Europe,West Europe Store 23,2019-02-15,Electronics,Speakers,1,50,54341124,46241869,True,2019-02-15,1
12,West Europe,West Europe Store 23,2019-02-11,Electronics,Speakers,2,50,79464058,27226521,False,2019-01-29,2
13,West Europe,West Europe Store 23,2019-07-14,Clothing,Kids,9,10,18509550,38030696,False,2019-07-14,1
14,West Europe,West Europe Store 23,2019-02-23,Beauty/Health,Oral care,5,14,99338236,36734195,False,2019-02-23,1
15,West Europe,West Europe Store 23,2019-02-22,Beauty/Health,Feminine Products,4,15,40068146,21176183,False,2019-02-22,1
16,West Europe,West Europe Store 23,2019-07-18,Baby,Car seats,9,5,83965087,86001233,True,2019-07-18,1
17,West Europe,West Europe Store 23,2019-05-26,Clothing,Kids,8,25,56984864,41920199,True,2019-05-26,1
18,West Europe,West Europe Store 23,2019-07-27,Beauty/Health,Skincare,11,10,80660018,64392883,True,2019-07-27,1
19,West Europe,West Europe Store 23,2019-07-24,Electronics,Televisions,1,50,75363769,79086561,True,2019-07-24,1
20,West Europe,West Europe Store 23,2019-08-03,Beauty/Health,Bath,10,6,67709036,77790060,True,2019-08-03,1
21,West Europe,West Europe Store 23,2019-06-12,Baby,Cribs,10,5,81988730,74764891,True,2019-05-15,2
22,West Europe,West Europe Store 23,2019-02-20,Clothing,Shoes,3,12,76891347,26794354,False,2019-02-20,1
23,West Europe,West Europe Store 23,2019-04-27,Furniture,Indoor seating,7,15,47520990,71307555,True,2019-04-27,1
24,West Europe,West Europe Store 23,2019-06-06,Clothing,Womens,9,12,52260823,67850219,True,2019-06-06,1
25,West Europe,West Europe Store 23,2019-07-22,Furniture,Indoor seating,9,30,65537059,10804175,False,2019-07-22,1
26,West Europe,West Europe Store 23,2019-02-15,Furniture,Indoor tables,4,75,73091253,82111730,True,2019-02-15,1
27,West Europe,West Europe Store 23,2019-07-19,Furniture,Indoor seating,10,30,27232520,70875388,True,2019-07-19,1
28,West Europe,West Europe Store 23,2019-07-17,Baby,Baby toys,10,15,37089537,87297734,True,2019-07-17,1
29,West Europe,West Europe Store 23,2019-02-22,Clothing,Womens,3,10,61557460,69146720,True,2019-02-22,1
30,West Europe,West Europe Store 23,2019-02-22,Clothing,Kids,5,20,60355246,58342545,True,2019-02-22,1
31,West Europe,West Europe Store 23,2019-03-16,Furniture,Indoor tables,5,40,83315700,63528549,True,2019-03-16,1
32,West Europe,West Europe Store 23,2019-01-07,Beauty/Health,Feminine Products,4,14,94911331,79950895,True,2019-01-07,1
33,West Europe,West Europe Store 23,2019-01-21,Beauty/Health,Skincare,4,10,87211943,27226521,False,2019-01-29,3
34,West Europe,West Europe Store 23,2019-03-07,Electronics,Televisions,1,50,21667460,34141193,False,2019-03-07,1
35,West Europe,West Europe Store 23,2019-01-06,Clothing,Womens,4,12,98875367,69578887,True,2019-01-06,1
36,West Europe,West Europe Store 23,2019-01-06,Furniture,Indoor seating,2,75,59700629,57046044,True,2019-01-06,1
37,West Europe,West Europe Store 23,2019-01-01,Baby,Diapers,4,10,93054673,43648867,True,2019-03-07,2
38,West Europe,West Europe Store 23,2019-07-27,Baby,Diaper bags,9,5,75185418,21176183,False,2019-02-22,2
39,West Europe,West Europe Store 23,2019-02-16,Electronics,Computers,2,100,82154270,51427873,True,2019-02-16,1
40,West Europe,West Europe Store 23,2019-01-10,Electronics,Computers,2,100,81663593,30683857,False,2019-01-10,1
41,West Europe,West Europe Store 23,2019-01-31,Clothing,Mens,4,25,50769786,74332724,True,2019-01-31,1
42,West Europe,West Europe Store 23,2019-08-14,Baby,Diaper bags,12,10,66652708,32412525,False,2019-08-14,1
43,West Europe,West Europe Store 23,2019-04-27,Beauty/Health,Bath,6,14,25720612,31116024,False,2019-04-27,1
44,West Europe,West Europe Store 23,2019-04-10,Furniture,Pool furniture,7,15,18509329,77357893,True,2019-04-10,1
45,West Europe,West Europe Store 23,2019-05-13,Furniture,Patio furniture,9,30,59936293,45809702,True,2019-02-06,2
46,West Europe,West Europe Store 23,2019-07-29,Beauty/Health,Makeup,11,15,32571565,64825050,True,2019-07-29,1
47,West Europe,West Europe Store 23,2019-05-24,Clothing,Kids,7,12,67238107,61799881,True,2019-05-24,1
48,West Europe,West Europe Store 23,2019-03-06,Electronics,Headphones,1,100,69926781,61799881,True,2019-05-24,2
49,West Europe,West Europe Store 23,2019-06-21,Electronics,Televisions,1,200,54058131,33276859,False,2019-06-21,1
50,West Europe,West Europe Store 23,2019-08-18,Clothing,Mens,10,13,70969595,46241869,True,2019-02-15,2
51,West Europe,West Europe Store 23,2019-06-04,Furniture,Beds,9,75,62824494,6482505,False,2019-06-04,1
52,West Europe,West Europe Store 23,2019-08-09,Baby,Cribs,11,15,27954020,46674036,True,2019-08-09,1
53,West Europe,West Europe Store 23,2019-06-29,Electronics,Tablets,2,50,83751139,41055865,True,2019-06-29,1
54,West Europe,West Europe Store 23,2019-04-20,Baby,Cribs,5,5,93399254,34573360,False,2019-04-20,1
55,West Europe,West Europe Store 23,2019-01-24,Clothing,Womens,3,25,36297105,53156541,True,2019-01-24,1
56,West Europe,West Europe Store 23,2019-08-10,Furniture,Indoor seating,11,15,38856123,40623698,True,2019-08-10,1
57,West Europe,West Europe Store 23,2019-08-18,Furniture,Pool furniture,11,75,51847831,67850219,True,2019-06-06,2
58,West Europe,West Europe Store 23,2019-05-07,Furniture,Beds,8,100,87881745,86001233,True,2019-07-18,2
59,West Europe,West Europe Store 23,2019-06-06,Beauty/Health,Skincare,8,10,95298013,83408231,True,2019-06-06,1
60,West Europe,West Europe Store 23,2019-07-07,Baby,Diaper bags,10,12,64764887,20311849,False,2019-07-07,1
61,West Europe,West Europe Store 23,2019-06-17,Electronics,Televisions,1,100,62581522,17718847,False,2019-06-17,1
62,West Europe,West Europe Store 23,2019-02-21,Furniture,Patio furniture,5,40,62840378,74764891,True,2019-05-15,3
63,West Europe,West Europe Store 23,2019-04-22,Clothing,Womens,7,12,87736639,84704732,True,2019-04-22,1
64,West Europe,West Europe Store 23,2019-08-13,Beauty/Health,Haircare,10,6,50545017,72171889,True,2019-08-13,1
65,West Europe,West Europe Store 23,2019-04-21,Beauty/Health,Fragrances,5,15,49916662,6050338,False,2019-04-21,1
66,West Europe,West Europe Store 23,2019-06-21,Electronics,Speakers,1,200,56993063,47106203,True,2019-06-21,1
67,West Europe,West Europe Store 23,2019-02-26,Electronics,Televisions,1,100,94823023,44945368,True,2019-02-26,1
68,West Europe,West Europe Store 23,2019-07-21,Baby,Diaper bags,10,10,56475483,60935547,True,2019-07-21,1
69,West Europe,West Europe Store 23,2019-06-11,Electronics,Computers,2,50,36533679,72171889,True,2019-08-13,2
70,West Europe,West Europe Store 23,2019-06-01,Furniture,Indoor seating,9,100,46563723,78222227,True,2019-06-01,1
71,West Europe,West Europe Store 23,2019-06-14,Baby,Baby toys,8,5,64230407,3889503,False,2019-06-14,1
72,West Europe,West Europe Store 23,2019-04-07,Beauty/Health,Makeup,7,10,30535223,26362187,False,2019-04-07,1
73,West Europe,West Europe Store 23,2019-04-08,Clothing,Baby,6,25,21671189,78222227,True,2019-06-01,2
74,West Europe,West Europe Store 23,2019-01-25,Beauty/Health,Fragrances,3,6,47783808,17718847,False,2019-06-17,2
75,West Europe,West Europe Store 23,2019-04-03,Electronics,Computers,2,200,46198314,68282386,True,2019-07-20,2
76,West Europe,West Europe Store 23,2019-05-23,Electronics,Speakers,2,100,95208834,88162068,True,2019-05-23,1
77,West Europe,West Europe Store 23,2019-03-03,Furniture,Patio furniture,6,40,93010494,78654394,True,2019-03-03,1
78,West Europe,West Europe Store 23,2019-06-01,Beauty/Health,Bath,8,6,24044838,83408231,True,2019-06-06,2
79,West Europe,West Europe Store 23,2019-06-25,Furniture,Indoor seating,9,30,61039047,52724374,True,2019-06-25,1
80,West Europe,West Europe Store 23,2019-05-15,Baby,Cribs,8,30,69801776,34141193,False,2019-03-07,2
81,West Europe,West Europe Store 23,2019-05-17,Furniture,Pool furniture,7,100,43328078,31548191,False,2019-05-17,1
82,West Europe,West Europe Store 23,2019-06-27,Baby,Diapers,10,12,19699198,14693678,False,2019-06-27,1
83,West Europe,West Europe Store 23,2019-07-12,Electronics,Speakers,1,200,75151691,30251690,False,2019-07-12,1
84,West Europe,West Europe Store 23,2019-08-01,Electronics,Speakers,1,100,84209007,53156541,True,2019-01-24,2
85,West Europe,West Europe Store 23,2019-04-19,Clothing,Womens,5,25,65057834,45377535,True,2019-04-19,1
86,West Europe,West Europe Store 23,2019-06-29,Baby,Diaper bags,8,10,37638901,20311849,False,2019-07-07,2
87,West Europe,West Europe Store 23,2019-04-15,Furniture,Pool furniture,7,40,47665691,32412525,False,2019-08-14,2
88,West Europe,West Europe Store 23,2019-01-07,Clothing,Baby,4,13,64774561,7346839,False,2019-01-07,1
89,West Europe,West Europe Store 23,2019-01-14,Clothing,Swimwear,2,12,18479701,12965010,False,2019-01-14,1
90,West Europe,West Europe Store 23,2019-07-19,Electronics,Headphones,2,50,55442687,10804175,False,2019-07-22,2
91,West Europe,West Europe Store 23,2019-07-07,Beauty/Health,Fragrances,9,6,34831946,71307555,True,2019-04-27,2
92,West Europe,West Europe Store 23,2019-08-08,Baby,Diaper bags,12,30,94560362,48834871,True,2019-08-08,1
93,West Europe,West Europe Store 23,2019-01-01,Baby,Baby toys,3,30,19832540,76493559,True,2019-01-01,1
94,West Europe,West Europe Store 23,2019-03-04,Baby,Diaper bags,6,10,83152461,44945368,True,2019-02-26,2
95,West Europe,West Europe Store 23,2019-07-22,Baby,Car seats,9,30,95340830,63960716,True,2019-07-22,1
96,West Europe,West Europe Store 23,2019-08-12,Electronics,Headphones,1,100,94415401,28523022,False,2019-08-12,1
97,West Europe,West Europe Store 23,2019-02-13,Beauty/Health,Makeup,3,10,14554735,38030696,False,2019-07-14,2
98,West Europe,West Europe Store 23,2019-02-13,Electronics,Speakers,2,200,87521167,68714553,True,2019-02-13,1
99,West Europe,West Europe Store 23,2019-08-12,Beauty/Health,Fragrances,12,10,96516881,35437694,False,2019-08-12,1
100,West Europe,West Europe Store 23,2019-06-28,Beauty/Health,Bath,8,6,89295488,27226521,False,2019-01-29,4
101,West Europe,West Europe Store 23,2019-03-31,Beauty/Health,Makeup,6,14,52473624,71307555,True,2019-04-27,3
102,West Europe,West Europe Store 23,2019-02-22,Clothing,Swimwear,5,13,42804048,48402704,True,2019-02-22,1
103,West Europe,West Europe Store 23,2019-02-01,Furniture,Indoor seating,4,30,26194643,81679563,True,2019-02-01,1
104,West Europe,West Europe Store 23,2019-05-23,Beauty/Health,Feminine Products,9,15,99449163,7779006,False,2019-05-23,1
105,West Europe,West Europe Store 23,2019-03-23,Furniture,Patio furniture,6,15,42839170,52292207,True,2019-03-23,1
106,West Europe,West Europe Store 23,2019-06-01,Beauty/Health,Haircare,9,10,30820399,64392883,True,2019-07-27,2
107,West Europe,West Europe Store 23,2019-02-09,Furniture,Patio furniture,4,100,41994892,55317376,True,2019-02-09,1
108,West Europe,West Europe Store 23,2019-02-24,Furniture,Patio furniture,5,30,29074245,39759364,True,2019-02-24,1
109,West Europe,West Europe Store 23,2019-05-20,Clothing,Kids,7,10,64086898,28955189,False,2019-05-20,1
110,West Europe,West Europe Store 23,2019-05-25,Furniture,Pool furniture,7,100,81933727,70875388,True,2019-07-19,2
111,West Europe,West Europe Store 23,2019-07-10,Clothing,Mens,11,20,11346626,76925726,True,2019-07-10,1
112,West Europe,West Europe Store 23,2019-04-21,Furniture,Patio furniture,6,15,85816055,83408231,True,2019-06-06,3
113,West Europe,West Europe Store 23,2019-06-16,Electronics,Headphones,1,100,30928539,74764891,True,2019-05-15,4
114,West Europe,West Europe Store 23,2019-07-23,Furniture,Patio furniture,10,75,66958403,70875388,True,2019-07-19,3
