ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 66,2019-01-16,Furniture,Pool furniture,2,30,31381008,80383062,True,2019-01-16,1
1,East Europe,East Europe Store 66,2019-01-07,Clothing,Womens,4,25,43144543,19879682,False,2019-01-07,1
2,East Europe,East Europe Store 66,2019-08-19,Clothing,Kids,12,13,68448763,42352366,True,2019-08-19,1
3,East Europe,East Europe Store 66,2019-03-06,Baby,Cribs,4,10,57117768,70443221,True,2019-03-06,1
4,East Europe,East Europe Store 66,2019-05-26,Beauty/Health,Haircare,8,10,49766337,66121551,True,2019-05-26,1
5,East Europe,East Europe Store 66,2019-02-19,Furniture,Patio furniture,4,15,64615458,7346839,False,2019-02-19,1
6,East Europe,East Europe Store 66,2019-06-19,Clothing,Shoes,9,25,21535134,57046044,True,2019-06-19,1
7,East Europe,East Europe Store 66,2019-03-20,Electronics,Televisions,2,100,92378959,3457336,False,2019-03-20,1
8,East Europe,East Europe Store 66,2019-07-18,Clothing,Womens,9,12,72618614,56613877,True,2019-07-18,1
9,East Europe,East Europe Store 66,2019-01-02,Beauty/Health,Makeup,4,10,12572934,69578887,True,2019-01-02,1
10,East Europe,East Europe Store 66,2019-03-29,Electronics,Cell Phones,2,200,93645809,33276859,False,2019-03-29,1
11,East Europe,East Europe Store 66,2019-04-05,Furniture,Indoor seating,5,75,84109982,73036223,True,2019-04-05,1
12,East Europe,East Europe Store 66,2019-01-24,Furniture,Indoor tables,3,75,86833082,22904851,False,2019-01-24,1
13,East Europe,East Europe Store 66,2019-03-27,Electronics,Televisions,1,50,74083046,54020875,True,2019-03-27,1
14,East Europe,East Europe Store 66,2019-03-17,Beauty/Health,Oral care,5,10,74568469,18151014,False,2019-03-17,1
15,East Europe,East Europe Store 66,2019-08-04,Baby,Baby toys,12,12,47057051,89026402,True,2019-08-04,1
16,East Europe,East Europe Store 66,2019-03-18,Clothing,Swimwear,5,25,69791505,65257217,True,2019-03-18,1
17,East Europe,East Europe Store 66,2019-02-25,Beauty/Health,Fragrances,3,10,21064076,79086561,True,2019-02-25,1
18,East Europe,East Europe Store 66,2019-04-23,Beauty/Health,Skincare,5,10,22752742,47538370,True,2019-04-23,1
19,East Europe,East Europe Store 66,2019-01-27,Electronics,Speakers,2,300,26019464,58774712,True,2019-01-27,1
20,East Europe,East Europe Store 66,2019-03-10,Furniture,Patio furniture,6,15,25870904,63960716,True,2019-03-10,1
21,East Europe,East Europe Store 66,2019-02-12,Electronics,Computers,2,200,72479447,81247396,True,2019-02-12,1
22,East Europe,East Europe Store 66,2019-02-09,Clothing,Baby,4,12,57866591,66553718,True,2019-02-09,1
23,East Europe,East Europe Store 66,2019-06-18,Furniture,Indoor tables,10,100,33148815,52292207,True,2019-06-18,1
24,East Europe,East Europe Store 66,2019-04-03,Electronics,Tablets,1,100,37812658,54453042,True,2019-04-03,1
25,East Europe,East Europe Store 66,2019-02-18,Furniture,Patio furniture,3,75,59279613,54453042,True,2019-04-03,2
26,East Europe,East Europe Store 66,2019-08-04,Beauty/Health,Haircare,11,6,70717441,74764891,True,2019-08-04,1
27,East Europe,East Europe Store 66,2019-03-27,Furniture,Indoor tables,4,75,75313248,76493559,True,2019-03-27,1
28,East Europe,East Europe Store 66,2019-01-24,Furniture,Indoor tables,4,40,21401800,32412525,False,2019-01-24,1
29,East Europe,East Europe Store 66,2019-06-02,Baby,Strollers,8,30,47173871,31116024,False,2019-06-02,1
30,East Europe,East Europe Store 66,2019-02-12,Clothing,Kids,3,13,65811261,79518728,True,2019-02-12,1
31,East Europe,East Europe Store 66,2019-03-08,Electronics,Cell Phones,1,100,52083153,44081034,True,2019-03-08,1
32,East Europe,East Europe Store 66,2019-06-16,Furniture,Pool furniture,9,40,57863699,74332724,True,2019-06-16,1
33,East Europe,East Europe Store 66,2019-07-09,Baby,Strollers,11,15,12840889,12965010,False,2019-07-09,1
34,East Europe,East Europe Store 66,2019-05-02,Electronics,Speakers,2,100,19116311,45377535,True,2019-05-02,1
35,East Europe,East Europe Store 66,2019-05-08,Clothing,Shoes,9,13,22657761,63096382,True,2019-05-08,1
36,East Europe,East Europe Store 66,2019-02-22,Baby,Cribs,3,15,48870663,9939841,False,2019-02-22,1
37,East Europe,East Europe Store 66,2019-01-07,Clothing,Swimwear,4,12,73334652,23337018,False,2019-01-07,1
38,East Europe,East Europe Store 66,2019-03-06,Furniture,Pool furniture,5,30,24627495,9507674,False,2019-03-06,1
39,East Europe,East Europe Store 66,2019-01-23,Baby,Cribs,3,12,14370555,62232048,True,2019-01-23,1
40,East Europe,East Europe Store 66,2019-05-08,Furniture,Patio furniture,7,75,64939117,59206879,True,2019-05-08,1
41,East Europe,East Europe Store 66,2019-03-11,Baby,Baby toys,4,15,89074125,62232048,True,2019-01-23,2
42,East Europe,East Europe Store 66,2019-01-11,Beauty/Health,Feminine Products,4,10,89740575,35437694,False,2019-01-11,1
43,East Europe,East Europe Store 66,2019-02-13,Electronics,Headphones,1,100,53839095,46241869,True,2019-02-13,1
44,East Europe,East Europe Store 66,2019-06-14,Clothing,Womens,8,12,82336700,55749543,True,2019-06-14,1
45,East Europe,East Europe Store 66,2019-07-12,Clothing,Kids,11,25,41954260,62664215,True,2019-07-12,1
46,East Europe,East Europe Store 66,2019-06-25,Clothing,Baby,9,25,23215333,31116024,False,2019-06-02,2
47,East Europe,East Europe Store 66,2019-04-24,Clothing,Baby,7,12,52642092,54020875,True,2019-03-27,2
48,East Europe,East Europe Store 66,2019-02-25,Electronics,Tablets,1,50,66514430,37598529,False,2019-02-25,1
49,East Europe,East Europe Store 66,2019-05-23,Clothing,Kids,8,10,95845497,67418052,True,2019-05-23,1
50,East Europe,East Europe Store 66,2019-04-28,Clothing,Womens,8,10,29373020,31548191,False,2019-04-28,1
51,East Europe,East Europe Store 66,2019-08-04,Beauty/Health,Fragrances,12,10,29677708,32412525,False,2019-01-24,2
52,East Europe,East Europe Store 66,2019-07-14,Furniture,Beds,11,15,72899855,55749543,True,2019-06-14,2
53,East Europe,East Europe Store 66,2019-02-06,Electronics,Cell Phones,2,50,37526710,32412525,False,2019-01-24,3
54,East Europe,East Europe Store 66,2019-03-29,Furniture,Indoor seating,6,40,49639773,74764891,True,2019-08-04,2
55,East Europe,East Europe Store 66,2019-05-01,Electronics,Speakers,2,200,20628428,63528549,True,2019-05-01,1
56,East Europe,East Europe Store 66,2019-03-04,Furniture,Indoor tables,5,40,15222575,42784533,True,2019-03-04,1
57,East Europe,East Europe Store 66,2019-07-20,Baby,Strollers,11,15,56519360,35437694,False,2019-01-11,2
58,East Europe,East Europe Store 66,2019-02-18,Furniture,Patio furniture,5,75,28290372,39759364,True,2019-02-18,1
59,East Europe,East Europe Store 66,2019-06-21,Beauty/Health,Oral care,10,14,62235292,5618171,False,2019-06-21,1
60,East Europe,East Europe Store 66,2019-01-16,Baby,Diaper bags,4,10,53179078,63960716,True,2019-03-10,2
61,East Europe,East Europe Store 66,2019-05-03,Baby,Car seats,7,30,26052971,24201352,False,2019-05-03,1
62,East Europe,East Europe Store 66,2019-03-06,Baby,Car seats,4,5,67724814,44081034,True,2019-03-08,2
63,East Europe,East Europe Store 66,2019-06-10,Electronics,Headphones,1,200,14644038,50563539,True,2019-06-10,1
64,East Europe,East Europe Store 66,2019-08-11,Beauty/Health,Makeup,11,10,82442729,75197058,True,2019-08-11,1
65,East Europe,East Europe Store 66,2019-06-27,Furniture,Indoor seating,9,15,67861610,19015348,False,2019-06-27,1
66,East Europe,East Europe Store 66,2019-05-07,Electronics,Cell Phones,2,300,16392861,32844692,False,2019-05-07,1
