ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,Australia Southeast,Australia Southeast Store 13,2019-05-24,Beauty/Health,Skincare,7,10,47091727,36302028,False,2019-05-24,1
1,Australia Southeast,Australia Southeast Store 13,2019-06-19,Baby,Diapers,8,15,51666607,57046044,True,2019-06-19,1
2,Australia Southeast,Australia Southeast Store 13,2019-05-23,Electronics,Tablets,1,300,42639785,29819523,False,2019-05-23,1
3,Australia Southeast,Australia Southeast Store 13,2019-02-17,Clothing,Swimwear,5,12,70285762,84704732,True,2019-02-17,1
4,Australia Southeast,Australia Southeast Store 13,2019-01-31,Beauty/Health,Fragrances,4,15,61316038,11668509,False,2019-01-31,1
5,Australia Southeast,Australia Southeast Store 13,2019-01-01,Furniture,Pool furniture,3,30,18207425,61799881,True,2019-01-01,1
6,Australia Southeast,Australia Southeast Store 13,2019-06-04,Beauty/Health,Haircare,9,10,44393661,31116024,False,2019-06-04,1
7,Australia Southeast,Australia Southeast Store 13,2019-02-10,Baby,Baby toys,4,10,38671344,73900557,True,2019-02-10,1
8,Australia Southeast,Australia Southeast Store 13,2019-04-23,Baby,Car seats,6,5,10091493,57478211,True,2019-04-23,1
9,Australia Southeast,Australia Southeast Store 13,2019-01-17,Clothing,Mens,4,10,85700674,63096382,True,2019-01-17,1
10,Australia Southeast,Australia Southeast Store 13,2019-08-08,Electronics,Computers,2,100,60185651,82111730,True,2019-08-08,1
11,Australia Southeast,Australia Southeast Store 13,2019-03-11,Electronics,Tablets,2,300,87007473,63960716,True,2019-03-11,1
12,Australia Southeast,Australia Southeast Store 13,2019-04-01,Furniture,Pool furniture,7,75,44217898,51860040,True,2019-04-01,1
13,Australia Southeast,Australia Southeast Store 13,2019-03-26,Furniture,Patio furniture,6,15,78073875,28090855,False,2019-03-26,1
14,Australia Southeast,Australia Southeast Store 13,2019-04-02,Clothing,Swimwear,6,10,89646604,73468390,True,2019-04-02,1
15,Australia Southeast,Australia Southeast Store 13,2019-01-28,Clothing,Swimwear,4,25,92567134,11668509,False,2019-01-31,2
16,Australia Southeast,Australia Southeast Store 13,2019-04-08,Clothing,Swimwear,7,10,61357496,16854513,False,2019-04-08,1
17,Australia Southeast,Australia Southeast Store 13,2019-01-13,Baby,Car seats,4,30,56282379,81679563,True,2019-01-13,1
18,Australia Southeast,Australia Southeast Store 13,2019-03-28,Baby,Cribs,6,5,61220979,38030696,False,2019-03-28,1
19,Australia Southeast,Australia Southeast Store 13,2019-08-17,Beauty/Health,Feminine Products,11,14,64135403,65689384,True,2019-08-17,1
