ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East US,East US Store 65,2019-03-18,Clothing,Shoes,7,10,91278501,79086561,True,2019-03-18,1
1,East US,East US Store 65,2019-04-19,Furniture,Indoor tables,9,75,30304657,3889503,False,2019-04-19,1
2,East US,East US Store 65,2019-04-30,Furniture,Pool furniture,9,15,41021696,73468390,True,2019-04-30,1
3,East US,East US Store 65,2019-04-05,Clothing,Shoes,8,13,32246713,41488032,True,2019-04-05,1
4,East US,East US Store 65,2019-06-06,Furniture,Beds,12,30,57081409,69578887,True,2019-06-06,1
5,East US,East US Store 65,2019-08-06,Electronics,Speakers,11,50,50570993,63960716,True,2019-08-06,1
6,East US,East US Store 65,2019-03-29,Furniture,Patio furniture,8,100,36758836,73900557,True,2019-03-29,1
7,East US,East US Store 65,2019-03-13,Beauty/Health,Oral care,7,15,83635724,56613877,True,2019-03-13,1
8,East US,East US Store 65,2019-03-22,Furniture,Pool furniture,8,30,24743387,55749543,True,2019-03-22,1
9,East US,East US Store 65,2019-04-22,Furniture,Indoor tables,9,15,76854896,33709026,False,2019-04-22,1
10,East US,East US Store 65,2019-06-01,Clothing,Kids,10,12,21337235,86001233,True,2019-06-01,1
11,East US,East US Store 65,2019-07-13,Electronics,Headphones,11,300,86052087,65257217,True,2019-07-13,1
12,East US,East US Store 65,2019-05-29,Baby,Car seats,10,30,54479797,60071213,True,2019-05-29,1
13,East US,East US Store 65,2019-04-24,Clothing,Shoes,7,20,59106752,13397177,False,2019-04-24,1
14,East US,East US Store 65,2019-03-24,Furniture,Beds,8,100,15865787,68714553,True,2019-03-24,1
15,East US,East US Store 65,2019-06-12,Beauty/Health,Oral care,12,14,50092682,52724374,True,2019-06-12,1
16,East US,East US Store 65,2019-04-17,Baby,Car seats,8,30,10031596,47970537,True,2019-04-17,1
17,East US,East US Store 65,2019-06-21,Baby,Car seats,11,15,56439707,33276859,False,2019-06-21,1
18,East US,East US Store 65,2019-07-02,Furniture,Indoor tables,13,15,72151658,25497853,False,2019-07-02,1
19,East US,East US Store 65,2019-08-02,Clothing,Womens,12,10,84089571,76061392,True,2019-08-02,1
20,East US,East US Store 65,2019-03-24,Baby,Cribs,7,30,32255134,28090855,False,2019-03-24,1
21,East US,East US Store 65,2019-05-29,Furniture,Beds,10,15,99196341,8211173,False,2019-05-29,1
22,East US,East US Store 65,2019-03-24,Baby,Strollers,7,5,96403657,54020875,True,2019-03-24,1
23,East US,East US Store 65,2019-02-05,Baby,Car seats,7,30,92550472,47106203,True,2019-02-05,1
24,East US,East US Store 65,2019-08-21,Beauty/Health,Fragrances,13,14,61057521,4321670,False,2019-08-21,1
25,East US,East US Store 65,2019-05-19,Baby,Strollers,10,10,68414382,81679563,True,2019-05-19,1
26,East US,East US Store 65,2019-03-12,Electronics,Televisions,7,200,17939963,49267038,True,2019-03-12,1
27,East US,East US Store 65,2019-05-06,Furniture,Indoor seating,11,75,49650729,59206879,True,2019-05-06,1
28,East US,East US Store 65,2019-02-25,Baby,Baby toys,5,5,84719645,71739722,True,2019-02-25,1
29,East US,East US Store 65,2019-05-31,Electronics,Headphones,8,300,70695807,73036223,True,2019-05-31,1
30,East US,East US Store 65,2019-02-25,Baby,Diapers,7,15,43524364,79518728,True,2019-02-25,1
31,East US,East US Store 65,2019-06-19,Clothing,Swimwear,12,25,28072910,35869861,False,2019-06-19,1
32,East US,East US Store 65,2019-04-17,Baby,Baby toys,7,15,35551453,55317376,True,2019-04-17,1
33,East US,East US Store 65,2019-06-22,Electronics,Headphones,9,100,51506262,45377535,True,2019-06-22,1
34,East US,East US Store 65,2019-08-20,Clothing,Mens,13,25,68596041,30251690,False,2019-08-20,1
35,East US,East US Store 65,2019-02-18,Beauty/Health,Haircare,6,10,34401567,38895030,True,2019-02-18,1
36,East US,East US Store 65,2019-02-05,Furniture,Indoor tables,5,75,99379551,60071213,True,2019-05-29,2
37,East US,East US Store 65,2019-08-03,Electronics,Speakers,11,50,12751070,21176183,False,2019-08-03,1
38,East US,East US Store 65,2019-01-05,Furniture,Pool furniture,4,100,51703019,79086561,True,2019-03-18,2
39,East US,East US Store 65,2019-07-19,Clothing,Kids,12,25,83956614,37166362,False,2019-07-19,1
40,East US,East US Store 65,2019-01-21,Clothing,Shoes,4,20,20929845,8211173,False,2019-05-29,2
41,East US,East US Store 65,2019-02-17,Clothing,Baby,7,13,13091052,61799881,True,2019-02-17,1
42,East US,East US Store 65,2019-08-06,Furniture,Beds,12,40,22375745,28955189,False,2019-08-06,1
43,East US,East US Store 65,2019-03-19,Furniture,Beds,6,30,12463845,56181710,True,2019-03-19,1
44,East US,East US Store 65,2019-04-15,Electronics,Tablets,8,300,82514472,57910378,True,2019-04-15,1
45,East US,East US Store 65,2019-03-07,Furniture,Patio furniture,7,30,49956946,44081034,True,2019-03-07,1
46,East US,East US Store 65,2019-02-26,Baby,Diaper bags,5,5,20654129,83408231,True,2019-02-26,1
47,East US,East US Store 65,2019-07-20,Electronics,Televisions,11,100,55746811,38895030,True,2019-02-18,2
48,East US,East US Store 65,2019-04-28,Electronics,Headphones,8,200,96385273,54020875,True,2019-03-24,2
49,East US,East US Store 65,2019-03-22,Electronics,Televisions,6,100,81171769,54020875,True,2019-03-24,3
50,East US,East US Store 65,2019-06-30,Furniture,Beds,10,15,34642135,44945368,True,2019-06-30,1
51,East US,East US Store 65,2019-05-26,Beauty/Health,Makeup,11,10,56945720,7779006,False,2019-05-26,1
52,East US,East US Store 65,2019-05-09,Furniture,Pool furniture,10,30,59678266,76493559,True,2019-05-09,1
53,East US,East US Store 65,2019-04-10,Furniture,Beds,9,75,42599411,88162068,True,2019-04-10,1
54,East US,East US Store 65,2019-08-19,Clothing,Baby,14,25,38031057,71739722,True,2019-02-25,2
55,East US,East US Store 65,2019-04-23,Beauty/Health,Bath,9,6,76261381,80815229,True,2019-04-23,1
56,East US,East US Store 65,2019-03-02,Baby,Cribs,7,30,76930480,33276859,False,2019-06-21,2
57,East US,East US Store 65,2019-03-15,Baby,Car seats,6,5,84382463,65257217,True,2019-07-13,2
58,East US,East US Store 65,2019-08-19,Clothing,Kids,13,25,31712494,27658688,False,2019-08-19,1
59,East US,East US Store 65,2019-06-26,Electronics,Computers,9,50,43069928,63096382,True,2019-06-26,1
60,East US,East US Store 65,2019-08-17,Electronics,Computers,11,200,19379793,53156541,True,2019-08-17,1
