ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,East Europe,East Europe Store 92,2019-02-01,Clothing,Baby,5,25,67438560,2160835,False,2019-02-01,1
1,East Europe,East Europe Store 92,2019-07-27,Clothing,Mens,11,25,27255390,47538370,True,2019-07-27,1
2,East Europe,East Europe Store 92,2019-01-16,Electronics,Tablets,3,100,15612078,31548191,False,2019-01-16,1
3,East Europe,East Europe Store 92,2019-08-05,Beauty/Health,Bath,10,6,76215718,45377535,True,2019-08-05,1
4,East Europe,East Europe Store 92,2019-04-05,Baby,Cribs,6,15,61316541,25930020,False,2019-04-05,1
5,East Europe,East Europe Store 92,2019-05-01,Beauty/Health,Fragrances,7,6,12830836,6914672,False,2019-05-01,1
6,East Europe,East Europe Store 92,2019-08-14,Beauty/Health,Oral care,12,15,74670667,27658688,False,2019-08-14,1
7,East Europe,East Europe Store 92,2019-03-29,Electronics,Headphones,5,50,89318428,17718847,False,2019-03-29,1
8,East Europe,East Europe Store 92,2019-03-30,Furniture,Pool furniture,5,75,19396524,60503380,True,2019-03-30,1
9,East Europe,East Europe Store 92,2019-01-21,Electronics,Headphones,3,200,80897037,2160835,False,2019-02-01,2
10,East Europe,East Europe Store 92,2019-06-05,Clothing,Swimwear,8,25,23688633,76493559,True,2019-06-05,1
11,East Europe,East Europe Store 92,2019-05-24,Furniture,Patio furniture,9,100,63272751,32844692,False,2019-05-24,1
12,East Europe,East Europe Store 92,2019-02-05,Electronics,Televisions,3,100,33157590,40623698,True,2019-02-05,1
13,East Europe,East Europe Store 92,2019-03-01,Baby,Strollers,6,30,31185463,66985885,True,2019-03-01,1
14,East Europe,East Europe Store 92,2019-04-10,Clothing,Kids,6,12,28577530,50995706,True,2019-04-10,1
15,East Europe,East Europe Store 92,2019-06-23,Baby,Diapers,10,30,32418227,74764891,True,2019-06-23,1
16,East Europe,East Europe Store 92,2019-03-09,Electronics,Headphones,5,200,90893469,13397177,False,2019-03-09,1
17,East Europe,East Europe Store 92,2019-06-08,Beauty/Health,Fragrances,8,10,95118784,74764891,True,2019-06-23,2
18,East Europe,East Europe Store 92,2019-05-19,Electronics,Cell Phones,6,100,62317671,18151014,False,2019-05-19,1
19,East Europe,East Europe Store 92,2019-03-27,Clothing,Mens,6,10,49036206,10372008,False,2019-03-27,1
20,East Europe,East Europe Store 92,2019-04-13,Electronics,Televisions,6,100,76524574,17286680,False,2019-04-13,1
