ordernum,region,store,saledate,dep,item,unitsold,unitprice,employeeID,customerID,loyalty,firstpurchase,freq
0,West US,West US Store 1,2019-05-23,Clothing,Baby,8,25,99007968,63528549,True,2019-05-23,1
1,West US,West US Store 1,2019-04-20,Furniture,Indoor seating,6,15,79268891,87297734,True,2019-04-20,1
2,West US,West US Store 1,2019-02-06,Furniture,Indoor seating,6,100,65010185,15125845,False,2019-02-06,1
3,West US,West US Store 1,2019-07-26,Furniture,Beds,12,30,84403809,44513201,True,2019-07-26,1
4,West US,West US Store 1,2019-04-02,Electronics,Cell Phones,2,100,66592911,57910378,True,2019-04-02,1
5,West US,West US Store 1,2019-07-23,Furniture,Indoor tables,10,40,77690148,88594235,True,2019-07-23,1
6,West US,West US Store 1,2019-04-29,Baby,Cribs,9,12,59475395,74764891,True,2019-04-29,1
7,West US,West US Store 1,2019-05-25,Electronics,Computers,3,300,49330296,22904851,False,2019-05-25,1
8,West US,West US Store 1,2019-07-12,Clothing,Baby,10,25,52265925,65257217,True,2019-07-12,1
9,West US,West US Store 1,2019-07-04,Beauty/Health,Fragrances,12,10,34725723,72604056,True,2019-07-04,1
10,West US,West US Store 1,2019-02-24,Electronics,Televisions,2,100,45777773,67418052,True,2019-02-24,1
11,West US,West US Store 1,2019-07-17,Baby,Diaper bags,10,10,26916102,29387356,False,2019-07-17,1
12,West US,West US Store 1,2019-05-19,Clothing,Baby,9,12,88925563,74764891,True,2019-04-29,2
13,West US,West US Store 1,2019-04-24,Beauty/Health,Haircare,6,14,19575449,36302028,False,2019-04-24,1
14,West US,West US Store 1,2019-02-19,Electronics,Televisions,2,50,24471957,49699205,True,2019-02-19,1
15,West US,West US Store 1,2019-02-10,Clothing,Shoes,4,13,44475486,70875388,True,2019-02-10,1
16,West US,West US Store 1,2019-03-26,Baby,Baby toys,7,12,42697662,8211173,False,2019-03-26,1
17,West US,West US Store 1,2019-08-16,Beauty/Health,Skincare,13,10,73177430,41055865,True,2019-08-16,1
18,West US,West US Store 1,2019-07-29,Beauty/Health,Haircare,12,15,70649564,74764891,True,2019-04-29,3
19,West US,West US Store 1,2019-07-30,Baby,Strollers,11,15,59716854,29387356,False,2019-07-17,2
20,West US,West US Store 1,2019-04-16,Baby,Strollers,7,5,75615393,5618171,False,2019-04-16,1
21,West US,West US Store 1,2019-02-01,Electronics,Computers,2,300,56640442,48834871,True,2019-02-01,1
22,West US,West US Store 1,2019-07-22,Furniture,Indoor tables,11,75,10301119,27658688,False,2019-07-22,1
23,West US,West US Store 1,2019-06-10,Baby,Cribs,9,12,67122398,73900557,True,2019-06-10,1
24,West US,West US Store 1,2019-05-12,Furniture,Patio furniture,10,75,12216882,24201352,False,2019-05-12,1
25,West US,West US Store 1,2019-05-09,Baby,Baby toys,10,15,20677656,73468390,True,2019-05-09,1
26,West US,West US Store 1,2019-01-26,Baby,Strollers,3,15,93615494,57478211,True,2019-01-26,1
